accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP033459.1,6092,Pseudoprevotella,2884814,6083,1991873,0,9,Pseudoprevotella muciniphila,2133944,6083,1991873,0,9
CAKAFU010000002.1,62,Alloprevotella,1283313,0,1997903,0,62,Alloprevotella tannerae,76122,0,1997903,0,62
NZ_CP036550.1,10899,Bacteroides,816,10535,1987041,25,364,Bacteroides fragilis,817,10255,1987066,0,644
NZ_CP049272.1,246,Campylobacter,194,5710,1992225,8,22,Campylobacter concisus,199,242,1997718,1,4
NZ_CP012544.1,5446,Campylobacter,194,5710,1992225,8,22,Campylobacter showae,204,5390,1992518,1,56
NZ_CP022386.1,1455,Capnocytophaga,1016,24224,1973653,0,88,Capnocytophaga gingivalis,1017,1434,1996507,3,21
NZ_CP022384.1,815,Capnocytophaga,1016,24224,1973653,0,88,Capnocytophaga leadbetteri,327575,717,1997148,2,98
NZ_CP022379.1,22042,Capnocytophaga,1016,24224,1973653,0,88,Capnocytophaga sputigena,1019,21148,1975922,1,894
ACIL03000013.1,60,Catonella,43996,0,1997905,0,60,Catonella morbi,43997,0,1997905,0,60
NZ_CP028101.1,227,Fusobacterium,848,101503,1894895,1,1566,Fusobacterium nucleatum,851,198,1996697,1041,29
NZ_CP024703.1,102694,Fusobacterium,848,101503,1894895,1,1566,Fusobacterium pseudoperiodonticum,2663009,92173,1895271,0,10521
NZ_CP083637.1,13934,Gemella,1378,13744,1984031,0,190,Gemella haemolysans,1379,13665,1984031,0,269
NZ_CP031243.1,315,Haemophilus,724,67244,1925034,5015,672,Haemophilus haemolyticus,726,283,1994912,2738,32
NZ_AP018768.1,278,Haemophilus,724,67244,1925034,5015,672,Haemophilus influenzae,727,216,1997562,125,62
NZ_CP035368.2,67279,Haemophilus,724,67244,1925034,5015,672,Haemophilus parainfluenzae,729,65485,1928637,2049,1794
NZ_CP038817.1,44,Haemophilus,724,67244,1925034,5015,672,Haemophilus parahaemolyticus,735,44,1997791,130,0
NC_013203.1,30,Lancefieldella,2767353,30,1997935,0,0,Lancefieldella parvula,1382,30,1997935,0,0
NZ_LR134378.1,822,Lautropia,47670,820,1997143,0,2,Lautropia mirabilis,47671,820,1997143,0,2
NZ_CP126965.1,216,Micrococcus,1269,108,1997675,2,180,Micrococcus lylae,1273,0,1997749,0,216
NZ_AP019831.1,44,Leptotrichia,32067,41,1997896,25,3,Leptotrichia trevisanii,109328,39,1997921,0,5
NZ_CP101528.1,72,Micrococcus,1269,108,1997675,2,180,Micrococcus luteus,1270,54,1997879,14,18
NZ_CP039886.1,9651,Neisseria,482,1149965,764410,0,83590,Neisseria flavescens,484,8406,1922819,65495,1245
NZ_CP030820.1,11671,Neisseria,482,1149965,764410,0,83590,Neisseria meningitidis,487,9502,1953636,32658,2169
NZ_CP053939.1,27524,Neisseria,482,1149965,764410,0,83590,Neisseria mucosa,488,25486,1408739,561702,2038
NZ_CP073114.1,1184709,Neisseria,482,1149965,764410,0,83590,Neisseria subflava,28449,97131,813208,48,1087578
NZ_CP092048.1,356,Porphyromonas,836,350,1997149,0,466,Porphyromonas gingivalis,837,350,1997609,0,6
NZ_CP024696.1,3486,Prevotella,838,13077,1984477,11,400,Prevotella intermedia,28131,3228,1994477,2,258
NC_019960.1,62,Prevotella,838,13077,1984477,11,400,Prevotella dentalis,52227,62,1997903,0,0
NZ_CP072363.1,72,Prevotella,838,13077,1984477,11,400,Prevotella jejuni,1177574,65,1997891,2,7
AP018050.1,9761,Prevotella,838,13077,1984477,11,400,Prevotella melaninogenica,28132,9409,1988204,0,352
NZ_CP079201.1,328,Rothia,32207,344791,1652128,661,385,Rothia dentocariosa,2047,325,1997610,27,3
NZ_CP072390.1,36,Prevotella,838,13077,1984477,11,400,Prevotella scopos,589437,34,1997925,4,2
NZ_CP079822.1,344474,Rothia,32207,344791,1652128,661,385,Rothia mucilaginosa,43675,343711,1653070,421,763
NZ_CP102197.1,1674,Schaalia,2529408,4324,1929121,1490,63030,Schaalia odontolytica,1660,1662,1994361,1930,12
CAHJXR010000003.1,65680,Schaalia,2529408,4324,1929121,1490,63030,Schaalia sp. Marseille-Q2122,2736604,0,1932285,0,65680
NZ_LS483444.1,62,Streptococcus,1301,44550,1952760,511,144,Streptococcus australis,113107,50,1997887,16,12
NZ_CP012646.1,42619,Streptococcus,1301,44550,1952760,511,144,Streptococcus mitis,28037,34684,1955343,3,7935
NC_015875.1,222,Streptococcus,1301,44550,1952760,511,144,Streptococcus pseudopneumoniae,257758,164,1997713,30,58
NZ_CP079193.1,1751,Streptococcus,1301,44550,1952760,511,144,Streptococcus suis,1307,1556,1996207,7,195
NZ_CAKAHJ010000001.1,4124,Actinomyces,1654,30,1991755,2086,4094,uncultured Actinomyces sp.,249061,0,1993841,0,4124
NZ_CALGPY010000005.1,40,Campylobacter,194,5710,1992225,8,22,uncultured Campylobacter sp.,218934,0,1997925,0,40
NZ_CAKOJV010000001.1,148,Fusobacterium,848,101503,1894895,1,1566,uncultured Fusobacterium sp.,159267,0,1997817,0,148
