read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
NZ_CP033459.1,216,root,214,Bacteria,214,Bacteroidota,214,Bacteroidia,214,Bacteroidales,214,Prevotellaceae,214,Pseudoprevotella,214,Pseudoprevotella muciniphila,214
NZ_CP049272.1,86,root,84,Bacteria,84,Campylobacterota,84,Epsilonproteobacteria,0,Campylobacterales,84,Campylobacteraceae,84,Campylobacter,84,Campylobacter concisus,84
ACIL03000013.1,173,root,4,Bacteria,4,Bacillota,4,Clostridia,3,Eubacteriales,3,Lachnospiraceae,1,Catonella,0,Catonella morbi,0
NC_001464.1,44,root,43,Viruses,43,unclassified Viruses phylum,0,unclassified Viruses class,0,unclassified Viruses order,0,Pospiviroidae,43,Pospiviroid,43,Citrus exocortis viroid,34
NZ_CP028101.1,36386,root,33602,Bacteria,33552,Fusobacteriota,33461,Fusobacteriia,33461,Fusobacteriales,33461,Fusobacteriaceae,33443,Fusobacterium,33419,Fusobacterium nucleatum,25054
NZ_CP083637.1,86,root,80,Bacteria,80,Bacillota,80,Bacilli,80,Bacillales,80,unclassified Bacillales family,0,Gemella,80,Gemella haemolysans,80
NZ_AP018768.1,173,root,171,Bacteria,171,Pseudomonadota,171,Gammaproteobacteria,171,Pasteurellales,171,Pasteurellaceae,171,Haemophilus,170,Haemophilus influenzae,102
NZ_CP038817.1,22243,root,21959,Bacteria,21956,Pseudomonadota,21922,Gammaproteobacteria,21884,Pasteurellales,21806,Pasteurellaceae,21806,Haemophilus,21548,Haemophilus parahaemolyticus,21025
NZ_CP036164.1,95240,root,94715,Bacteria,94713,Actinomycetota,94642,Actinomycetes,94629,Micrococcales,93840,Intrasporangiaceae,93386,Janibacter,93303,Janibacter limosus,92196
NZ_LR134378.1,10891,root,10814,Bacteria,10811,Pseudomonadota,10800,Betaproteobacteria,10765,Burkholderiales,10752,Burkholderiaceae,10702,Lautropia,10686,Lautropia mirabilis,10686
NZ_CP101528.1,14006,root,13799,Bacteria,13798,Actinomycetota,13777,Actinomycetes,13772,Micrococcales,13586,Micrococcaceae,13503,Micrococcus,13360,Micrococcus luteus,6581
NZ_CP126965.1,9168,root,2699,Bacteria,2689,Actinomycetota,2520,Actinomycetes,2503,Micrococcales,1814,Micrococcaceae,1361,Micrococcus,849,Micrococcus lylae,0
NZ_CP073114.1,17411,root,15245,Bacteria,15245,Pseudomonadota,15175,Betaproteobacteria,14993,Neisseriales,14962,Neisseriaceae,14950,Neisseria,14460,Neisseria subflava,1009
NZ_CP092048.1,260,root,258,Bacteria,258,Bacteroidota,258,Bacteroidia,258,Bacteroidales,258,Porphyromonadaceae,251,Porphyromonas,251,Porphyromonas gingivalis,251
NC_019960.1,38208,root,37933,Bacteria,37928,Bacteroidota,37920,Bacteroidia,37911,Bacteroidales,37911,Prevotellaceae,37627,Prevotella,37550,Prevotella dentalis,37382
NZ_CP024696.1,645,root,639,Bacteria,639,Bacteroidota,639,Bacteroidia,634,Bacteroidales,634,Prevotellaceae,615,Prevotella,612,Prevotella intermedia,559
NZ_CP079201.1,301,root,301,Bacteria,301,Actinomycetota,301,Actinomycetes,301,Micrococcales,300,Micrococcaceae,300,Rothia,299,Rothia dentocariosa,285
NZ_CP079822.1,1106454,root,1102043,Bacteria,1102043,Actinomycetota,1101225,Actinomycetes,1101194,Micrococcales,1099819,Micrococcaceae,1098961,Rothia,1097748,Rothia mucilaginosa,1094357
NZ_CP102197.1,358635,root,355613,Bacteria,355608,Actinomycetota,355401,Actinomycetes,355383,Actinomycetales,353459,Actinomycetaceae,353459,Schaalia,351563,Schaalia odontolytica,349750
NC_015875.1,130,root,128,Bacteria,128,Bacillota,126,Bacilli,126,Lactobacillales,126,Streptococcaceae,125,Streptococcus,125,Streptococcus pseudopneumoniae,66
NZ_CP079193.1,86,root,86,Bacteria,86,Bacillota,86,Bacilli,86,Lactobacillales,86,Streptococcaceae,86,Streptococcus,86,Streptococcus suis,66
NZ_CAKAHJ010000001.1,103889,root,27301,Bacteria,27258,Actinomycetota,26385,Actinomycetes,26321,Actinomycetales,21773,Actinomycetaceae,21773,Actinomyces,758,uncultured Actinomyces sp.,0
NZ_CAKOJV010000001.1,346,root,280,Bacteria,279,Fusobacteriota,277,Fusobacteriia,277,Fusobacteriales,277,Fusobacteriaceae,277,Fusobacterium,277,uncultured Fusobacterium sp.,0
NZ_CANLQP010000001.1,130,root,46,Bacteria,46,Actinomycetota,45,Actinomycetes,45,Micrococcales,31,Micrococcaceae,21,Micrococcus,14,uncultured Micrococcus sp.,0
NZ_CAMUES010000001.1,85054,root,14969,Bacteria,14958,Actinomycetota,13256,Actinomycetes,13232,Actinomycetales,11707,Actinomycetaceae,11707,Mobiluncus,11253,uncultured Mobiluncus sp.,0
NZ_CAJTJS010000001.1,216,root,7,Bacteria,7,Bacteroidota,7,Bacteroidia,6,Bacteroidales,6,Prevotellaceae,3,Prevotella,3,uncultured Prevotella sp.,0
NZ_CAMNMG010000001.1,174,root,95,Bacteria,95,Bacillota,94,Bacilli,94,Lactobacillales,93,Streptococcaceae,90,Streptococcus,89,uncultured Streptococcus sp.,0
NZ_CALHUL010000006.1,6750,root,5323,Bacteria,5321,Spirochaetota,5307,Spirochaetia,5307,Spirochaetales,5307,Treponemataceae,5307,Treponema,5307,uncultured Treponema sp.,0
NZ_LR134375.1,259,root,256,Bacteria,256,Bacillota,254,Negativicutes,253,Veillonellales,253,Veillonellaceae,253,Veillonella,253,Veillonella dispar,201
NZ_AP022321.1,88988,root,88011,Bacteria,87934,Bacillota,87020,Negativicutes,86845,Veillonellales,86822,Veillonellaceae,86822,Veillonella,86818,Veillonella nakazawae,52695
NZ_CP019721.1,1038,root,1028,Bacteria,1026,Bacillota,1025,Negativicutes,1024,Veillonellales,1024,Veillonellaceae,1024,Veillonella,1024,Veillonella parvula,969
