read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
NZ_LT635457.1,52,root,52,Bacteria,52,Actinomycetota,52,Actinomycetes,52,Actinomycetales,52,Actinomycetaceae,52,Actinomyces,52,Actinomyces pacaensis,52
NZ_CP033459.1,5813,root,5813,Bacteria,5813,Bacteroidota,5813,Bacteroidia,5809,Bacteroidales,5809,Prevotellaceae,5808,Pseudoprevotella,5804,Pseudoprevotella muciniphila,5804
CAKAFU010000002.1,9016,root,1603,Bacteria,1595,Bacteroidota,1343,Bacteroidia,1215,Bacteroidales,1212,Prevotellaceae,995,Alloprevotella,0,Alloprevotella tannerae,0
NZ_CP036550.1,5837,root,5837,Bacteria,5837,Bacteroidota,5836,Bacteroidia,5825,Bacteroidales,5825,Bacteroidaceae,5686,Bacteroides,5653,Bacteroides fragilis,5558
NZ_CP049272.1,1526,root,1526,Bacteria,1526,Campylobacterota,1526,Epsilonproteobacteria,0,Campylobacterales,1526,Campylobacteraceae,1526,Campylobacter,1526,Campylobacter concisus,1521
NZ_CP012544.1,137716,root,137709,Bacteria,137706,Campylobacterota,137703,Epsilonproteobacteria,0,Campylobacterales,137703,Campylobacteraceae,137703,Campylobacter,137703,Campylobacter showae,137064
NZ_CP022386.1,3867,root,3867,Bacteria,3867,Bacteroidota,3867,Flavobacteriia,3867,Flavobacteriales,3867,Flavobacteriaceae,3867,Capnocytophaga,3867,Capnocytophaga gingivalis,3839
NZ_CP022384.1,70544,root,70542,Bacteria,70540,Bacteroidota,70534,Flavobacteriia,70499,Flavobacteriales,70499,Flavobacteriaceae,70443,Capnocytophaga,70440,Capnocytophaga leadbetteri,67314
NZ_CP022379.1,239,root,239,Bacteria,239,Bacteroidota,239,Flavobacteriia,239,Flavobacteriales,239,Flavobacteriaceae,239,Capnocytophaga,239,Capnocytophaga sputigena,238
NZ_CP073092.1,4816,root,4689,Bacteria,4689,Actinomycetota,4683,Actinomycetes,4683,Mycobacteriales,4637,Corynebacteriaceae,4636,Corynebacterium,4636,Corynebacterium tuberculostearicum,4285
NZ_CP018196.1,148,root,148,Bacteria,148,Fusobacteriota,148,Fusobacteriia,148,Fusobacteriales,148,Fusobacteriaceae,148,Fusobacterium,148,Fusobacterium necrophorum,148
NZ_CP028101.1,474,root,474,Bacteria,473,Fusobacteriota,473,Fusobacteriia,473,Fusobacteriales,473,Fusobacteriaceae,473,Fusobacterium,473,Fusobacterium nucleatum,455
NZ_CP024703.1,177910,root,177773,Bacteria,177692,Fusobacteriota,177659,Fusobacteriia,177659,Fusobacteriales,177659,Fusobacteriaceae,177556,Fusobacterium,177556,Fusobacterium pseudoperiodonticum,171108
NZ_CP083637.1,1531,root,1530,Bacteria,1529,Bacillota,1528,Bacilli,1528,Bacillales,1528,unclassified Bacillales family,0,Gemella,1528,Gemella haemolysans,1527
NZ_CP031243.1,1836,root,1836,Bacteria,1836,Pseudomonadota,1836,Gammaproteobacteria,1834,Pasteurellales,1833,Pasteurellaceae,1833,Haemophilus,1825,Haemophilus haemolyticus,1731
NZ_AP018768.1,1309,root,1309,Bacteria,1309,Pseudomonadota,1309,Gammaproteobacteria,1308,Pasteurellales,1307,Pasteurellaceae,1307,Haemophilus,1302,Haemophilus influenzae,1177
NZ_CP038817.1,176096,root,176091,Bacteria,176082,Pseudomonadota,176073,Gammaproteobacteria,176010,Pasteurellales,175939,Pasteurellaceae,175939,Haemophilus,175415,Haemophilus parahaemolyticus,174550
NZ_CP035368.2,347572,root,347570,Bacteria,347570,Pseudomonadota,347520,Gammaproteobacteria,347460,Pasteurellales,347258,Pasteurellaceae,347258,Haemophilus,345770,Haemophilus parainfluenzae,343192
NC_013203.1,76,root,76,Bacteria,76,Actinomycetota,76,Coriobacteriia,76,Coriobacteriales,76,Atopobiaceae,76,Lancefieldella,76,Lancefieldella parvula,76
NZ_LR134378.1,124,root,124,Bacteria,124,Pseudomonadota,124,Betaproteobacteria,124,Burkholderiales,124,Burkholderiaceae,124,Lautropia,124,Lautropia mirabilis,124
NC_001781.1,6,root,6,Viruses,6,Negarnaviricota,6,Monjiviricetes,6,Mononegavirales,6,Pneumoviridae,6,Orthopneumovirus,6,Orthopneumovirus hominis,0
NZ_CP101528.1,72,root,72,Bacteria,72,Actinomycetota,72,Actinomycetes,72,Micrococcales,72,Micrococcaceae,72,Micrococcus,72,Micrococcus luteus,61
NZ_CP078113.1,1402,root,1402,Bacteria,1402,Pseudomonadota,1402,Betaproteobacteria,1401,Neisseriales,1401,Neisseriaceae,1400,Neisseria,1399,Neisseria gonorrhoeae,1305
NZ_CP030820.1,4215,root,4215,Bacteria,4211,Pseudomonadota,4211,Betaproteobacteria,4195,Neisseriales,4194,Neisseriaceae,4194,Neisseria,4184,Neisseria meningitidis,3926
NZ_CP053939.1,24272,root,24269,Bacteria,24269,Pseudomonadota,24267,Betaproteobacteria,24261,Neisseriales,24261,Neisseriaceae,24257,Neisseria,24139,Neisseria mucosa,23596
NZ_CP073114.1,376840,root,364154,Bacteria,364084,Pseudomonadota,362758,Betaproteobacteria,360727,Neisseriales,360663,Neisseriaceae,360596,Neisseria,356733,Neisseria subflava,29836
NZ_CP092048.1,875,root,875,Bacteria,875,Bacteroidota,875,Bacteroidia,875,Bacteroidales,875,Porphyromonadaceae,863,Porphyromonas,863,Porphyromonas gingivalis,863
NC_019960.1,114,root,114,Bacteria,114,Bacteroidota,114,Bacteroidia,114,Bacteroidales,114,Prevotellaceae,112,Prevotella,112,Prevotella dentalis,112
NZ_CP024696.1,494,root,494,Bacteria,494,Bacteroidota,493,Bacteroidia,488,Bacteroidales,488,Prevotellaceae,475,Prevotella,475,Prevotella intermedia,464
NZ_CP072363.1,2044,root,2044,Bacteria,2044,Bacteroidota,2044,Bacteroidia,2044,Bacteroidales,2044,Prevotellaceae,2044,Prevotella,2044,Prevotella jejuni,1998
AP018050.1,29000,root,28988,Bacteria,28987,Bacteroidota,28986,Bacteroidia,28916,Bacteroidales,28916,Prevotellaceae,28361,Prevotella,28361,Prevotella melaninogenica,28220
NZ_CP079201.1,84,root,84,Bacteria,84,Actinomycetota,84,Actinomycetes,84,Micrococcales,84,Micrococcaceae,84,Rothia,84,Rothia dentocariosa,83
NZ_CP079822.1,213799,root,213799,Bacteria,213799,Actinomycetota,213798,Actinomycetes,213798,Micrococcales,213791,Micrococcaceae,213741,Rothia,213717,Rothia mucilaginosa,213608
NZ_CP072390.1,44,root,44,Bacteria,44,Bacteroidota,44,Bacteroidia,44,Bacteroidales,44,Prevotellaceae,44,Prevotella,44,Prevotella scopos,43
NZ_CP102197.1,82042,root,82037,Bacteria,82037,Actinomycetota,82037,Actinomycetes,82037,Actinomycetales,81934,Actinomycetaceae,81934,Schaalia,81859,Schaalia odontolytica,81846
NZ_CP012646.1,191526,root,191526,Bacteria,191526,Bacillota,191509,Bacilli,191506,Lactobacillales,191498,Streptococcaceae,191413,Streptococcus,191398,Streptococcus mitis,171303
NZ_CP102583.1,27312,root,27312,Bacteria,27299,Bacillota,27203,Bacilli,27202,Lactobacillales,27182,Streptococcaceae,27175,Streptococcus,27175,Streptococcus pneumoniae,25598
NC_015875.1,17195,root,17195,Bacteria,17182,Bacillota,17043,Bacilli,17037,Lactobacillales,17022,Streptococcaceae,16999,Streptococcus,16999,Streptococcus pseudopneumoniae,14530
NZ_CP079193.1,66,root,66,Bacteria,66,Bacillota,66,Bacilli,65,Lactobacillales,65,Streptococcaceae,65,Streptococcus,65,Streptococcus suis,60
NZ_CAKAHJ010000001.1,2640,root,1568,Bacteria,1562,Actinomycetota,1508,Actinomycetes,1506,Actinomycetales,1343,Actinomycetaceae,1343,Actinomyces,27,uncultured Actinomyces sp.,0
NZ_CP009227.1,50,root,50,Bacteria,50,Spirochaetota,50,Spirochaetia,50,Spirochaetales,50,Treponemataceae,50,Treponema,50,Treponema sp. OMZ 838,28
NZ_CALGPY010000005.1,3150,root,2819,Bacteria,2818,Campylobacterota,2806,Epsilonproteobacteria,0,Campylobacterales,2806,Campylobacteraceae,2805,Campylobacter,2805,uncultured Campylobacter sp.,0
NZ_CAKOJV010000001.1,304,root,289,Bacteria,287,Fusobacteriota,287,Fusobacteriia,287,Fusobacteriales,287,Fusobacteriaceae,287,Fusobacterium,287,uncultured Fusobacterium sp.,0
NZ_UQJH01000001.1,120,root,16,Bacteria,16,Bacteroidota,6,Bacteroidia,6,Bacteroidales,6,Porphyromonadaceae,2,Porphyromonas,2,uncultured Porphyromonas sp.,0
NZ_CABPWA010000001.1,76,root,13,Bacteria,13,Bacillota,10,Clostridia,8,Eubacteriales,8,Peptostreptococcaceae,4,Peptostreptococcus,2,uncultured Peptostreptococcus sp.,0
NZ_CAJTJS010000001.1,446,root,42,Bacteria,42,Bacteroidota,35,Bacteroidia,27,Bacteroidales,26,Prevotellaceae,9,Prevotella,9,uncultured Prevotella sp.,0
NZ_CAKAIK010000001.1,454,root,444,Bacteria,444,Actinomycetota,444,Actinomycetes,444,Micrococcales,444,Micrococcaceae,444,Rothia,444,uncultured Rothia sp.,0
