accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_LT635457.1,722,Actinomyces,1654,745,1913388,14,4828,Actinomyces pacaensis,1852377,712,1918241,12,10
NZ_CP033459.1,56,Pseudoprevotella,2884814,55,1918919,0,1,Pseudoprevotella muciniphila,2133944,55,1918919,0,1
CAKAFU010000002.1,84,Alloprevotella,1283313,0,1918891,0,84,Alloprevotella tannerae,76122,0,1918891,0,84
NZ_CP102541.1,2408,Bifidobacterium,1678,2391,1916558,9,17,Bifidobacterium longum,216816,945,1916566,1,1463
NZ_CP049272.1,31202,Campylobacter,194,30230,1887738,1,1006,Campylobacter concisus,199,29944,1887773,0,1258
MN164484.2,6,Guelphvirus,2732062,5,1918969,0,1,Escherichia virus ECH1,2593465,0,1918969,0,6
NZ_CP083637.1,11205,Gemella,1378,10496,1907749,21,709,Gemella haemolysans,1379,10371,1907750,20,834
NZ_CP024703.1,78,Fusobacterium,848,236,1918703,16,20,Fusobacterium pseudoperiodonticum,2663009,56,1918897,0,22
NZ_CP028101.1,82,Fusobacterium,848,236,1918703,16,20,Fusobacterium nucleatum,851,59,1918885,8,23
NZ_AP018768.1,70,Haemophilus,724,10140,1908471,4,360,Haemophilus influenzae,727,46,1918898,7,24
NZ_CP038817.1,64,Haemophilus,724,10140,1908471,4,360,Haemophilus parahaemolyticus,735,63,1918911,0,1
NZ_CP035368.2,10366,Haemophilus,724,10140,1908471,4,360,Haemophilus parainfluenzae,729,9576,1908608,1,790
NC_013203.1,27894,Lancefieldella,2767353,27707,1891080,1,187,Lancefieldella parvula,1382,27707,1891080,1,187
NZ_LR134378.1,20917,Lautropia,47670,20521,1898058,0,396,Lautropia mirabilis,47671,20521,1898058,0,396
NZ_AP019831.1,42,Leptotrichia,32067,23210,1892321,3,3441,Leptotrichia trevisanii,109328,30,1918831,102,12
NZ_AP019829.2,26609,Leptotrichia,32067,23210,1892321,3,3441,Leptotrichia wadei,157687,18725,1892366,0,7884
NZ_CP101528.1,300,Micrococcus,1269,288,1918675,0,12,Micrococcus luteus,1270,149,1918675,0,151
NZ_CP014234.1,88,Moraxella,475,82,1918886,1,6,Moraxella osloensis,34062,82,1918887,0,6
NZ_CP053939.1,23617,Neisseria,482,22862,1895356,2,755,Neisseria mucosa,488,18098,1895358,0,5519
NZ_CP024696.1,184,Prevotella,838,44330,1873977,1,667,Prevotella intermedia,28131,162,1918786,5,22
NZ_CP072363.1,44637,Prevotella,838,44330,1873977,1,667,Prevotella jejuni,1177574,38488,1874338,0,6149
NZ_CP072390.1,64,Prevotella,838,44330,1873977,1,667,Prevotella scopos,589437,51,1918904,7,13
NZ_CP079201.1,148,Rothia,32207,766952,1145989,8,6026,Rothia dentocariosa,2047,141,1918799,28,7
NZ_CP079822.1,772796,Rothia,32207,766952,1145989,8,6026,Rothia mucilaginosa,43675,764268,1146145,34,8528
NZ_CP102197.1,51034,Schaalia,2529408,49993,1867039,902,1041,Schaalia odontolytica,1660,49734,1867184,757,1300
NZ_CP060204.1,102,Selenomonas,970,100445,1817838,4,688,Selenomonas timonae,2754044,98,1918862,11,4
NZ_CP012071.1,101031,Selenomonas,970,100445,1817838,4,688,Selenomonas sp. oral taxon 478,712538,70052,1817944,0,30979
NZ_LS483444.1,104,Streptococcus,1301,226880,1688439,29,3627,Streptococcus australis,113107,68,1918805,66,36
NZ_CP012646.1,229039,Streptococcus,1301,226880,1688439,29,3627,Streptococcus mitis,28037,143465,1689928,8,85574
NC_015875.1,612,Streptococcus,1301,226880,1688439,29,3627,Streptococcus pseudopneumoniae,257758,326,1918206,157,286
NZ_CP079193.1,210,Streptococcus,1301,226880,1688439,29,3627,Streptococcus suis,1307,152,1918732,33,58
NZ_CAKAHJ010000001.1,4851,Actinomyces,1654,745,1913388,14,4828,uncultured Actinomyces sp.,249061,0,1914124,0,4851
NZ_CALGPY010000005.1,34,Campylobacter,194,30230,1887738,1,1006,uncultured Campylobacter sp.,218934,0,1918941,0,34
NZ_CAKOJV010000001.1,96,Fusobacterium,848,236,1918703,16,20,uncultured Fusobacterium sp.,159267,0,1918879,0,96
NZ_CAJTJS010000001.1,112,Prevotella,838,44330,1873977,1,667,uncultured Prevotella sp.,159272,0,1918863,0,112
NZ_CAKAIK010000001.1,34,Rothia,32207,766952,1145989,8,6026,uncultured Rothia sp.,316088,0,1918941,0,34
NZ_CAMNMG010000001.1,542,Streptococcus,1301,226880,1688439,29,3627,uncultured Streptococcus sp.,83427,0,1918433,0,542
NZ_CALHUL010000006.1,1794,Treponema,157,1434,1917179,2,360,uncultured Treponema sp.,162155,0,1917181,0,1794
NZ_CP020566.1,5607,Veillonella,29465,547420,1363234,0,8321,Veillonella atypica,39777,5284,1913122,246,323
NZ_LR134375.1,408114,Veillonella,29465,547420,1363234,0,8321,Veillonella dispar,39778,303913,1510605,256,104201
NZ_AP022321.1,136452,Veillonella,29465,547420,1363234,0,8321,Veillonella nakazawae,2682456,80292,1782141,382,56160
NZ_CP019721.1,5314,Veillonella,29465,547420,1363234,0,8321,Veillonella parvula,29466,4990,1912093,1568,324
NZ_JAGZUH010000001.1,254,Veillonella,29465,547420,1363234,0,8321,Veillonella sp.,1926307,0,1918721,0,254
