accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_LT635457.1,10697,Actinomyces,1654,10673,988569,0,758,Actinomyces pacaensis,1852377,10667,989302,1,30
NZ_CP033459.1,2170,Pseudoprevotella,2884814,2164,997829,1,6,Pseudoprevotella muciniphila,2133944,2164,997829,1,6
CAKAFU010000002.1,30,Alloprevotella,1283313,0,999970,0,30,Alloprevotella tannerae,76122,0,999970,0,30
NZ_CP036550.1,3765,Bacteroides,816,3662,996110,125,103,Bacteroides fragilis,817,3624,996230,5,141
NZ_CP102541.1,4336,Bifidobacterium,1678,4311,995664,0,25,Bifidobacterium longum,216816,3876,995664,0,460
NZ_CP049272.1,14394,Campylobacter,194,14382,985545,28,45,Campylobacter concisus,199,14340,985606,0,54
NZ_CP012544.1,33,Campylobacter,194,14382,985545,28,45,Campylobacter showae,204,33,999967,0,0
NZ_CP022386.1,27,Capnocytophaga,1016,26,999972,1,1,Capnocytophaga gingivalis,1017,26,999973,0,1
ACIL03000013.1,30,Catonella,43996,0,999970,0,30,Catonella morbi,43997,0,999970,0,30
NZ_CP018196.1,95,Fusobacterium,848,18177,981734,24,65,Fusobacterium necrophorum,859,94,999897,8,1
NZ_CP028101.1,17999,Fusobacterium,848,18177,981734,24,65,Fusobacterium nucleatum,851,16958,981999,2,1041
NZ_CP024703.1,56,Fusobacterium,848,18177,981734,24,65,Fusobacterium pseudoperiodonticum,2663009,56,999903,41,0
NZ_CP083637.1,4946,Gemella,1378,4926,994973,81,20,Gemella haemolysans,1379,4922,995054,0,24
NZ_CP031243.1,34838,Haemophilus,724,34818,964995,1,186,Haemophilus haemolyticus,726,34243,965162,0,595
NZ_AP018768.1,92,Haemophilus,724,34818,964995,1,186,Haemophilus influenzae,727,89,999835,73,3
NZ_CP035368.2,74,Haemophilus,724,34818,964995,1,186,Haemophilus parainfluenzae,729,74,999917,9,0
NC_039199.1,24,Metapneumovirus,162387,24,999976,0,0,Metapneumovirus hominis,3048148,24,999976,0,0
NC_013203.1,34968,Lancefieldella,2767353,34860,965029,3,108,Lancefieldella parvula,1382,34860,965031,1,108
NZ_AP019829.2,51870,Leptotrichia,32067,51664,948115,15,206,Leptotrichia wadei,157687,51096,948128,2,774
NZ_CP101528.1,65775,Micrococcus,1269,102554,896947,0,499,Micrococcus luteus,1270,59574,934217,8,6201
NZ_CP126965.1,37245,Micrococcus,1269,102554,896947,0,499,Micrococcus lylae,1273,36997,962715,40,248
