accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
CP097095.1,21,Actinomyces,1654,65,988750,2,11183,Actinomyces graevenitzii,55565,0,999979,0,21
NZ_LT635457.1,21,Actinomyces,1654,65,988750,2,11183,Actinomyces pacaensis,1852377,21,999970,9,0
NZ_CP033459.1,1275,Pseudoprevotella,2884814,1268,998725,0,7,Pseudoprevotella muciniphila,2133944,1268,998725,0,7
CAKAFU010000002.1,42,Alloprevotella,1283313,0,999958,0,42,Alloprevotella tannerae,76122,0,999958,0,42
NZ_CP036550.1,147,Bacteroides,816,145,999822,31,2,Bacteroides fragilis,817,145,999846,7,2
NZ_CP049272.1,3817,Campylobacter,194,3978,996001,0,21,Campylobacter concisus,199,3801,996181,2,16
NZ_CP012544.1,70,Campylobacter,194,3978,996001,0,21,Campylobacter showae,204,70,999923,7,0
NZ_CP022386.1,1716,Capnocytophaga,1016,17808,982113,0,79,Capnocytophaga gingivalis,1017,1705,998283,1,11
NZ_CP022384.1,15954,Capnocytophaga,1016,17808,982113,0,79,Capnocytophaga leadbetteri,327575,15541,984046,0,413
NZ_CP022379.1,217,Capnocytophaga,1016,17808,982113,0,79,Capnocytophaga sputigena,1019,217,999772,11,0
NZ_CP028101.1,112,Fusobacterium,848,16411,983506,0,83,Fusobacterium nucleatum,851,101,999865,23,11
NZ_CP024703.1,16305,Fusobacterium,848,16411,983506,0,83,Fusobacterium pseudoperiodonticum,2663009,15991,983693,2,314
NZ_CP083637.1,385,Gemella,1378,384,999615,0,1,Gemella haemolysans,1379,384,999615,0,1
NZ_CP031243.1,294,Haemophilus,724,550733,446882,2,2383,Haemophilus haemolyticus,726,287,999686,20,7
NZ_AP018768.1,589,Haemophilus,724,550733,446882,2,2383,Haemophilus influenzae,727,574,999106,305,15
NZ_CP038817.1,551680,Haemophilus,724,550733,446882,2,2383,Haemophilus parahaemolyticus,735,548320,448320,0,3360
NZ_CP035368.2,553,Haemophilus,724,550733,446882,2,2383,Haemophilus parainfluenzae,729,551,999436,11,2
NC_013203.1,49,Lancefieldella,2767353,49,999951,0,0,Lancefieldella parvula,1382,49,999951,0,0
NZ_LR134378.1,35,Lautropia,47670,33,999965,0,2,Lautropia mirabilis,47671,33,999965,0,2
NZ_AP019831.1,6499,Leptotrichia,32067,6503,993472,1,24,Leptotrichia trevisanii,109328,6427,993501,0,72
NZ_AP019829.2,28,Leptotrichia,32067,6503,993472,1,24,Leptotrichia wadei,157687,28,999967,5,0
NZ_CP101528.1,309,Micrococcus,1269,351,999647,2,0,Micrococcus luteus,1270,280,999691,0,29
NZ_CP126965.1,42,Micrococcus,1269,351,999647,2,0,Micrococcus lylae,1273,42,999958,0,0
