accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
CP097095.1,64,Actinomyces,1654,6,999359,8,627,Actinomyces graevenitzii,55565,0,999936,0,64
NZ_CP033459.1,9159,Pseudoprevotella,2884814,9125,990732,109,34,Pseudoprevotella muciniphila,2133944,9125,990732,109,34
CAKAFU010000002.1,34271,Alloprevotella,1283313,0,965729,0,34271,Alloprevotella tannerae,76122,0,965729,0,34271
NZ_CP036550.1,104,Bacteroides,816,102,999158,738,2,Bacteroides fragilis,817,102,999876,20,2
NZ_CP049272.1,47767,Campylobacter,194,47980,951846,6,168,Campylobacter concisus,199,47564,952229,4,203
NZ_CP012544.1,381,Campylobacter,194,47980,951846,6,168,Campylobacter showae,204,378,999619,0,3
NZ_CP022386.1,75,Capnocytophaga,1016,153,999836,11,0,Capnocytophaga gingivalis,1017,75,999920,5,0
NZ_CP022379.1,78,Capnocytophaga,1016,153,999836,11,0,Capnocytophaga sputigena,1019,78,999922,0,0
ACIL03000013.1,51,Catonella,43996,0,999949,0,51,Catonella morbi,43997,0,999949,0,51
NZ_CP028101.1,9945,Fusobacterium,848,14744,985185,6,65,Fusobacterium nucleatum,851,9349,990050,5,596
NZ_CP024703.1,4341,Fusobacterium,848,14744,985185,6,65,Fusobacterium pseudoperiodonticum,2663009,4265,995632,27,76
NZ_CP083637.1,31124,Gemella,1378,31011,968875,1,113,Gemella haemolysans,1379,30984,968875,1,140
NZ_CP031243.1,32100,Haemophilus,724,514360,483283,24,2333,Haemophilus haemolyticus,726,31579,967881,19,521
NZ_AP018768.1,2024,Haemophilus,724,514360,483283,24,2333,Haemophilus influenzae,727,1981,997653,323,43
NZ_CP038817.1,416182,Haemophilus,724,514360,483283,24,2333,Haemophilus parahaemolyticus,735,413629,583816,2,2553
NZ_CP035368.2,66387,Haemophilus,724,514360,483283,24,2333,Haemophilus parainfluenzae,729,65826,933565,48,561
MT157224.1,744,Enterovirus,12059,58,999247,0,695,Human rhinovirus sp.,169066,0,999256,0,744
NC_013203.1,73,Lancefieldella,2767353,73,999927,0,0,Lancefieldella parvula,1382,73,999927,0,0
NZ_LR134378.1,34,Lautropia,47670,33,999966,0,1,Lautropia mirabilis,47671,33,999966,0,1
NZ_AP019829.2,69,Leptotrichia,32067,69,999930,1,0,Leptotrichia wadei,157687,69,999931,0,0
NZ_CP101528.1,6700,Micrococcus,1269,6695,993265,0,40,Micrococcus luteus,1270,6065,993299,1,635
NZ_CP014234.1,56604,Moraxella,475,56245,943394,2,359,Moraxella osloensis,34062,55863,943396,0,741
NZ_CP053939.1,12935,Neisseria,482,12942,986946,39,73,Neisseria mucosa,488,12283,987064,1,652
NZ_CP073114.1,80,Neisseria,482,12942,986946,39,73,Neisseria subflava,28449,76,999846,74,4
NZ_CP092048.1,30537,Porphyromonas,836,30240,969237,171,352,Porphyromonas gingivalis,837,30238,969359,104,299
NC_019960.1,55,Prevotella,838,6000,989568,4294,138,Prevotella dentalis,52227,55,999742,203,0
NZ_CP024696.1,410,Prevotella,838,6000,989568,4294,138,Prevotella intermedia,28131,398,998556,1034,12
NZ_CP072363.1,5305,Prevotella,838,6000,989568,4294,138,Prevotella jejuni,1177574,5202,994500,195,103
NZ_CP079822.1,26659,Rothia,32207,26611,973302,1,86,Rothia mucilaginosa,43675,26569,973341,0,90
NZ_CP072390.1,259,Prevotella,838,6000,989568,4294,138,Prevotella scopos,589437,256,999699,42,3
NC_009996.1,9,Enterovirus,12059,58,999247,0,695,Rhinovirus C,463676,7,999991,0,2
NZ_CP079201.1,38,Rothia,32207,26611,973302,1,86,Rothia dentocariosa,2047,38,999962,0,0
NZ_CP102197.1,1150,Schaalia,2529408,1141,998409,441,9,Schaalia odontolytica,1660,1140,998595,255,10
NZ_LS483444.1,47,Streptococcus,1301,154548,844697,9,746,Streptococcus australis,113107,42,999887,66,5
NZ_CP012646.1,130570,Streptococcus,1301,154548,844697,9,746,Streptococcus mitis,28037,123452,869412,18,7118
NZ_CP079724.1,8357,Streptococcus,1301,154548,844697,9,746,Streptococcus oralis,1303,7895,991327,316,462
NC_015875.1,4359,Streptococcus,1301,154548,844697,9,746,Streptococcus pseudopneumoniae,257758,3942,995595,46,417
NZ_CP079193.1,11591,Streptococcus,1301,154548,844697,9,746,Streptococcus suis,1307,11225,988373,36,366
NZ_CP009227.1,286,Treponema,157,29974,965338,3,4685,Treponema sp. OMZ 838,1539298,166,999714,0,120
NZ_CAKAHJ010000001.1,569,Actinomyces,1654,6,999359,8,627,uncultured Actinomyces sp.,249061,0,999431,0,569
NZ_CAKOJV010000001.1,523,Fusobacterium,848,14744,985185,6,65,uncultured Fusobacterium sp.,159267,0,999477,0,523
NZ_CANLQP010000001.1,35,Micrococcus,1269,6695,993265,0,40,uncultured Micrococcus sp.,114051,0,999965,0,35
NZ_UQJH01000001.1,55,Porphyromonas,836,30240,969237,171,352,uncultured Porphyromonas sp.,159274,0,999945,0,55
NZ_CAJTJS010000001.1,109,Prevotella,838,6000,989568,4294,138,uncultured Prevotella sp.,159272,0,999891,0,109
NZ_CAMNMG010000001.1,370,Streptococcus,1301,154548,844697,9,746,uncultured Streptococcus sp.,83427,0,999630,0,370
NZ_CALHUL010000006.1,34373,Treponema,157,29974,965338,3,4685,uncultured Treponema sp.,162155,0,965627,0,34373
NZ_CP020566.1,12833,Veillonella,29465,12992,986941,17,50,Veillonella atypica,39777,12770,987159,8,63
NZ_LR134375.1,31,Veillonella,29465,12992,986941,17,50,Veillonella dispar,39778,30,999969,0,1
NZ_AP022321.1,33,Veillonella,29465,12992,986941,17,50,Veillonella nakazawae,2682456,29,999967,0,4
NZ_CP019721.1,145,Veillonella,29465,12992,986941,17,50,Veillonella parvula,29466,145,999845,10,0
