accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
CP097095.1,21,Actinomyces,1654,3,998807,0,1190,Actinomyces graevenitzii,55565,0,999979,0,21
NZ_CP033459.1,4471,Pseudoprevotella,2884814,4454,995455,74,17,Pseudoprevotella muciniphila,2133944,4454,995455,74,17
CAKAFU010000002.1,21,Alloprevotella,1283313,0,999979,0,21,Alloprevotella tannerae,76122,0,999979,0,21
NZ_CP036550.1,4440,Bacteroides,816,4330,992846,2714,110,Bacteroides fragilis,817,4283,995393,167,157
NZ_CP049272.1,452,Campylobacter,194,2414,997553,1,32,Campylobacter concisus,199,452,999548,0,0
NZ_CP012544.1,1624,Campylobacter,194,2414,997553,1,32,Campylobacter showae,204,1617,998354,22,7
NZ_CP022384.1,72,Capnocytophaga,1016,72,999902,26,0,Capnocytophaga leadbetteri,327575,72,999928,0,0
ACIL03000013.1,21,Catonella,43996,0,999979,0,21,Catonella morbi,43997,0,999979,0,21
NZ_CP028101.1,863,Fusobacterium,848,11748,987873,0,379,Fusobacterium nucleatum,851,821,999133,4,42
NZ_CP024703.1,195,Fusobacterium,848,11748,987873,0,379,Fusobacterium pseudoperiodonticum,2663009,193,999804,1,2
NZ_CP083637.1,164,Gemella,1378,164,999836,0,0,Gemella haemolysans,1379,164,999836,0,0
NZ_CP031243.1,35736,Haemophilus,724,40026,959788,6,180,Haemophilus haemolyticus,726,35098,964258,6,638
NZ_AP018768.1,3854,Haemophilus,724,40026,959788,6,180,Haemophilus influenzae,727,3768,996034,112,86
NZ_CP038817.1,82,Haemophilus,724,40026,959788,6,180,Haemophilus parahaemolyticus,735,82,999918,0,0
NZ_CP035368.2,534,Haemophilus,724,40026,959788,6,180,Haemophilus parainfluenzae,729,529,999447,19,5
NZ_LR134378.1,52,Lautropia,47670,52,999948,0,0,Lautropia mirabilis,47671,52,999948,0,0
NZ_AP019831.1,21,Leptotrichia,32067,21,999977,2,0,Leptotrichia trevisanii,109328,21,999979,0,0
NZ_CP101528.1,278,Micrococcus,1269,328,999671,0,1,Micrococcus luteus,1270,245,999722,0,33
NZ_CP126965.1,51,Micrococcus,1269,328,999671,0,1,Micrococcus lylae,1273,51,999948,1,0
NZ_CP078113.1,701512,Neisseria,482,700634,296828,46,2492,Neisseria gonorrhoeae,485,687989,298487,1,13523
NZ_CP030820.1,1593,Neisseria,482,700634,296828,46,2492,Neisseria meningitidis,487,1552,996580,1827,41
NZ_CP073114.1,21,Neisseria,482,700634,296828,46,2492,Neisseria subflava,28449,20,999925,54,1
NZ_CP092048.1,401,Porphyromonas,836,397,999512,87,4,Porphyromonas gingivalis,837,397,999585,14,4
NC_019960.1,103,Prevotella,838,5061,921247,4,73688,Prevotella dentalis,52227,103,999750,147,0
NZ_CP024696.1,1151,Prevotella,838,5061,921247,4,73688,Prevotella intermedia,28131,1114,998627,222,37
NZ_CP072363.1,62,Prevotella,838,5061,921247,4,73688,Prevotella jejuni,1177574,61,999764,174,1
NZ_CP072390.1,41,Prevotella,838,5061,921247,4,73688,Prevotella scopos,589437,39,999947,12,2
NZ_CP079201.1,51,Rothia,32207,50,999946,3,1,Rothia dentocariosa,2047,50,999949,0,1
NZ_LS483444.1,31,Streptococcus,1301,147971,851327,4,698,Streptococcus australis,113107,29,999924,45,2
NZ_CP012646.1,115050,Streptococcus,1301,147971,851327,4,698,Streptococcus mitis,28037,108955,884928,22,6095
NZ_CP102583.1,33249,Streptococcus,1301,147971,851327,4,698,Streptococcus pneumoniae,1313,32490,966102,649,759
NC_015875.1,103,Streptococcus,1301,147971,851327,4,698,Streptococcus pseudopneumoniae,257758,91,999844,53,12
NZ_CP079193.1,185,Streptococcus,1301,147971,851327,4,698,Streptococcus suis,1307,181,999784,31,4
NZ_CP009227.1,401,Treponema,157,2076,997593,63,268,Treponema sp. OMZ 838,1539298,232,999599,0,169
NZ_CAKAHJ010000001.1,1172,Actinomyces,1654,3,998807,0,1190,uncultured Actinomyces sp.,249061,0,998828,0,1172
NZ_CALGPY010000005.1,370,Campylobacter,194,2414,997553,1,32,uncultured Campylobacter sp.,218934,0,999630,0,370
NZ_CAKOJV010000001.1,11069,Fusobacterium,848,11748,987873,0,379,uncultured Fusobacterium sp.,159267,0,988931,0,11069
NZ_CAJTJS010000001.1,77392,Prevotella,838,5061,921247,4,73688,uncultured Prevotella sp.,159272,0,922608,0,77392
NZ_CAMNMG010000001.1,51,Streptococcus,1301,147971,851327,4,698,uncultured Streptococcus sp.,83427,0,999949,0,51
NZ_CALHUL010000006.1,1943,Treponema,157,2076,997593,63,268,uncultured Treponema sp.,162155,0,998057,0,1943
NZ_CP020566.1,21,Veillonella,29465,1095,998903,0,2,Veillonella atypica,39777,21,999979,0,0
NZ_LR134375.1,21,Veillonella,29465,1095,998903,0,2,Veillonella dispar,39778,21,999979,0,0
NZ_AP022321.1,21,Veillonella,29465,1095,998903,0,2,Veillonella nakazawae,2682456,19,999979,0,2
NZ_CP019721.1,1034,Veillonella,29465,1095,998903,0,2,Veillonella parvula,29466,1025,998966,0,9
