accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
CP097095.1,38994,Actinomyces,1654,3392,958212,3,38393,Actinomyces graevenitzii,55565,0,961006,0,38994
NZ_LT635457.1,361,Actinomyces,1654,3392,958212,3,38393,Actinomyces pacaensis,1852377,361,999542,97,0
NZ_CP033459.1,28,Pseudoprevotella,2884814,28,999972,0,0,Pseudoprevotella muciniphila,2133944,28,999972,0,0
CAKAFU010000002.1,42,Alloprevotella,1283313,0,999958,0,42,Alloprevotella tannerae,76122,0,999958,0,42
NZ_CP102541.1,1204,Bifidobacterium,1678,1204,998636,160,0,Bifidobacterium longum,216816,944,998777,19,260
NZ_CP049272.1,15611,Campylobacter,194,15625,984370,2,3,Campylobacter concisus,199,15576,984389,0,35
MN164484.2,3,Guelphvirus,2732062,3,999997,0,0,Escherichia virus ECH1,2593465,0,999997,0,3
NZ_CP028101.1,41,Fusobacterium,848,128,999869,3,0,Fusobacterium nucleatum,851,37,999959,0,4
NZ_CP024703.1,39,Fusobacterium,848,128,999869,3,0,Fusobacterium pseudoperiodonticum,2663009,39,999961,0,0
NZ_CP083637.1,5625,Gemella,1378,5615,994375,0,10,Gemella haemolysans,1379,5605,994375,0,20
NZ_AP018768.1,36,Haemophilus,724,5250,994729,1,20,Haemophilus influenzae,727,36,999962,2,0
NZ_CP038817.1,32,Haemophilus,724,5250,994729,1,20,Haemophilus parahaemolyticus,735,32,999968,0,0
NZ_CP035368.2,5202,Haemophilus,724,5250,994729,1,20,Haemophilus parainfluenzae,729,5129,994797,1,73
NC_013203.1,13952,Lancefieldella,2767353,13949,986047,1,3,Lancefieldella parvula,1382,13949,986048,0,3
NZ_LR134378.1,10468,Lautropia,47670,10461,989532,0,7,Lautropia mirabilis,47671,10461,989532,0,7
NZ_AP019831.1,20,Leptotrichia,32067,13308,986666,0,26,Leptotrichia trevisanii,109328,20,999953,27,0
NZ_AP019829.2,13314,Leptotrichia,32067,13308,986666,0,26,Leptotrichia wadei,157687,12802,986686,0,512
NZ_CP101528.1,150,Micrococcus,1269,150,999839,11,0,Micrococcus luteus,1270,120,999847,3,30
NZ_CP014234.1,44,Moraxella,475,44,999956,0,0,Moraxella osloensis,34062,44,999956,0,0
NZ_CP053939.1,11824,Neisseria,482,11773,988170,6,51,Neisseria mucosa,488,10343,988176,0,1481
NZ_CP024696.1,92,Prevotella,838,22468,977462,6,64,Prevotella intermedia,28131,88,999907,1,4
NZ_CP072363.1,22351,Prevotella,838,22468,977462,6,64,Prevotella jejuni,1177574,21881,977648,1,470
NZ_CP072390.1,32,Prevotella,838,22468,977462,6,64,Prevotella scopos,589437,31,999967,1,1
NZ_CP079201.1,74,Rothia,32207,386863,612702,342,93,Rothia dentocariosa,2047,74,999903,23,0
NZ_CP079822.1,386865,Rothia,32207,386863,612702,342,93,Rothia mucilaginosa,43675,386654,612894,241,211
NZ_CP102197.1,25527,Schaalia,2529408,25473,971474,2999,54,Schaalia odontolytica,1660,25432,972808,1665,95
NZ_CP060204.1,51,Selenomonas,970,50641,949336,13,10,Selenomonas timonae,2754044,51,999948,1,0
NZ_CP012071.1,50600,Selenomonas,970,50641,949336,13,10,Selenomonas sp. oral taxon 478,712538,47932,949400,0,2668
NZ_LS483444.1,52,Streptococcus,1301,115399,884436,23,142,Streptococcus australis,113107,46,999917,31,6
NZ_CP012646.1,114806,Streptococcus,1301,115399,884436,23,142,Streptococcus mitis,28037,105292,885194,0,9514
NZ_CAKAHJ010000001.1,2430,Actinomyces,1654,3392,958212,3,38393,uncultured Actinomyces sp.,249061,0,997570,0,2430
NC_015875.1,307,Streptococcus,1301,115399,884436,23,142,Streptococcus pseudopneumoniae,257758,268,999661,32,39
NZ_CP079193.1,105,Streptococcus,1301,115399,884436,23,142,Streptococcus suis,1307,103,999882,13,2
NZ_CALGPY010000005.1,17,Campylobacter,194,15625,984370,2,3,uncultured Campylobacter sp.,218934,0,999983,0,17
NZ_CAKOJV010000001.1,48,Fusobacterium,848,128,999869,3,0,uncultured Fusobacterium sp.,159267,0,999952,0,48
NZ_CAJTJS010000001.1,57,Prevotella,838,22468,977462,6,64,uncultured Prevotella sp.,159272,0,999943,0,57
NZ_CAKAIK010000001.1,17,Rothia,32207,386863,612702,342,93,uncultured Rothia sp.,316088,0,999983,0,17
NZ_CAMNMG010000001.1,271,Streptococcus,1301,115399,884436,23,142,uncultured Streptococcus sp.,83427,0,999729,0,271
NZ_CALHUL010000006.1,897,Treponema,157,779,999103,0,118,uncultured Treponema sp.,162155,0,999103,0,897
NZ_CP020566.1,2810,Veillonella,29465,277695,721562,27,716,Veillonella atypica,39777,2798,997116,74,12
NZ_LR134375.1,204466,Veillonella,29465,277695,721562,27,716,Veillonella dispar,39778,191812,795420,114,12654
NZ_AP022321.1,68345,Veillonella,29465,277695,721562,27,716,Veillonella nakazawae,2682456,60750,931525,130,7595
NZ_CP019721.1,2663,Veillonella,29465,277695,721562,27,716,Veillonella parvula,29466,2640,996772,565,23
NZ_JAGZUH010000001.1,127,Veillonella,29465,277695,721562,27,716,Veillonella sp.,1926307,0,999873,0,127
