accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_LT635457.1,10697,Actinomyces,1654,10666,988567,2,765,Actinomyces pacaensis,1852377,10661,989302,1,36
NZ_CP033459.1,2170,Pseudoprevotella,2884814,2169,997830,0,1,Pseudoprevotella muciniphila,2133944,2169,997830,0,1
CAKAFU010000002.1,30,Alloprevotella,1283313,0,999970,0,30,Alloprevotella tannerae,76122,0,999970,0,30
NZ_CP036550.1,3765,Bacteroides,816,3638,996201,34,127,Bacteroides fragilis,817,3538,996234,1,227
NZ_CP102541.1,4336,Bifidobacterium,1678,4332,995660,4,4,Bifidobacterium longum,216816,2565,995662,2,1771
NZ_CP049272.1,14394,Campylobacter,194,14410,985565,8,17,Campylobacter concisus,199,14314,985605,1,80
NZ_CP012544.1,33,Campylobacter,194,14410,985565,8,17,Campylobacter showae,204,33,999967,0,0
NZ_CP022386.1,27,Capnocytophaga,1016,27,999973,0,0,Capnocytophaga gingivalis,1017,27,999973,0,0
ACIL03000013.1,30,Catonella,43996,0,999970,0,30,Catonella morbi,43997,0,999970,0,30
NZ_CP018196.1,95,Fusobacterium,848,18079,981725,33,163,Fusobacterium necrophorum,859,94,999902,3,1
NZ_CP028101.1,17999,Fusobacterium,848,18079,981725,33,163,Fusobacterium nucleatum,851,13082,982000,1,4917
NZ_CP024703.1,56,Fusobacterium,848,18079,981725,33,163,Fusobacterium pseudoperiodonticum,2663009,52,999856,88,4
NZ_CP083637.1,4946,Gemella,1378,4901,995010,44,45,Gemella haemolysans,1379,4858,995053,1,88
NZ_CP031243.1,34838,Haemophilus,724,34567,964995,1,437,Haemophilus haemolyticus,726,30134,965161,1,4704
NZ_AP018768.1,92,Haemophilus,724,34567,964995,1,437,Haemophilus influenzae,727,81,999594,314,11
NZ_CP035368.2,74,Haemophilus,724,34567,964995,1,437,Haemophilus parainfluenzae,729,72,999890,36,2
NC_039199.1,24,Metapneumovirus,162387,24,999976,0,0,Metapneumovirus hominis,3048148,24,999976,0,0
NC_013203.1,34968,Lancefieldella,2767353,34940,965031,1,28,Lancefieldella parvula,1382,34923,965031,1,45
NZ_AP019829.2,51870,Leptotrichia,32067,50897,948123,7,973,Leptotrichia wadei,157687,45916,948130,0,5954
NZ_CP101528.1,65775,Micrococcus,1269,102142,896947,0,911,Micrococcus luteus,1270,38653,934209,16,27122
NZ_CP126965.1,37245,Micrococcus,1269,102142,896947,0,911,Micrococcus lylae,1273,36694,962711,44,551
AFIH01000001.1,30671,Oribacterium,265975,0,969329,0,30671,Oribacterium sp. oral taxon 108,712414,0,969329,0,30671
NZ_CP092048.1,56,Porphyromonas,836,56,999898,2,44,Porphyromonas gingivalis,837,56,999943,1,0
NC_019960.1,24,Prevotella,838,27412,970357,3,2228,Prevotella dentalis,52227,24,999974,2,0
NZ_CP024696.1,16898,Prevotella,838,27412,970357,3,2228,Prevotella intermedia,28131,15631,983100,2,1267
NZ_CP072363.1,8181,Prevotella,838,27412,970357,3,2228,Prevotella jejuni,1177574,7706,991814,5,475
AP018050.1,2815,Prevotella,838,27412,970357,3,2228,Prevotella melaninogenica,28132,2710,997160,25,105
NZ_CP072390.1,112,Prevotella,838,27412,970357,3,2228,Prevotella scopos,589437,101,999886,2,11
NZ_CP079201.1,182657,Rothia,32207,182384,817342,1,273,Rothia dentocariosa,2047,180216,817343,0,2441
NZ_CP102197.1,817,Schaalia,2529408,812,998859,324,5,Schaalia odontolytica,1660,808,999016,167,9
NZ_CP060204.1,364,Selenomonas,970,675,999317,8,0,Selenomonas timonae,2754044,361,999635,1,3
NZ_CP012646.1,77704,Streptococcus,1301,321595,676059,241,2105,Streptococcus mitis,28037,61433,922066,230,16271
NZ_CP012071.1,311,Selenomonas,970,675,999317,8,0,Selenomonas sp. oral taxon 478,712538,264,999689,0,47
NZ_LOHY01000088.1,30,Pseudostreptobacillus,2919092,0,999970,0,30,Pseudostreptobacillus hongkongensis,1162717,0,999970,0,30
NZ_LS483444.1,59,Streptococcus,1301,321595,676059,241,2105,Streptococcus australis,113107,50,999783,158,9
NZ_CP079724.1,240686,Streptococcus,1301,321595,676059,241,2105,Streptococcus oralis,1303,181157,759092,222,59529
NC_015875.1,1394,Streptococcus,1301,321595,676059,241,2105,Streptococcus pseudopneumoniae,257758,980,998520,86,414
NZ_CP009227.1,130,Treponema,157,1452,998234,85,229,Treponema sp. OMZ 838,1539298,58,999870,0,72
