accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP033459.1,20970,Pseudoprevotella,2884814,20935,979017,4,35,Pseudoprevotella muciniphila,2133944,20935,979017,4,35
CP097095.1,146,Actinomyces,1654,165,985784,24,14018,Actinomyces graevenitzii,55565,0,999845,0,146
NZ_LT635457.1,42,Actinomyces,1654,165,985784,24,14018,Actinomyces pacaensis,1852377,42,999933,16,0
CAKAFU010000002.1,35,Alloprevotella,1283313,0,999956,0,35,Alloprevotella tannerae,76122,0,999956,0,35
NZ_CP036550.1,15350,Bacteroides,816,14886,984503,138,464,Bacteroides fragilis,817,14490,984624,17,860
NZ_CP049272.1,41008,Campylobacter,194,43126,956270,2,593,Campylobacter concisus,199,40742,958970,13,266
NZ_CP012544.1,452,Campylobacter,194,43126,956270,2,593,Campylobacter showae,204,445,999443,96,7
NZ_CP022386.1,167,Capnocytophaga,1016,249,999742,0,0,Capnocytophaga gingivalis,1017,166,999824,0,1
NZ_CP022384.1,43,Capnocytophaga,1016,249,999742,0,0,Capnocytophaga leadbetteri,327575,39,999948,0,4
NZ_CP022379.1,39,Capnocytophaga,1016,249,999742,0,0,Capnocytophaga sputigena,1019,38,999952,0,1
ACIL03000013.1,38,Catonella,43996,0,999953,0,38,Catonella morbi,43997,0,999953,0,38
NZ_CP028101.1,423,Fusobacterium,848,61607,937760,10,614,Fusobacterium nucleatum,851,308,999390,178,115
NZ_CP024703.1,61697,Fusobacterium,848,61607,937760,10,614,Fusobacterium pseudoperiodonticum,2663009,54668,938292,2,7029
NZ_CP083637.1,8316,Gemella,1378,8245,991675,0,71,Gemella haemolysans,1379,8187,991675,0,129
NZ_CP031243.1,49614,Haemophilus,724,181402,816326,3,2260,Haemophilus haemolyticus,726,42961,950330,47,6653
NZ_AP018768.1,2864,Haemophilus,724,181402,816326,3,2260,Haemophilus influenzae,727,2217,996648,479,647
NZ_CP038817.1,5471,Haemophilus,724,181402,816326,3,2260,Haemophilus parahaemolyticus,735,5355,994514,6,116
NZ_CP035368.2,125713,Haemophilus,724,181402,816326,3,2260,Haemophilus parainfluenzae,729,121829,874235,43,3884
NC_013203.1,187,Lancefieldella,2767353,187,999804,0,0,Lancefieldella parvula,1382,187,999804,0,0
NZ_LR134378.1,9442,Lautropia,47670,9419,990549,0,23,Lautropia mirabilis,47671,9419,990549,0,23
NZ_AP019831.1,90,Leptotrichia,32067,23760,975697,2,532,Leptotrichia trevisanii,109328,86,999836,65,4
NZ_AP019829.2,24202,Leptotrichia,32067,23760,975697,2,532,Leptotrichia wadei,157687,21340,975789,0,2862
NZ_CP101528.1,298,Micrococcus,1269,295,999691,2,3,Micrococcus luteus,1270,184,999693,0,114
NZ_CP053939.1,169757,Neisseria,482,168475,829940,5,1571,Neisseria mucosa,488,110029,830234,0,59728
NZ_CP073114.1,289,Neisseria,482,168475,829940,5,1571,Neisseria subflava,28449,201,998343,1359,88
NZ_CP092048.1,632,Porphyromonas,836,619,999283,8,81,Porphyromonas gingivalis,837,617,999354,5,15
NC_019960.1,166,Prevotella,838,48011,937417,5,14558,Prevotella dentalis,52227,165,999820,5,1
NZ_CP024696.1,1900,Prevotella,838,48011,937417,5,14558,Prevotella intermedia,28131,1784,998067,24,116
NZ_CP072363.1,33928,Prevotella,838,48011,937417,5,14558,Prevotella jejuni,1177574,31883,966057,6,2045
AP018050.1,5769,Prevotella,838,48011,937417,5,14558,Prevotella melaninogenica,28132,5553,994131,91,216
NZ_CP072390.1,6379,Prevotella,838,48011,937417,5,14558,Prevotella scopos,589437,5892,993603,9,487
NC_038311.1,5064,Enterovirus,12059,5064,994922,0,5,Rhinovirus A,147711,5059,994927,0,5
NC_009996.1,5,Enterovirus,12059,5064,994922,0,5,Rhinovirus C,463676,5,999986,0,0
NZ_CP079201.1,171,Rothia,32207,19956,979969,43,23,Rothia dentocariosa,2047,165,999810,10,6
NZ_CP079822.1,19808,Rothia,32207,19956,979969,43,23,Rothia mucilaginosa,43675,19763,980151,32,45
NZ_CP102197.1,299531,Schaalia,2529408,297762,694511,5949,1769,Schaalia odontolytica,1660,296943,697155,3305,2588
NZ_CP012071.1,102,Selenomonas,970,102,999889,0,0,Selenomonas sp. oral taxon 478,712538,86,999889,0,16
NZ_LS483444.1,49,Streptococcus,1301,35499,964286,11,195,Streptococcus australis,113107,40,999930,12,9
NZ_CP012646.1,35085,Streptococcus,1301,35499,964286,11,195,Streptococcus mitis,28037,27798,964905,1,7287
NC_015875.1,112,Streptococcus,1301,35499,964286,11,195,Streptococcus pseudopneumoniae,257758,86,999859,20,26
NZ_CP079193.1,88,Streptococcus,1301,35499,964286,11,195,Streptococcus suis,1307,76,999898,5,12
NZ_CAKAHJ010000001.1,13995,Actinomyces,1654,165,985784,24,14018,uncultured Actinomyces sp.,249061,0,985996,0,13995
NZ_CALGPY010000005.1,2259,Campylobacter,194,43126,956270,2,593,uncultured Campylobacter sp.,218934,0,997732,0,2259
NZ_CAKOJV010000001.1,101,Fusobacterium,848,61607,937760,10,614,uncultured Fusobacterium sp.,159267,0,999890,0,101
NZ_UQJH01000001.1,68,Porphyromonas,836,619,999283,8,81,uncultured Porphyromonas sp.,159274,0,999923,0,68
NZ_CAJTJS010000001.1,14427,Prevotella,838,48011,937417,5,14558,uncultured Prevotella sp.,159272,0,985564,0,14427
NZ_CAMNMG010000001.1,360,Streptococcus,1301,35499,964286,11,195,uncultured Streptococcus sp.,83427,0,999631,0,360
NZ_CALHUL010000006.1,2626,Treponema,157,2249,997365,0,377,uncultured Treponema sp.,162155,0,997365,0,2626
NZ_CP020566.1,14237,Veillonella,29465,20664,979277,1,49,Veillonella atypica,39777,13965,985751,3,272
NZ_LR134375.1,3753,Veillonella,29465,20664,979277,1,49,Veillonella dispar,39778,3214,996232,6,539
NZ_AP022321.1,2061,Veillonella,29465,20664,979277,1,49,Veillonella nakazawae,2682456,1580,997928,2,481
NZ_CP019721.1,662,Veillonella,29465,20664,979277,1,49,Veillonella parvula,29466,645,999314,15,17
