accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
CP097095.1,23,Actinomyces,1654,33,998572,8,1387,Actinomyces graevenitzii,55565,0,999977,0,23
NZ_LT635457.1,26,Actinomyces,1654,33,998572,8,1387,Actinomyces pacaensis,1852377,26,999973,1,0
NZ_CP033459.1,3007,Pseudoprevotella,2884814,2995,996973,20,12,Pseudoprevotella muciniphila,2133944,2995,996973,20,12
CAKAFU010000002.1,4671,Alloprevotella,1283313,0,995329,0,4671,Alloprevotella tannerae,76122,0,995329,0,4671
NZ_CP036550.1,3020,Bacteroides,816,2931,996834,146,89,Bacteroides fragilis,817,2910,996970,10,110
NZ_CP049272.1,789,Campylobacter,194,73191,926475,2,332,Campylobacter concisus,199,783,999191,20,6
NZ_CP012544.1,71117,Campylobacter,194,73191,926475,2,332,Campylobacter showae,204,70736,928780,103,381
NZ_CP022386.1,1988,Capnocytophaga,1016,38492,961361,5,142,Capnocytophaga gingivalis,1017,1973,998008,4,15
NZ_CP022384.1,36524,Capnocytophaga,1016,38492,961361,5,142,Capnocytophaga leadbetteri,327575,35681,963476,0,843
NZ_CP022379.1,122,Capnocytophaga,1016,38492,961361,5,142,Capnocytophaga sputigena,1019,120,999866,12,2
NZ_CP073092.1,2488,Corynebacterium,1716,2456,997506,6,32,Corynebacterium tuberculostearicum,38304,2413,997511,1,75
NZ_CP018196.1,76,Fusobacterium,848,92090,907601,1,308,Fusobacterium necrophorum,859,76,999920,4,0
NZ_CP028101.1,246,Fusobacterium,848,92090,907601,1,308,Fusobacterium nucleatum,851,229,999673,81,17
NZ_CP024703.1,91918,Fusobacterium,848,92090,907601,1,308,Fusobacterium pseudoperiodonticum,2663009,90383,908081,1,1535
NZ_CP083637.1,792,Gemella,1378,788,999208,0,4,Gemella haemolysans,1379,788,999208,0,4
NZ_CP031243.1,956,Haemophilus,724,271685,726916,2,1397,Haemophilus haemolyticus,726,939,999034,10,17
NZ_AP018768.1,674,Haemophilus,724,271685,726916,2,1397,Haemophilus influenzae,727,655,999232,94,19
NZ_CP038817.1,91254,Haemophilus,724,271685,726916,2,1397,Haemophilus parahaemolyticus,735,90709,908745,1,545
NZ_CP035368.2,180198,Haemophilus,724,271685,726916,2,1397,Haemophilus parainfluenzae,729,178640,819799,3,1558
NC_001781.1,3,Orthopneumovirus,1868215,3,999997,0,0,Orthopneumovirus hominis,3049954,3,999997,0,0
NC_013203.1,39,Lancefieldella,2767353,39,999961,0,0,Lancefieldella parvula,1382,39,999961,0,0
NZ_LR134378.1,62,Lautropia,47670,62,999938,0,0,Lautropia mirabilis,47671,62,999938,0,0
NZ_CP101528.1,36,Micrococcus,1269,36,999964,0,0,Micrococcus luteus,1270,32,999964,0,4
NZ_CP030820.1,2179,Neisseria,482,209141,789669,12,1178,Neisseria meningitidis,487,2121,997646,175,58
NZ_CP078113.1,720,Neisseria,482,209141,789669,12,1178,Neisseria gonorrhoeae,485,711,999190,90,9
NZ_CP053939.1,12532,Neisseria,482,209141,789669,12,1178,Neisseria mucosa,488,11871,987233,235,661
NZ_CP073114.1,194888,Neisseria,482,209141,789669,12,1178,Neisseria subflava,28449,187954,805041,71,6934
NZ_CP092048.1,447,Porphyromonas,836,445,999468,23,64,Porphyromonas gingivalis,837,442,999538,15,5
NC_019960.1,62,Prevotella,838,16049,982782,578,591,Prevotella dentalis,52227,62,999905,33,0
NZ_CP024696.1,260,Prevotella,838,16049,982782,578,591,Prevotella intermedia,28131,250,999592,148,10
NZ_CP072363.1,1065,Prevotella,838,16049,982782,578,591,Prevotella jejuni,1177574,1048,998902,33,17
AP018050.1,15003,Prevotella,838,16049,982782,578,591,Prevotella melaninogenica,28132,14617,984943,54,386
NZ_CP072390.1,23,Prevotella,838,16049,982782,578,591,Prevotella scopos,589437,23,999975,2,0
NZ_CP079201.1,43,Rothia,32207,110477,889125,3,395,Rothia dentocariosa,2047,42,999956,1,1
NZ_CP079822.1,110592,Rothia,32207,110477,889125,3,395,Rothia mucilaginosa,43675,110190,889172,236,402
NZ_CP102197.1,42455,Schaalia,2529408,42250,956475,1070,205,Schaalia odontolytica,1660,42231,956906,639,224
NZ_CP012646.1,99187,Streptococcus,1301,122249,877148,2,601,Streptococcus mitis,28037,93868,900777,36,5319
NZ_CP102583.1,14129,Streptococcus,1301,122249,877148,2,601,Streptococcus pneumoniae,1313,13802,985166,705,327
NC_015875.1,8883,Streptococcus,1301,122249,877148,2,601,Streptococcus pseudopneumoniae,257758,7992,991079,38,891
NZ_CP079193.1,36,Streptococcus,1301,122249,877148,2,601,Streptococcus suis,1307,33,999930,34,3
NZ_CP009227.1,26,Treponema,157,199,999782,5,14,Treponema sp. OMZ 838,1539298,17,999974,0,9
NZ_CAKAHJ010000001.1,1371,Actinomyces,1654,33,998572,8,1387,uncultured Actinomyces sp.,249061,0,998629,0,1371
NZ_CALGPY010000005.1,1617,Campylobacter,194,73191,926475,2,332,uncultured Campylobacter sp.,218934,0,998383,0,1617
NZ_CAKOJV010000001.1,158,Fusobacterium,848,92090,907601,1,308,uncultured Fusobacterium sp.,159267,0,999842,0,158
NZ_CABPWA010000001.1,39,Peptostreptococcus,1257,1,999961,0,38,uncultured Peptostreptococcus sp.,169971,0,999961,0,39
NZ_UQJH01000001.1,62,Porphyromonas,836,445,999468,23,64,uncultured Porphyromonas sp.,159274,0,999938,0,62
NZ_CAJTJS010000001.1,227,Prevotella,838,16049,982782,578,591,uncultured Prevotella sp.,159272,0,999773,0,227
NZ_CAKAIK010000001.1,237,Rothia,32207,110477,889125,3,395,uncultured Rothia sp.,316088,0,999763,0,237
NZ_CAMNMG010000001.1,615,Streptococcus,1301,122249,877148,2,601,uncultured Streptococcus sp.,83427,0,999385,0,615
NZ_CALHUL010000006.1,187,Treponema,157,199,999782,5,14,uncultured Treponema sp.,162155,0,999813,0,187
NZ_CP020566.1,1193,Veillonella,29465,2914,997071,1,14,Veillonella atypica,39777,1188,998805,2,5
