NZ_LR134365.1	0.000176724122307167
NC_075417.1	0.002626908343348013
CP097095.1	0.001872594339344337
NC_038311.1	0.006477931462533309
NZ_CP053939.1	0.000780237516784567
NZ_CP009227.1	0.012406982176877069
NZ_CP072390.1	0.000556640192836931
NZ_CP029207.1	0.000617796532623717
NZ_CP036514.1	0.000847555195920515
NZ_CP031257.1	0.000105463329052698
NZ_CP120507.1	0.001191399409544777
NZ_LS483444.1	0.004732578865830278
NZ_CP059045.1	0.001031021082990937
AM902716.1	0.001366512028806904
NC_013203.1	0.000106086707341975
NZ_CP102197.1	0.000123330153725048
NZ_CP010106.1	0.000541317531797833
NZ_CP089216.1	0.001135126362076597
NZ_CP071265.1	0.000186883408048419
ACIL03000013.1	0.001964053119491574
NC_019960.1	0.000073781846021414
NZ_CP058970.1	0.000551149630134187
NZ_CP031243.1	0.000692422281356335
NZ_CP101528.1	0.000539700853031751
NZ_CP010310.2	0.000639495599540086
NZ_CP079193.1	0.000814416578646796
NZ_UGPB01000001.1	0.001339610773496452
NZ_AP019831.1	0.000533988124016439
NZ_CP132214.1	0.000332323974456990
NZ_CP040423.1	0.000151818209600397
NC_038307.1	0.001212926949216250
NZ_CAMNMG010000001.1	0.000520181443405887
NZ_CP046320.1	0.002779207106236693
NZ_CP028435.1	0.001037949233225701
NZ_CP033459.1	0.000208195015937578
NZ_CP019962.1	0.001321360782916268
NZ_CP073092.1	0.002201517005875806
NZ_JAJFOF010000001.1	0.001701008815856311
NZ_CP066015.1	0.000319062858964274
NZ_CP012071.1	0.000423571534298950
NZ_CP023527.1	0.000288537815347457
NZ_CAKAIK010000001.1	0.000919936299237558
OR043657.1	0.000731627221956378
NZ_CP073114.1	0.001196528983178372
NC_011202.1	0.001868084722870156
NZ_MVIJ01000001.1	0.001731255114599479
NC_001472.1	0.000657608504628385
JQ041368.1	0.000675508769026043
NZ_CP035368.2	0.000463096066012337
NZ_CP092048.1	0.000468394987742035
NZ_CP119546.1	0.000695233748340877
NZ_JAAXPE010000001.1	0.000574569764724909
NZ_AP025457.1	0.000458822819267969
NZ_CP018196.1	0.000358435971590500
NC_039199.1	0.001767060666983386
NZ_CP012072.1	0.002078061258504841
NZ_CP053987.1	0.002279675622512819
NZ_CP020566.1	0.000291891435513108
NZ_CP046172.1	0.004147547255016557
NZ_CP079201.1	0.001343317054903643
NZ_CAMUES010000001.1	0.005070026134017231
NC_002200.1	0.000587926525644509
NZ_CAJTJS010000001.1	0.000137899934171908
NZ_CP100361.1	0.000350881297088957
MT157224.1	0.002161380049226674
OP288969.1	0.005794198254495014
OQ689803.1	0.006543310782404232
NZ_CP121763.1	0.004212979604413010
NZ_CP028101.1	0.001407313954127493
NZ_CP019668.1	0.000829743522228163
NZ_AP022321.1	0.000460201979608630
CAKAGO010000001.1	0.001233121161228489
NZ_CP129982.1	0.000200037749880798
OQ919261.1	0.000566456247679066
NZ_CP095867.1	0.000118809121976789
NZ_CP020894.3	0.000172849807475096
NZ_CP074182.1	0.000214111286549853
NZ_CP102541.1	0.000459215425967440
NZ_CP071603.1	0.005084639467085397
NZ_LT906463.1	0.000409448184605798
NZ_CP049272.1	0.000687688114679888
NZ_CP014234.1	0.001100329483217558
NZ_CP031253.1	0.001145500676885032
NZ_LR134375.1	0.004875417954761162
NC_015875.1	0.001523239503399162
NZ_CP019066.1	0.001678282719771741
NZ_CP076348.1	0.002312889831657526
NZ_RBKV01000001.1	0.008486485849067903
NC_006577.2	0.000936995033246016
NC_001367.1	0.001130590069800969
NZ_CP021395.1	0.004282811345935145
OQ842410.1	0.000106490138790471
OQ842458.1	0.004566444944921827
NC_017825.1	0.002571667381837364
NZ_AP018561.1	0.000430253337495558
NZ_CAKOJV010000001.1	0.011404337747372411
NZ_UHIB01000001.1	0.000307716596938975
NZ_CP012646.1	0.002242486293208503
NZ_UGTJ01000001.1	0.000887520553143288
NZ_LOHY01000088.1	0.000130745257401996
NZ_LQPW01000031.1	0.000777421208709485
NZ_AWET01000008.1	0.001303203108396771
NZ_CP022379.1	0.000800173038210889
NC_076948.1	0.001157839791244801
NZ_CP031418.1	0.001532042555542940
NC_038312.1	0.000311665704670628
NZ_CP040630.1	0.002737162637530046
OP255990.1	0.000580379865084223
NZ_UGSA01000001.1	0.001042523686051355
NZ_CABPWA010000001.1	0.000676424207441914
NZ_CP079822.1	0.000695412423986449
NZ_CP059690.1	0.001105151811374968
NZ_UFUW01000001.1	0.002873561477198468
NZ_CP095407.1	0.001415425906176862
NZ_JADLRZ010000001.1	0.000164810137678758
NZ_CP038817.1	0.000734475335103937
NZ_CP132041.1	0.001322477018614524
NZ_CP009323.1	0.002433525918437748
NZ_CP080636.1	0.000170624524652235
NZ_JABELY010000001.1	0.001644091808811057
MN164484.2	0.000344145565906185
NC_045512.2	0.000451030017505977
NZ_CP006850.1	0.001162925136449219
NZ_CP034670.1	0.001233504605921689
NZ_CP090423.1	0.001960639092607815
NZ_CP082871.1	0.001258938312525265
NZ_CANLQP010000001.1	0.001165197043979034
NZ_CP012544.1	0.000217637982049831
NC_009996.1	0.000061038247011238
NZ_AP018768.1	0.008083218524489693
NZ_CP119724.1	0.001763886750782501
AC_000017.1	0.000973110455799126
NZ_CP123447.1	0.000166993515333580
NZ_CP065999.1	0.000203381609891368
NZ_UQJH01000001.1	0.002800424224672491
NZ_CP126965.1	0.000895180801912607
NZ_CP070973.1	0.001007566129715780
OQ842451.1	0.000118416493176400
NZ_CP127842.1	0.000536074162984072
NZ_CP033672.1	0.000386896442833664
EF174468.1	0.001334343963598309
NZ_CP071602.1	0.000352869563345488
NZ_AP019829.2	0.000334578414495108
NZ_CP017037.1	0.000471808001631227
NZ_CP133094.1	0.000616323395058999
NZ_CP063195.1	0.000849010422108085
NC_006213.1	0.001182937548691907
NZ_CP126697.1	0.000473512891814698
AFIH01000001.1	0.000822295659139492
NZ_LR134378.1	0.000632227891388836
NZ_CP078113.1	0.000533838671957831
NZ_CP102583.1	0.001525710225772538
NC_004718.3	0.000451752003324788
NZ_CP100372.1	0.000390170924051489
NZ_CP050992.1	0.002504295107236461
NC_000883.2	0.000436619053896721
NZ_CALHUL010000006.1	0.000899249063275552
CAKAFU010000002.1	0.001796810634617579
NC_013192.1	0.003715423366233696
MG027862.1	0.001672657077035421
NC_001781.1	0.000164729069198029
NZ_CP072363.1	0.000401376960044880
NZ_CP060204.1	0.000125575808727287
ADNV01000327.1	0.004186512106097520
NZ_CP030820.1	0.000278866806736015
NZ_CAKAHJ010000001.1	0.001258096231233930
NZ_AP025697.1	0.000696946689798401
NC_021928.1	0.003756382511932362
NZ_CP024696.1	0.001608150060188734
NZ_CP024931.1	0.001891806296918928
NZ_CP022384.1	0.000245544081706544
NZ_CP126335.1	0.000814164912205087
NZ_CALGPY010000005.1	0.000205434611281769
NZ_CP102534.1	0.001023317003942585
CP006667.1	0.000207719158096664
NZ_CP046314.1	0.000606540035619806
NZ_CP117438.1	0.001807558832049214
NZ_CP050145.1	0.000943722676453648
NZ_CP129616.1	0.000701905148368904
NZ_CP124548.1	0.000454459401737249
NZ_CP024703.1	0.001481757634439317
NZ_CP063229.1	0.000394257647598490
NZ_LT635457.1	0.000254536896861655
AP018050.1	0.001019453130148525
NZ_UGGM01000001.1	0.000360712025239381
NZ_CP036164.1	0.001154305139108578
NZ_CP039886.1	0.000729144166144896
NZ_CP079724.1	0.000698664905401796
NZ_NBSQ01000002.1	0.000368073693997883
NZ_CP009913.1	0.000104929297807357
NZ_CP132330.1	0.000437593382220262
NZ_JAGDEP010000001.1	0.000797116381135059
NC_028752.1	0.004255803493593574
NZ_JAGZUH010000001.1	0.000746151150700456
NC_005831.2	0.000877852332673417
NZ_CP083637.1	0.000410439053461402
NZ_AP027140.1	0.000476388273695139
AZKM01000008.1	0.001006878940552247
NZ_CP036550.1	0.001182541678559561
NZ_CP050136.1	0.001328819812972707
NZ_AP026979.1	0.001274177119478245
