read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
NZ_CP041379.1,15100,root,15100,Bacteria,15100,Bacteroidota,15100,Bacteroidia,15100,Bacteroidales,15100,Bacteroidaceae,15041,Bacteroides,15032,Bacteroides intestinalis,14744
NZ_CP065983.1,3903,root,3903,Bacteria,3903,Pseudomonadota,3903,Gammaproteobacteria,3903,Pasteurellales,3903,Pasteurellaceae,3903,Aggregatibacter,3876,Aggregatibacter segnis,3627
NZ_CP032364.1,178088,root,178077,Bacteria,178075,Bacillota,178015,Clostridia,177965,Eubacteriales,4,Lachnospiraceae,177952,Lachnoanaerobaculum,177939,Lachnoanaerobaculum umeaense,177643
NZ_CP033459.1,7380,root,7380,Bacteria,7380,Bacteroidota,7380,Bacteroidia,7375,Bacteroidales,7375,Prevotellaceae,7375,Pseudoprevotella,7375,Pseudoprevotella muciniphila,7375
NZ_CP015402.2,1348,root,1348,Bacteria,1348,Bacteroidota,1348,Bacteroidia,1348,Bacteroidales,1348,Muribaculaceae,1344,Muribaculum,1333,Muribaculum intestinale,1324
NZ_CP073277.1,25065,root,25064,Bacteria,25062,Bacillota,25062,Clostridia,25062,Eubacteriales,25062,Clostridiaceae,25062,Clostridium,25062,Clostridium butyricum,17058
NZ_CP050134.2,15220,root,15220,Bacteria,15220,Actinomycetota,15220,Actinomycetes,15220,Mycobacteriales,15220,Corynebacteriaceae,15220,Corynebacterium,15220,Corynebacterium matruchotii,15220
NZ_CP027235.1,16568,root,16568,Bacteria,16568,Pseudomonadota,16568,Gammaproteobacteria,16568,Pasteurellales,16566,Pasteurellaceae,16566,Haemophilus,16508,Haemophilus sp. oral taxon 036,15757
NZ_CP046027.1,893,root,893,Bacteria,893,Pseudomonadota,891,Betaproteobacteria,887,Neisseriales,887,Neisseriaceae,887,Neisseria,886,Neisseria brasiliensis,880
NZ_AP019822.1,2397,root,2397,Bacteria,2396,Fusobacteriota,2396,Fusobacteriia,2396,Fusobacteriales,2396,Leptotrichiaceae,2396,Pseudoleptotrichia,2396,Pseudoleptotrichia goodfellowii,2396
NZ_CP040121.1,5199,root,5199,Bacteria,5199,Bacteroidota,5199,Bacteroidia,5199,Bacteroidales,5199,Muribaculaceae,5183,Duncaniella,5092,Duncaniella sp. B8,91
NZ_AP025240.1,53944,root,53944,Bacteria,53944,Bacteroidota,53944,Bacteroidia,53904,Bacteroidales,53904,Bacteroidaceae,52227,Phocaeicola,51056,Phocaeicola vulgatus,48487
NZ_AP019735.1,11402,root,11402,Bacteria,11402,Bacteroidota,11402,Bacteroidia,11325,Bacteroidales,11325,Rikenellaceae,11162,Alistipes,11162,Alistipes communis,11132
NZ_CP022022.1,52177,root,52168,Bacteria,52168,Bacteroidota,52167,Flavobacteriia,52167,Flavobacteriales,52167,Flavobacteriaceae,52121,Capnocytophaga,52120,Capnocytophaga endodontalis,50825
NZ_CP127164.1,16463,root,16463,Bacteria,16463,Bacillota,16318,Bacilli,16316,Bacillales,16311,Bacillaceae,16305,Bacillus,16299,Bacillus velezensis,1196
NZ_CP045696.1,14215,root,14214,Bacteria,14214,Bacteroidota,14213,Bacteroidia,14150,Bacteroidales,14150,Muribaculaceae,14095,Sodaliphilus,14094,Sodaliphilus pleomorphus,14094
NZ_AP019831.1,94097,root,94081,Bacteria,94012,Fusobacteriota,93832,Fusobacteriia,93832,Fusobacteriales,93832,Leptotrichiaceae,93796,Leptotrichia,93789,Leptotrichia trevisanii,91969
NZ_CP046313.1,17150,root,17142,Bacteria,17141,Bacillota,17105,Bacilli,17099,Bacillales,17081,unclassified Bacillales family,0,Gemella,17075,Gemella sanguinis,16991
NZ_CP066560.1,8823,root,8823,Bacteria,8820,Pseudomonadota,8805,Gammaproteobacteria,8805,Pasteurellales,8785,Pasteurellaceae,8785,Histophilus,8540,Histophilus somni,8540
NZ_CP072373.1,7011,root,7011,Bacteria,7011,Bacteroidota,7011,Bacteroidia,7011,Bacteroidales,7011,Prevotellaceae,6997,Prevotella,6935,Prevotella denticola,6731
NZ_CP020566.1,6935,root,6934,Bacteria,6934,Bacillota,6930,Negativicutes,6930,Veillonellales,6930,Veillonellaceae,6930,Veillonella,6930,Veillonella atypica,6901
NZ_CP121210.1,21327,root,21327,Bacteria,21325,Bacteroidota,21265,Flavobacteriia,21238,Flavobacteriales,21238,Weeksellaceae,21234,Riemerella,21203,Riemerella anatipestifer,21199
NZ_CP017038.2,26565,root,26562,Bacteria,26561,Bacteroidota,26561,Bacteroidia,26561,Bacteroidales,26561,Tannerellaceae,26558,Tannerella,26557,Tannerella serpentiformis,26557
NZ_CP008849.1,5601,root,5601,Bacteria,5601,Pseudomonadota,5601,Gammaproteobacteria,5601,Alteromonadales,5600,Alteromonadaceae,5600,Alteromonas,5599,Alteromonas australica,4429
NZ_CP026548.1,1683,root,1683,Bacteria,1683,Bacillota,1682,Clostridia,1669,Eubacteriales,1652,Oscillospiraceae,1652,Faecalibacterium,1649,Faecalibacterium prausnitzii,1603
NZ_CP040004.1,61365,root,61354,Bacteria,61354,Candidatus Saccharibacteria,61352,Candidatus Saccharimonadia,61266,Candidatus Nanosynbacterales,61266,Candidatus Nanosynbacteraceae,61266,Candidatus Nanosynbacter,61266,Candidatus Nanosynbacter featherlites,61077
NZ_CP017042.1,17844,root,17842,Bacteria,17842,Bacillota,17842,Negativicutes,17842,Selenomonadales,17842,Selenomonadaceae,17842,Selenomonas,17842,Selenomonas sp. oral taxon 920,17756
