read_accession_id,taxid,count
NZ_CP071986.1,210,4270
NZ_CP071986.1,1055528,2
NZ_CP071986.1,1055530,3
NZ_CP071986.1,1055532,6
NZ_CP071986.1,1055527,9
NZ_CP071986.1,866346,3
NZ_CP071986.1,1163742,8
NZ_CP071986.1,1382922,4
NZ_CP071986.1,907240,14
NZ_CP071986.1,765964,3
NZ_CP071986.1,907239,17
NZ_CP071986.1,907237,3
NZ_CP071986.1,869727,18
NZ_CP071986.1,1055529,5
NZ_CP071986.1,866344,4
NZ_CP071986.1,907238,5
NZ_CP071986.1,1248726,11
NZ_CP071986.1,102611,2
NZ_CP071986.1,637913,2
NZ_CP071986.1,1321939,5
NZ_CP071986.1,765962,5
NZ_CP071986.1,592205,8
NZ_CP071986.1,1163743,4
NZ_CP071986.1,357544,3
NZ_CP071986.1,693745,1
NZ_CP071986.1,985081,1
NZ_CP071986.1,1382924,4
NZ_CP071986.1,209,5
NZ_CP071986.1,985080,6
NZ_CP071986.1,1055531,7
NZ_CP071986.1,866345,2
NZ_CP071986.1,1382925,1
NZ_CP071986.1,1163741,2
NZ_CP071986.1,585538,2
NZ_CP071986.1,1426844,3
NZ_CP071986.1,1321940,2
NZ_CP071986.1,85963,3
NZ_CP071986.1,1163739,2
NZ_CP071986.1,1382923,1
NZ_CP071986.1,3369,1
NZ_CP071986.1,794851,2
NZ_CP071986.1,1382921,1
NZ_CP068103.1,54005,3577
NZ_CP068103.1,1570339,62
NZ_CP068103.1,1737404,35
NZ_CP068103.1,1287640,11
NZ_CP068103.1,1239,54
NZ_CP068103.1,1852374,1
NZ_CP068103.1,2044912,1
NZ_CP068103.1,1260,4
NZ_CP068103.1,1582879,1
NZ_CP068103.1,162289,8
NZ_CP068103.1,44249,1
NZ_CP068103.1,564,2
NZ_CP068103.1,2,15
NZ_CP068103.1,561,1
NZ_CP068103.1,3036303,5
NZ_CP068103.1,165779,3
NZ_CP068103.1,33037,2
NZ_CP068103.1,119602,2
NZ_CP068103.1,1,1
NZ_CP068103.1,40477,1
NZ_CP068103.1,1351,2
NZ_CP068103.1,861,1
NZ_CP068103.1,1314,3
NZ_CP068103.1,1350,1
NZ_CP068103.1,87541,1
NZ_CP068103.1,178214,1
NZ_CP068103.1,186826,2
NZ_CP068103.1,1496,3
NZ_CP068103.1,370554,1
NZ_CP068103.1,525919,2
NZ_CP068103.1,1311,2
NZ_CP068103.1,2763670,1
NZ_CP068103.1,40091,1
NZ_CP054018.1,2047,146846
NZ_CP054018.1,32207,649
NZ_CP054018.1,1760,332
NZ_CP054018.1,85006,6
NZ_CP054018.1,172042,13
NZ_CP054018.1,762948,31
NZ_CP054018.1,1660,22
NZ_CP054018.1,2,86
NZ_CP054018.1,1783272,26
NZ_CP054018.1,1268,8
NZ_CP054018.1,29394,20
NZ_CP054018.1,2975672,1
NZ_CP054018.1,1269,1
NZ_CP054018.1,36739,1
NZ_CP054018.1,2998077,1
NZ_CP054018.1,2898795,2
NZ_CP054018.1,3036302,1
NZ_CP054018.1,111015,1
NZ_CP054018.1,186826,5
NZ_CP054018.1,43675,1
NZ_CP054018.1,712270,1
NZ_CP054018.1,1682,1
NZ_CP054018.1,1290,1
NZ_CP054018.1,1678,1
NZ_CP054018.1,2099789,1
NZ_CP054018.1,114090,1
NZ_CP054018.1,33882,1
NZ_CP054018.1,1883,1
NZ_CP054018.1,1276,1
NZ_CP054018.1,2903789,1
NZ_CP054018.1,2857058,1
NZ_CP054018.1,1379,1
NZ_CP054018.1,2873270,1
NZ_CP054018.1,2654547,1
NZ_CP054018.1,1569,1
NZ_CP054018.1,91061,1
NZ_CP040348.1,74426,55400
NZ_CP040348.1,411903,215
NZ_CP040348.1,1783272,292
NZ_CP040348.1,84998,129
NZ_CP040348.1,84999,98
NZ_CP040348.1,201174,2
NZ_CP040348.1,102106,6
NZ_CP040348.1,657308,2
NZ_CP040348.1,1760,1
NZ_CP040348.1,84112,2
NZ_CP040348.1,33042,1
NZ_CP066811.1,89152,5512
NZ_CP066811.1,1239,2
NZ_CP066811.1,186804,8
NZ_CP066811.1,3916,1
NZ_CP066811.1,186801,4
NZ_CP066811.1,1520,2
NZ_CP066811.1,191303,2
NZ_CP066811.1,71275,1
NZ_CP066811.1,217475,1
NZ_CP066811.1,3082720,1
NZ_CP033459.1,2133944,13801
NZ_CP033459.1,171552,2
NZ_CP033459.1,976,6
NZ_CP033459.1,818,1
NZ_CP033459.1,2,1
NZ_CP027228.1,114527,4954
NZ_CP027228.1,1239,10
NZ_CP027228.1,86331,12
NZ_CP027228.1,185008,1
NZ_CP027228.1,40091,1
NZ_CP027228.1,186826,1
NZ_CP027228.1,2,1
NZ_CP027228.1,86332,1
NZ_AP025575.1,84112,8531
NZ_AP025575.1,1643826,8
NZ_AP025575.1,84111,47
NZ_AP025575.1,1783272,7
NZ_AP025575.1,479437,14
NZ_AP025575.1,2690837,5
NZ_AP025575.1,1307,1
NZ_CP073804.1,1855823,5696
NZ_CP073804.1,3076173,11
NZ_CP073804.1,90964,106
NZ_CP073804.1,1283,1
NZ_CP073804.1,1280,1
NZ_CP073804.1,1279,1
NZ_CP073804.1,1296,1
NZ_CP073804.1,1239,1
NZ_CP073804.1,91061,2
NZ_CP073804.1,69966,2
NZ_CP073804.1,198483,1
NZ_CP073804.1,279826,1
NZ_CP050134.2,43768,43572
NZ_CP050134.2,1716,3
NZ_CP017428.1,1286,5906
NZ_CP017428.1,90964,4
NZ_CP017428.1,1279,28
NZ_CP017428.1,1385,1
NZ_CP017428.1,1783272,1
NZ_CP017428.1,1314,1
NZ_CP017428.1,2,1
NZ_CP017428.1,1280,1
NZ_CP017428.1,1392476,1
NZ_CP077403.1,43674,20964
NZ_CP077403.1,1760,3
NZ_CP077403.1,1901,1
NZ_CP077403.1,85006,3
NZ_CP117966.1,301301,6108
