read_accession_id,taxid,count
NZ_CP020468.1,1960083,3217
NZ_CP020468.1,1654,2
NZ_CP020468.1,2057798,1
NZ_CP069240.1,33010,3809
NZ_CP069240.1,1170318,26
NZ_CP069240.1,1912216,7
NZ_CP017761.1,1911586,8158
NZ_CP017761.1,186826,15
NZ_CP017761.1,91061,8
NZ_CP017761.1,186828,24
NZ_CP017761.1,2420313,1
NZ_CP017761.1,1352,2
NZ_CP017761.1,2751,2
NZ_CP017761.1,186817,1
NZ_CP017761.1,357441,1
NZ_CP017761.1,1351,1
NZ_CP098447.1,584,11353
NZ_CP098447.1,91347,337
NZ_CP098447.1,529507,15
NZ_CP098447.1,585,11
NZ_CP098447.1,573,11
NZ_CP098447.1,562,61
NZ_CP098447.1,662,1
NZ_CP098447.1,2,33
NZ_CP098447.1,1574161,1
NZ_CP098447.1,1224,27
NZ_CP098447.1,1328324,1
NZ_CP098447.1,1236,13
NZ_CP098447.1,1987580,3
NZ_CP098447.1,2583588,2
NZ_CP098447.1,586,4
NZ_CP098447.1,1,6
NZ_CP098447.1,1177216,1
NZ_CP098447.1,543,16
NZ_CP098447.1,583,57
NZ_CP098447.1,115981,1
NZ_CP098447.1,2697019,3
NZ_CP098447.1,1182172,1
NZ_CP098447.1,28384,1
NZ_CP098447.1,1903414,18
NZ_CP098447.1,28216,1
NZ_CP098447.1,1050617,1
NZ_CP098447.1,582,6
NZ_CP098447.1,2949771,1
NZ_CP098447.1,587,1
NZ_CP098447.1,1078032,5
NZ_CP098447.1,208962,1
NZ_CP098447.1,2633465,1
NZ_CP098447.1,638,1
NZ_CP098447.1,634113,1
NZ_CP098447.1,1463165,1
NZ_CP098447.1,863365,1
NZ_CP098447.1,158849,2
NZ_CP098447.1,90371,1
NZ_CP098447.1,40576,1
NZ_CP098447.1,244366,1
NZ_CP098447.1,1266738,16
NZ_CP098447.1,561,4
NZ_CP098447.1,622,2
NZ_CP098447.1,628,1
NZ_CP098447.1,545,1
NZ_CP098447.1,2050967,1
NZ_CP098447.1,1903411,1
NZ_CP098447.1,311182,1
NZ_CP098447.1,102862,3
NZ_CP098447.1,1513468,1
NZ_CP098447.1,470,1
NZ_CP098447.1,546,2
NZ_CP098447.1,511145,1
NZ_CP098447.1,28901,1
NZ_CP098447.1,180434,1
NZ_CP098447.1,287,2
NZ_CP098447.1,588,11
NZ_CP098447.1,122277,1
NZ_CP098447.1,715,1
NZ_CP098447.1,135621,3
NZ_CP098447.1,930406,1
NZ_CP098447.1,1858656,1
NZ_CP098447.1,58712,1
NZ_CP098447.1,2991496,1
NZ_CP098447.1,141679,1
NZ_CP098447.1,2949776,1
NZ_CP098447.1,340186,1
NZ_CP098447.1,1134687,1
NZ_CP098447.1,158836,1
NZ_CP098447.1,629,1
NZ_CP098447.1,291112,2
NZ_CP098447.1,563,1
NZ_CP098447.1,314281,1
NZ_CP098447.1,108619,1
NZ_CP098447.1,636,1
NZ_CP098447.1,53335,1
NZ_CP098447.1,1505757,1
NZ_CP098447.1,67828,1
NZ_CP098447.1,2842356,1
NZ_CP098447.1,2971264,1
NZ_CP098447.1,138074,1
NZ_CP098447.1,57045,1
NZ_CP098447.1,1232392,1
NZ_CP098447.1,623,2
NZ_CP098447.1,286,1
NZ_CP098447.1,2949614,1
NZ_CP098447.1,1354304,1
NZ_CP098447.1,670,1
NZ_CP098447.1,3130166,1
NZ_CP098447.1,544,1
NZ_CP098447.1,1697053,1
NZ_CP098447.1,570,1
NZ_CP048000.1,2696063,5573
NZ_CP048000.1,1843210,3
NZ_CP066560.1,731,2914
NZ_CP066560.1,712,74
NZ_CP066560.1,75985,13
NZ_CP066560.1,228400,17
NZ_CP066560.1,562,1
NZ_CP066560.1,738,3
NZ_CP066560.1,1236,7
NZ_CP066560.1,747,2
NZ_CP066560.1,189834,1
NZ_CP066560.1,585,1
NZ_CP066560.1,149539,1
NZ_CP066560.1,505341,1
NZ_CP066560.1,1574161,1
NZ_CP066560.1,2,2
NZ_CP066560.1,543,1
NZ_CP066560.1,570,1
NZ_CP066560.1,1249526,1
NZ_CP066560.1,75984,1
NZ_CP096671.1,33038,4018
NZ_CP096671.1,1239,22
NZ_CP096671.1,186803,18
NZ_CP096671.1,657323,2
NZ_CP096671.1,186801,37
NZ_CP096671.1,471875,1
NZ_CP096671.1,1192197,1
NZ_CP096671.1,2763062,2
NZ_CP096671.1,3050072,1
NZ_CP096671.1,1783272,1
NZ_CP096671.1,649757,1
NZ_CP096671.1,208479,1
NZ_CP096671.1,89014,1
NZ_CP096671.1,74426,1
NZ_CP096671.1,29347,1
NZ_CP096671.1,216572,1
NZ_CP096671.1,88431,1
NZ_CP096671.1,1261634,1
NZ_CP096671.1,39496,1
NZ_CP096671.1,1121114,1
NZ_CP096671.1,1121115,1
NZ_CP096671.1,411470,2
NZ_CP096671.1,2068655,1
NZ_CP096671.1,1522,1
NZ_CP096671.1,116085,1
NZ_CP096671.1,45851,1
NZ_CP096671.1,2929494,1
NZ_CP120618.1,1404,1205
NZ_CP120618.1,2800373,527
NZ_CP120618.1,592022,26
NZ_CP120618.1,412384,37
NZ_CP120618.1,1006007,16
NZ_CP120618.1,86664,6
NZ_CP120618.1,545693,3
NZ_CP120618.1,1452722,3
NZ_CP120618.1,1138452,5
NZ_CP120618.1,293387,1
NZ_CP120618.1,2886505,1
NZ_CP120618.1,1071078,1
NZ_CP120618.1,284581,1
NC_074775.1,1313215,2313
NZ_CP012196.1,824,4383
NZ_CP012069.2,712411,506
NZ_CP126312.1,28038,4944
NZ_CP126312.1,2759736,1
NZ_CP126312.1,1255,1
NZ_CP126312.1,33958,15
NZ_CP126312.1,2767885,52
NZ_CP126312.1,1293592,16
NZ_CP126312.1,1590,8
NZ_CP126312.1,1580,2
NZ_CP126312.1,1253,1
NZ_CP126312.1,271881,1
NZ_CP126312.1,1243,1
NZ_CP126312.1,186826,3
NZ_CP126312.1,1599,5
NZ_CP126312.1,337330,1
NZ_CP126312.1,60520,2
NZ_CP126312.1,1613,1
NZ_CP126312.1,1249,1
NZ_CP126312.1,1351,1
NZ_CP126312.1,511437,1
NZ_CP077403.1,43674,1390
NZ_CP029197.1,54571,5523
NZ_CP029197.1,1883,36
NZ_CP029197.1,953739,31
NZ_CP029197.1,2903802,1
NZ_CP029197.1,68286,3
NZ_CP029197.1,1760,2
NZ_CP029197.1,67287,1
NZ_CP029197.1,2903778,1
NZ_CP029197.1,2975725,1
NZ_CP029197.1,1,11
NZ_CP029197.1,2750025,1
NZ_CP029197.1,1919,1
NZ_CP029197.1,2975804,1
NZ_CP029197.1,2,1
NZ_CP029197.1,67367,1
NZ_CP029197.1,2593676,2
NZ_CP029197.1,362257,1
NZ_CP029197.1,2975706,1
NZ_CP029197.1,2791991,1
NZ_CP029197.1,3081768,1
NZ_CP029197.1,2000,1
NZ_CP029197.1,1522758,1
NZ_CP029197.1,1223523,1
NZ_CP029197.1,2728827,1
NZ_CP029197.1,2833628,1
NZ_CP029197.1,2975917,1
NC_000883.2,10798,452
NZ_CP006683.1,33970,14413
NZ_CP006683.1,1385937,390
NZ_CP006683.1,940190,79
NZ_CP006683.1,186826,1
NZ_CP015402.2,1796646,6529
NZ_CP015402.2,1918540,31
NZ_CP015402.2,815,1
NZ_CP015402.2,2005473,18
NZ_CP015402.2,816,1
NZ_CP015402.2,171549,17
NZ_CP101412.1,33033,1372
NZ_CP101412.1,1239,7
NZ_CP101412.1,561,1
NZ_CP101412.1,1313,1
NZ_CP101412.1,33958,1
NZ_CP101412.1,1737404,2
NZ_CP101412.1,2,7
NZ_CP101412.1,1785995,1
NZ_CP101412.1,1314,1
NZ_CP101412.1,186826,1
NZ_CP101412.1,1354,1
NZ_CP101412.1,1311,1
NZ_CP101412.1,72026,1
NZ_CP046313.1,84135,3375
NZ_CP046313.1,1378,4
NZ_CP046313.1,29394,2
NZ_CP046313.1,2,2
NZ_CP046313.1,1301,1
NZ_CP046313.1,91061,1
NZ_CP040121.1,2649562,18710
NZ_CP040121.1,171549,57
NZ_CP040121.1,2576606,580
NZ_CP040121.1,2005473,264
NZ_CP040121.1,2518495,48
NZ_CP040121.1,2518971,8
NZ_CP040121.1,2530392,69
NZ_CP040121.1,357276,2
NZ_CP040121.1,2792859,1
NZ_CP040121.1,2094151,5
NZ_CP040121.1,815,2
NZ_CP040121.1,1796646,4
NZ_CP040121.1,47678,1
NZ_CP040121.1,821,1
NZ_CP040121.1,165179,1
NZ_CP040121.1,1796613,1
NZ_CP040121.1,338188,1
NZ_CP040121.1,2530390,1
NZ_CP072042.1,239935,4036
NZ_CP072042.1,239934,82
NZ_CP072042.1,2927224,2
NZ_CP072042.1,3115151,1
NZ_CP072042.1,349741,2
NZ_CP127188.1,1639,6205
NZ_CP127188.1,1637,68
NZ_CP127188.1,702455,5
NZ_CP127188.1,1386004,5
NZ_CP127188.1,879089,5
NZ_CP127188.1,393127,17
NZ_CP127188.1,882020,3
NZ_CP127188.1,932919,3
NZ_CP127188.1,1196186,2
NZ_CP127188.1,879090,4
NZ_CP127188.1,1196159,2
NZ_CP127188.1,169963,6
NZ_CP127188.1,863767,2
NZ_CP127188.1,393126,15
NZ_CP127188.1,265669,2
NZ_CP127188.1,552536,5
NZ_CP127188.1,393119,20
NZ_CP127188.1,1299895,1
NZ_CP127188.1,2065118,6
NZ_CP127188.1,1196161,4
NZ_CP127188.1,930781,13
NZ_CP127188.1,930782,1
NZ_CP127188.1,1196168,3
NZ_CP127188.1,1196167,2
NZ_CP127188.1,1386000,1
NZ_CP127188.1,568819,4
NZ_CP127188.1,1386001,2
NZ_CP127188.1,1334565,2
NZ_CP127188.1,393118,1
NZ_CP127188.1,1006155,1
