read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
NZ_CP014264.1,8824,root,8791,Bacteria,8791,Bacillota,8774,Bacilli,8769,Lactobacillales,8767,Streptococcaceae,8767,Streptococcus,8767,Streptococcus sp. oral taxon 431,8559
NZ_CP072236.1,5180,root,5157,Bacteria,5157,Bacteroidota,5157,Bacteroidia,5128,Bacteroidales,5128,Bacteroidaceae,4964,Bacteroides,4872,Bacteroides uniformis,4119
NZ_CP049272.1,6113,root,6097,Bacteria,6097,Campylobacterota,6097,Epsilonproteobacteria,6097,Campylobacterales,6097,Campylobacteraceae,6097,Campylobacter,6097,Campylobacter concisus,6094
NZ_CP024700.1,2585,root,2579,Bacteria,2579,Fusobacteriota,2576,Fusobacteriia,2576,Fusobacteriales,2576,Fusobacteriaceae,2576,Fusobacterium,2576,Fusobacterium pseudoperiodonticum,2460
NZ_CP012589.1,1221,root,1217,Bacteria,1217,Bacteroidota,1217,Flavobacteriia,1217,Flavobacteriales,1217,Flavobacteriaceae,1216,Capnocytophaga,1216,Capnocytophaga sp. oral taxon 323,1088
NZ_CP015402.2,6513,root,6495,Bacteria,6495,Bacteroidota,6495,Bacteroidia,6495,Bacteroidales,6495,Muribaculaceae,6474,Muribaculum,6455,Muribaculum intestinale,6427
NZ_CP046316.1,2874,root,2864,Bacteria,2864,Bacteroidota,2864,Flavobacteriia,2864,Flavobacteriales,2864,Flavobacteriaceae,2864,Capnocytophaga,2864,Capnocytophaga sp. FDAARGOS_737,2820
NZ_AP019735.1,5386,root,5370,Bacteria,5370,Bacteroidota,5370,Bacteroidia,5344,Bacteroidales,5344,Rikenellaceae,5257,Alistipes,5257,Alistipes communis,5252
NZ_CP070914.1,6284,root,6264,Bacteria,6255,Pseudomonadota,6254,Gammaproteobacteria,6252,Enterobacterales,6249,Enterobacteriaceae,6230,Escherichia,3480,Escherichia coli,3103
NZ_CP009227.1,2797,root,2781,Bacteria,2781,Spirochaetota,2781,Spirochaetia,2781,Spirochaetales,2781,Treponemataceae,2781,Treponema,2781,Treponema sp. OMZ 838,1674
NZ_CP090007.1,13347,root,13295,Bacteria,13295,Bacillota,13295,Bacilli,13295,Lactobacillales,13295,Streptococcaceae,13295,Streptococcus,13295,Streptococcus salivarius,11993
NZ_CP065726.1,603,root,598,Bacteria,598,Pseudomonadota,598,Betaproteobacteria,598,Neisseriales,598,Neisseriaceae,598,Neisseria,596,Neisseria cinerea,588
NZ_AP021887.1,1533,root,1526,Bacteria,1526,Bacillota,1526,Bacilli,1526,Lactobacillales,1526,Streptococcaceae,1526,Streptococcus,1526,Streptococcus sp. 116-D4,1504
NZ_CP022022.1,30018,root,29913,Bacteria,29913,Bacteroidota,29913,Flavobacteriia,29913,Flavobacteriales,29913,Flavobacteriaceae,29903,Capnocytophaga,29903,Capnocytophaga endodontalis,29662
NZ_CP046314.1,13765,root,13697,Bacteria,13697,Bacillota,13617,Bacilli,13464,Bacillales,13160,unclassified Bacillales family,0,Gemella,13150,Gemella morbillorum,13131
NZ_CP027229.1,13282,root,13231,Bacteria,13231,Bacteroidota,13231,Flavobacteriia,13223,Flavobacteriales,13223,Flavobacteriaceae,13219,Capnocytophaga,13219,Capnocytophaga sp. oral taxon 878,13099
NZ_CP046313.1,838,root,833,Bacteria,833,Bacillota,833,Bacilli,833,Bacillales,833,unclassified Bacillales family,0,Gemella,833,Gemella sanguinis,832
NZ_AP014938.1,15421,root,15367,Bacteria,15367,Actinomycetota,15367,Actinomycetes,15367,Micrococcales,15367,Micrococcaceae,15367,Rothia,15367,Rothia mucilaginosa,15365
NZ_CP068102.1,7954,root,7932,Bacteria,7932,Actinomycetota,7932,Actinomycetes,7932,Micrococcales,7932,Micrococcaceae,7932,Rothia,7932,Rothia aeria,7928
NZ_CP015424.1,4010,root,4002,Bacteria,4002,Pseudomonadota,4002,Gammaproteobacteria,4002,Pasteurellales,4002,Pasteurellaceae,4002,Haemophilus,4001,[Haemophilus] ducreyi,4001
NZ_CP013334.1,5083,root,5065,Bacteria,5065,Fusobacteriota,5065,Fusobacteriia,5065,Fusobacteriales,5065,Fusobacteriaceae,5065,Fusobacterium,5065,Fusobacterium hwasookii,4514
NZ_CP017038.2,6447,root,6408,Bacteria,6408,Bacteroidota,6408,Bacteroidia,6408,Bacteroidales,6408,Tannerellaceae,6408,Tannerella,6408,Tannerella serpentiformis,6408
NZ_CP012544.1,8308,root,8272,Bacteria,8272,Campylobacterota,8272,Epsilonproteobacteria,8272,Campylobacterales,8272,Campylobacteraceae,8272,Campylobacter,8272,Campylobacter showae,8253
NZ_CP032364.1,5816,root,5795,Bacteria,5795,Bacillota,5794,Clostridia,5794,Eubacteriales,0,Lachnospiraceae,5794,Lachnoanaerobaculum,5794,Lachnoanaerobaculum umeaense,5792
NZ_CP121769.1,3351,root,3344,Bacteria,3343,Pseudomonadota,3342,Gammaproteobacteria,3339,Pasteurellales,3327,Pasteurellaceae,3327,Glaesserella,3270,Glaesserella parasuis,3266
NZ_CP097335.1,717,root,708,Bacteria,707,Pseudomonadota,706,Gammaproteobacteria,705,Pasteurellales,703,Pasteurellaceae,703,Mannheimia,666,Mannheimia haemolytica,631
NZ_AP019846.1,9644,root,9609,Bacteria,9609,Fusobacteriota,9609,Fusobacteriia,9609,Fusobacteriales,9609,Leptotrichiaceae,9607,Leptotrichia,9607,Leptotrichia hongkongensis,9447
NZ_CP124126.1,10217,root,10187,Bacteria,10187,Bacteroidota,10187,Flavobacteriia,10187,Flavobacteriales,10187,Flavobacteriaceae,10187,Capnocytophaga,10187,Capnocytophaga canimorsus,10177
NZ_CP125087.1,1906,root,1897,Bacteria,1897,Pseudomonadota,1897,Gammaproteobacteria,1897,Pasteurellales,1897,Pasteurellaceae,1897,Haemophilus,1892,Haemophilus parainfluenzae,1888
NZ_CP016753.1,3320,root,3313,Bacteria,3310,Fusobacteriota,3310,Fusobacteriia,3310,Fusobacteriales,3310,Leptotrichiaceae,3310,Leptotrichia,3310,Leptotrichia sp. oral taxon 498,3211
NZ_CP031255.1,3134,root,3125,Bacteria,3125,Pseudomonadota,3125,Betaproteobacteria,3125,Neisseriales,3125,Neisseriaceae,3125,Neisseria,3123,Neisseria elongata,3112
NZ_CP041379.1,7025,root,7000,Bacteria,7000,Bacteroidota,7000,Bacteroidia,7000,Bacteroidales,7000,Bacteroidaceae,6990,Bacteroides,6989,Bacteroides intestinalis,6936
NZ_CP020431.2,1238,root,1228,Bacteria,1228,Bacillota,1226,Bacilli,1226,Lactobacillales,1226,Streptococcaceae,1226,Streptococcus,1226,Streptococcus sp. FDAARGOS_192,783
NZ_CP027228.1,24353,root,24269,Bacteria,24269,Bacillota,24269,Clostridia,24243,Eubacteriales,0,Eubacteriales Family XIII. Incertae Sedis,0,Mogibacterium,24243,Mogibacterium diversum,24219
NZ_CP044230.1,6579,root,6560,Bacteria,6560,Bacillota,6560,Bacilli,6560,Lactobacillales,6560,Streptococcaceae,6559,Streptococcus,6559,Streptococcus sp. LPB0220,6048
NZ_CP039886.1,17393,root,17340,Bacteria,17340,Pseudomonadota,17340,Betaproteobacteria,17339,Neisseriales,17339,Neisseriaceae,17339,Neisseria,17322,Neisseria flavescens,16930
NZ_CP022379.1,34623,root,34487,Bacteria,34487,Bacteroidota,34487,Flavobacteriia,34487,Flavobacteriales,34487,Flavobacteriaceae,34475,Capnocytophaga,34475,Capnocytophaga sputigena,34302
NZ_CP053939.1,7557,root,7520,Bacteria,7520,Pseudomonadota,7520,Betaproteobacteria,7520,Neisseriales,7520,Neisseriaceae,7520,Neisseria,7506,Neisseria mucosa,7139
NZ_CP126076.1,2584,root,2573,Bacteria,2573,Bacillota,2570,Clostridia,2535,Eubacteriales,1,Peptostreptococcaceae,2518,Clostridioides,2517,Clostridioides difficile,2517
NZ_CP024696.1,5438,root,5410,Bacteria,5410,Bacteroidota,5410,Bacteroidia,5354,Bacteroidales,5353,Prevotellaceae,5278,Prevotella,5276,Prevotella intermedia,5257
NZ_CP046315.1,3792,root,3777,Bacteria,3777,Actinomycetota,3777,Actinomycetes,3777,Actinomycetales,3777,Actinomycetaceae,3777,Schaalia,3777,Schaalia odontolytica,3777
NZ_CP019721.1,9360,root,9329,Bacteria,9329,Bacillota,9329,Negativicutes,9329,Veillonellales,9329,Veillonellaceae,9329,Veillonella,9329,Veillonella parvula,9279
NZ_CP027231.1,7240,root,7209,Bacteria,7209,Bacteroidota,7209,Bacteroidia,7132,Bacteroidales,7132,Bacteroidaceae,7038,Bacteroides,7035,Bacteroides zoogleoformans,6873
NZ_CP114055.1,2352,root,2341,Bacteria,2341,Bacteroidota,2341,Flavobacteriia,2341,Flavobacteriales,2341,Weeksellaceae,2338,Bergeyella,2338,Bergeyella cardium,2338
NZ_CP017042.1,18140,root,18081,Bacteria,18081,Bacillota,18081,Negativicutes,18081,Selenomonadales,18081,Selenomonadaceae,18081,Selenomonas,18081,Selenomonas sp. oral taxon 920,18048
NZ_CP028415.1,2627,root,2617,Bacteria,2617,Bacillota,2612,Bacilli,2611,Lactobacillales,2611,Streptococcaceae,2611,Streptococcus,2611,Streptococcus mitis,2562
NZ_CP066560.1,13679,root,13644,Bacteria,13644,Pseudomonadota,13634,Gammaproteobacteria,13633,Pasteurellales,13602,Pasteurellaceae,13602,Histophilus,13238,Histophilus somni,13238
NZ_CP050870.1,37690,root,37544,Bacteria,37539,Bacillota,37538,Bacilli,37538,Lactobacillales,37527,Streptococcaceae,37500,Streptococcus,37422,Streptococcus thermophilus,37066
NZ_CP012067.1,3538,root,3527,Bacteria,3527,Pseudomonadota,3527,Gammaproteobacteria,3527,Pasteurellales,3527,Pasteurellaceae,3527,Aggregatibacter,3517,Aggregatibacter aphrophilus,3512
NZ_CP072224.1,5979,root,5962,Bacteria,5962,Bacteroidota,5962,Bacteroidia,5956,Bacteroidales,5956,Bacteroidaceae,5577,Bacteroides,5524,Bacteroides thetaiotaomicron,5239
NZ_CP014239.1,6041,root,6016,Bacteria,6016,Bacillota,6016,Negativicutes,6016,Selenomonadales,6016,Selenomonadaceae,6016,Selenomonas,6016,Selenomonas sp. oral taxon 136,5945
NZ_CP039462.1,1207,root,1202,Bacteria,1202,Bacillota,1201,Bacilli,1201,Lactobacillales,1198,Streptococcaceae,1197,Streptococcus,1197,Streptococcus suis,1169
NZ_CP072244.1,7658,root,7632,Bacteria,7632,Bacteroidota,7632,Bacteroidia,7632,Bacteroidales,7632,Bacteroidaceae,7435,Bacteroides,7405,Bacteroides ovatus,5181
NZ_CP017295.1,5652,root,5628,Bacteria,5628,Bacillota,5622,Bacilli,5621,Lactobacillales,5620,Streptococcaceae,5620,Streptococcus,5620,Streptococcus gordonii,5575
NZ_CP107038.1,486,root,485,Bacteria,476,Bacillota,474,Bacilli,474,Lactobacillales,474,Streptococcaceae,474,Streptococcus,474,Streptococcus pneumoniae,469
NZ_CP126474.1,8121,root,8086,Bacteria,8086,Bacillota,8069,Bacilli,8069,Bacillales,8066,Bacillaceae,8058,Bacillus,8055,Bacillus thuringiensis,2527
