"","species","read_length","species_sensitivity","species_specificity","species_accuracy","species_precision","genus_sensitivity","genus_specificity","genus_accuracy","genus_precision"
"181","Escherichia coli","75",7.64151403113018,99.99720976543,98.8214221004896,93.3575827997794,9.05815784630108,99.9965142708336,98.8383741003969,93.1651063169686
"182","Escherichia coli","150",13.3425486427489,99.9970309459991,99.5486956608197,92.8354061503718,15.2558631527509,99.9960483804953,99.5570366204289,92.3118899986128
"183","Escherichia coli","300",32.2921714932833,99.9927151301759,99.1319230856978,95.7178810987031,36.8194662252734,99.9905414720886,99.1868460862329,95.3416703430062
"184","Eubacterium limosum","75",81.0904038166301,100,99.8503951194485,100,98.2944755519959,99.9994942200221,99.9859770751896,99.9269068746131
"185","Eubacterium limosum","150",90.1753052496791,99.9999679497648,99.8812758335385,99.9960272662164,99.8932501036884,99.9988061131974,99.9971923205401,99.8472245839957
"186","Eubacterium limosum","300",94.2231007004092,99.9999803525158,99.9537814022726,99.9961352478188,99.9841002118115,99.9981831716857,99.9980813441784,99.7516109696138
"187","Finegoldia magna","75",87.379927561184,99.9997490045403,99.9801779831407,99.8172680069232,87.379927561184,99.9997490045403,99.9801779831407,99.8172680069232
"188","Finegoldia magna","150",92.0402998464257,99.9998997113693,99.977703571242,99.8463901689708,92.0402998464257,99.9998997113693,99.977703571242,99.8463901689708
"189","Finegoldia magna","300",93.9066734417344,99.9995852001073,99.9901121923794,99.7150166812225,93.9066734417344,99.9995852001073,99.9901121923794,99.7150166812225
"190","Fusobacterium necrophorum","75",93.3157868716241,99.9991338928155,99.8259065497509,95.6380560615962,91.6469125240693,99.9972630997745,99.5396183901973,99.3904736118518
"191","Fusobacterium necrophorum","150",98.7954722646314,99.9985039302281,99.972704825539,93.5314781277864,98.1094251823921,99.9957932034427,99.8881937949091,99.4312003890919
"192","Fusobacterium necrophorum","300",99.8160492440782,99.9984086724308,99.9915635388301,93.5030837953335,99.3138904342422,99.9940906284616,99.9497644458661,99.1916758123204
"193","Fusobacterium nucleatum","75",69.2378193739131,99.9696707699051,99.6305478571079,76.465798926478,91.4519311770237,99.9982388098379,99.5922336797265,99.5517214388752
"194","Fusobacterium nucleatum","150",88.022322187015,99.9697298304599,99.806513407012,78.2881074923309,98.1016936480057,99.9972923240126,99.9071557412839,99.6345468162305
"195","Fusobacterium nucleatum","300",95.4458086630431,99.9674055339975,99.9194258303399,78.4367802590659,99.3494186370008,99.9960741157792,99.9688141325415,99.4208743715827
"196","Gardnerella vaginalis","75",90.1452937460518,99.9993474174044,99.9837113225354,99.5465643529822,96.9046114971573,99.999247020082,99.9943365521431,99.5134609146935
"197","Gardnerella vaginalis","150",96.1676879680965,99.9994936934456,99.9600130283366,99.9494541043267,98.8619784067698,99.9992911708238,99.9875729712124,99.9311768754302
"198","Gardnerella vaginalis","300",98.2352941176471,99.9990667840445,99.9962730488634,99.4047619047619,99.6732026143791,99.9989630933828,99.9984471036931,99.3485342019544
"199","Gemella haemolysans","75",92.3638907719666,99.9991836270927,99.9011264496325,98.2947720053612,92.8150654543844,99.9988877302798,99.8844618379665,97.4175942038868
"200","Gemella haemolysans","150",98.2050673078918,99.999617437201,99.966532177815,99.2252227305949,98.2325208754613,99.9986242933659,99.9622870425468,97.8553376691456
"201","Gemella haemolysans","300",99.5202416583665,99.9997368979103,99.9929031810673,99.0788348649272,99.2480519826045,99.9981302112297,99.9848418490785,97.3089057489583
"202","Gemella morbillorum","75",85.6491302912509,99.9990592086381,99.9121933081724,99.5133236817194,91.0017085645757,99.9986175469881,99.825475685286,99.7510418892812
"203","Gemella morbillorum","150",92.52637098128,99.998703761202,99.9469429317076,99.7183435750494,96.5172638704419,99.9975030540398,99.9148295623542,99.6028524891452
"204","Gemella morbillorum","300",94.2293543821755,99.9991796090001,99.9663702922779,99.6966126504661,97.7673392024745,99.9968385739943,99.9621488635291,99.4803720046537
"205","Gordonia araii","75",0,100,99.6501364944512,100,64.9308763022654,99.9792705480361,99.6386506890169,96.6971434033789
"206","Gordonia araii","150",0,100,99.6499447640003,100,67.7234621577585,99.9587208275002,99.6456969144588,94.1354995361382
"207","Gordonia araii","300",0,100,99.649847550302,100,69.6115425526869,99.9408696201078,99.646239096876,92.2408808183152
"208","Gordonia bronchialis","75",95.8619146971441,99.9982932245959,99.9723164638697,99.7063085007984,64.9308763022654,99.9792705480361,99.6386506890169,96.6971434033789
"209","Gordonia bronchialis","150",98.0249666126424,99.9960922944774,99.9835502041546,99.338369134888,67.7234621577585,99.9587208275002,99.6456969144588,94.1354995361382
"210","Gordonia bronchialis","300",98.6227531325319,99.9943218943005,99.9857282370381,99.0612372776893,69.6115425526869,99.9408696201078,99.646239096876,92.2408808183152
"211","Haemophilus aegyptius","75",7.39362190975094,99.9994934282446,98.9897365288183,99.3823347745522,96.2501445892089,99.9935287646412,99.8151633216689,99.8657996377681
"212","Haemophilus aegyptius","150",11.9263918006056,99.9996982161557,99.6209867565721,99.4174757281553,96.6783899960922,99.9864825310662,99.7914625864649,99.7773062827684
"213","Haemophilus aegyptius","300",17.0859041290935,99.9996860243143,99.0954666710834,99.8336106489185,99.2188517120167,99.9903254244584,99.9535207753853,99.8057404780094
"214","Haemophilus haemolyticus","75",70.8333944708535,99.9834693033497,99.6622903638202,84.3951213272549,96.5946395422327,99.976860425056,99.4949987645486,99.6589134088405
"215","Haemophilus haemolyticus","150",88.0687843059564,99.9830711911397,99.857452532109,85.4586883335215,98.7806448794735,99.9710995954128,99.8324592909977,99.6061370921626
"216","Haemophilus haemolyticus","300",94.8829472182414,99.9812269632017,99.92886518215,85.7146287006624,99.4788141342534,99.9711880544204,99.909637923658,99.6067427648418
"217","Haemophilus influenzae","75",57.3070273195792,99.9835743580956,99.5265050994482,79.9239994249309,96.6655720553869,99.978085377675,99.5250507751762,99.6559541479473
"218","Haemophilus influenzae","150",78.8466889629827,99.9833919045881,99.7703634600597,83.3258498761658,98.9335407490704,99.9726601932207,99.8426772784333,99.604376268602
"219","Haemophilus influenzae","300",90.9133347746546,99.9762969978377,99.882386386073,83.2480026728791,99.5090241758148,99.972725688655,99.9152788365482,99.6010054169889
"220","Haemophilus parahaemolyticus","75",94.8822860453477,99.9994663420861,99.4741578369821,97.7277054369933,96.6920953768997,99.9776480887879,99.4926173197402,99.6492638355894
"221","Haemophilus parahaemolyticus","150",98.2845549534726,99.9991656423205,99.8210048703937,97.088008752652,98.9296393962572,99.9721346784818,99.8329330603145,99.5817312581791
"222","Haemophilus parahaemolyticus","300",99.0670331084647,99.9990044178196,99.9112887946316,97.0328314703323,99.5070117113173,99.9722072104021,99.9109777862356,99.5808366098485
"223","Haemophilus parainfluenzae","75",90.7619699387652,99.9878061632795,99.7571951224228,93.2917478284742,96.6033531099284,99.9774529023624,99.5241686068618,99.6548723959818
"224","Haemophilus parainfluenzae","150",96.4731722890828,99.9855509288099,99.8941239971641,94.5473958333133,98.8086900252733,99.9718382325202,99.8415889105762,99.6008473638597
"225","Haemophilus parainfluenzae","300",97.9206039513585,99.9856614816996,99.947515370754,94.3023448492978,99.4739640141534,99.9719547535185,99.9140012265228,99.6021430277167
"226","Haemophilus pittmaniae","75",93.4561544481481,99.9996114825877,99.9132560326755,99.9666717181681,96.8724639322809,99.9975211481393,99.8141830322926,99.9427792850471
"227","Haemophilus pittmaniae","150",97.7152437124169,99.9996219317276,99.9698388732517,99.966193106301,99.1331907584799,99.9964562274392,99.9457693619333,99.9269638728258
"228","Haemophilus pittmaniae","300",98.9862237093533,99.9994302393195,99.9858594678603,99.9523025663979,99.5714196664359,99.9959578668564,99.9708367835232,99.9148831070544
"229","Hafnia alvei","75",52.165378746,99.9999874385115,99.7755528647236,99.9653739612188,85.5493865492995,99.9999496460292,99.9305763997877,99.9323641127971
"230","Hafnia alvei","150",72.9814087453954,99.9999746195523,99.8721831638907,99.9960757874844,94.2909108096795,99.9998865454136,99.9725645197055,99.8755694302093
"231","Hafnia alvei","300",86.7362148864744,99.9999209443389,99.9358925419961,99.9453049588934,97.369145761733,99.9998820096945,99.9873497268137,99.8905788544437
"232","Hoylesella pleuritidis","75",0,100,98.7083149459223,100,18.0935734806735,99.9990877594919,98.9398443581691,99.2897080241596
"233","Hoylesella pleuritidis","150",0,100,98.7081616829955,100,23.1500452269388,99.9981892998598,99.005782155165,98.856615843303
"234","Hoylesella pleuritidis","300",0,100,98.7105405924639,100,28.6792365392722,99.9972784383637,99.0759354825934,98.648151115975
"235","Kingella denitrificans","75",94.5876342390524,99.9969060191117,99.9156807428242,92.9549842994402,81.5601082513009,99.9976126514895,98.9147352336908,90.1845507645417
"236","Kingella denitrificans","150",97.2964743938799,99.9945747795934,99.9614217580907,92.3516374765009,84.0145884881245,99.9980202904353,99.0382080575693,90.752662957545
"237","Kingella denitrificans","300",98.780320568128,99.9927623513319,99.9746587549904,92.8306952869921,85.890703127472,99.9976748587661,99.1051564785211,90.789669372438
"238","Kingella kingae","75",97.2777620953181,99.9054585166535,99.8788115839842,84.0545742114549,84.6136699759833,99.9988160687822,99.4367311633566,99.7515733017983
"239","Kingella kingae","150",99.0799406755693,99.8826299200852,99.8741278089398,83.390757236207,87.4790338615561,99.9990568402647,99.5218270583541,99.9270043238883
"240","Kingella kingae","300",99.6133930040811,99.8632996168354,99.8602031347166,82.6856594798833,88.6571469570857,99.9990358866271,99.5634643968478,99.8207517802667
"241","Klebsiella oxytoca","75",74.6565018072653,99.9988407137808,99.6831034721337,99.0083300068185,92.5251062740219,99.9803502596129,99.7885059754496,98.7862867266656
"242","Klebsiella oxytoca","150",87.2147395522573,99.9983678418394,99.828226954711,99.0160300233707,96.8972020006713,99.9786541015373,99.8992751200815,98.7379301746527
"243","Klebsiella oxytoca","300",91.0786710866443,99.995774721065,99.8862438751924,97.8676315081417,98.0378870690613,99.972276519845,99.9225288074418,98.2754284482273
"244","Klebsiella pneumoniae","75",12.046256617091,99.9921082644291,98.5936579323946,96.1035696329814,89.1137670537829,99.9817888733587,99.7886077674495,98.883363047762
"245","Klebsiella pneumoniae","150",22.5766871165644,99.9573267075457,98.314973627329,91.9823110940204,94.2066265902419,99.9953252435808,99.7879569142873,99.8666192423973
"246","Klebsiella pneumoniae","300",40.6492912665752,99.9763335766592,99.0361513131675,96.5105459057072,95.871291754263,99.9676467147715,99.8950335551017,98.1643147572351
"247","Klebsiella quasipneumoniae","75",13.6261259505827,99.9909521346797,99.3184438132646,81.4146492576328,92.5251062740219,99.9803502596129,99.7885059754496,98.7862867266656
"248","Klebsiella quasipneumoniae","150",25.3300627756346,99.9880494840884,99.405409780878,84.237879082571,96.8972020006713,99.9786541015373,99.8992751200815,98.7379301746527
"249","Klebsiella quasipneumoniae","300",40.1080649556072,99.9763801091588,99.5098064232628,82.2154313379844,98.0378870690613,99.972276519845,99.9225288074418,98.2754284482273
"250","Klebsiella variicola","75",12.3928617958724,99.9970496666507,99.5829031688612,91.0019775285983,91.8428384299741,99.980637982362,99.7885263338496,98.8057019908849
"251","Klebsiella variicola","150",22.3414406858774,99.9957106152444,99.4301882760565,95.2333704235642,96.3590869185854,99.981988329946,99.8770114789227,98.9636679882016
"252","Klebsiella variicola","300",35.3477600007666,99.987314980858,99.6818788724635,87.0545206878038,97.6045680061016,99.9713505588303,99.9170297569738,98.2532057100289
"253","Kytococcus sedentarius","75",96.2930930362827,99.9994170136705,99.9633603451335,99.7691137692021,96.2930930362827,99.9994170136705,99.9633603451335,99.7691137692021
"254","Kytococcus sedentarius","150",98.9402349349104,99.9996323909461,99.9902662128364,99.8567792029711,98.9402349349104,99.9996323909461,99.9902662128364,99.8567792029711
"255","Kytococcus sedentarius","300",99.5733674312872,99.9994238848902,99.9949078518535,99.7701146677636,99.5733674312872,99.9994238848902,99.9949078518535,99.7701146677636
"256","Leclercia adecarboxylata","75",82.6746765879214,99.99966595029,99.9234286541375,99.8711017779898,89.5459379874402,99.9989871225651,99.9525891843361,99.6143152875605
"257","Leclercia adecarboxylata","150",92.0683025924008,99.9998843825311,99.9643345773269,99.9643088151191,94.7006173537105,99.9995766216631,99.9753661313185,99.8608996109899
"258","Leclercia adecarboxylata","300",94.3111376266969,99.9997076657294,99.9749376147357,99.8990125251897,95.4150626208758,99.9994315710279,99.9798516199949,99.7979642952248
"259","Legionella anisa","75",91.9879520233933,99.9933493076166,99.8543491832077,99.3073183642582,46.3032079829403,99.9997863218811,97.1412415900348,99.9836748262919
"260","Legionella anisa","150",96.51758329454,99.9828331727235,99.9245388076866,98.3335535146811,49.3567129742065,99.9996774026758,97.3140081819615,99.9829280683421
"261","Legionella anisa","300",97.3081742417753,99.9709839149108,99.9237578149944,97.122213593959,51.8151687845914,99.9995116200311,97.4518005000212,99.977698368089
"262","Legionella feeleii","75",0,100,99.4852048463844,100,46.3032079829403,99.9997863218811,97.1412415900348,99.9836748262919
"263","Legionella feeleii","150",0,100,99.4850592515602,100,49.3567129742065,99.9996774026758,97.3140081819615,99.9829280683421
"264","Legionella feeleii","300",0,100,99.4844062614153,100,51.8151687845914,99.9995116200311,97.4518005000212,99.977698368089
"265","Legionella longbeachae","75",94.0391164936279,99.996527656925,99.938005132532,99.6696628580138,46.3032079829403,99.9997863218811,97.1412415900348,99.9836748262919
"266","Legionella longbeachae","150",98.4581051678889,99.9915745160193,99.9765727389972,99.2133838173402,49.3567129742065,99.9996774026758,97.3140081819615,99.9829280683421
"267","Legionella longbeachae","300",99.1903630756753,99.9862568189906,99.9783869106624,98.761344627477,51.8151687845914,99.9995116200311,97.4518005000212,99.977698368089
"268","Legionella maceachernii","75",0,100,98.595879033024,100,46.3032079829403,99.9997863218811,97.1412415900348,99.9836748262919
"269","Legionella maceachernii","150",0,100,98.5944196310272,100,49.3567129742065,99.9996774026758,97.3140081819615,99.9829280683421
"270","Legionella maceachernii","300",0,100,98.5952915214319,100,51.8151687845914,99.9995116200311,97.4518005000212,99.977698368089
"271","Legionella wadsworthii","75",0,100,99.0309057836963,100,46.3032079829403,99.9997863218811,97.1412415900348,99.9836748262919
"272","Legionella wadsworthii","150",0,100,99.0299066171748,100,49.3567129742065,99.9996774026758,97.3140081819615,99.9829280683421
"273","Legionella wadsworthii","300",0,100,99.0321780320781,100,51.8151687845914,99.9995116200311,97.4518005000212,99.977698368089
"274","Leptotrichia buccalis","75",71.5315676049892,99.9961760643131,99.4895593637871,99.5155071114494,87.014692085252,99.9969957494583,99.5681610191132,99.8249731546429
"275","Leptotrichia buccalis","150",87.6281412927058,99.9958697613241,99.7756769919042,99.5926516330638,96.8677015200739,99.9940361237813,99.8915925292617,99.6570311694708
"276","Leptotrichia buccalis","300",94.7859905448183,99.997191655288,99.9050731124022,99.7141847404053,99.5308194894942,99.9918307717806,99.9768443848319,99.542981841542
"277","Listeria monocytogenes","75",84.0469933529139,99.9997982155189,99.8963538923173,99.9632285346571,97.743082392951,99.9995964310379,99.9849642977249,99.9367788841473
"278","Listeria monocytogenes","150",92.5873129009266,99.9997989988131,99.9789542254403,99.9230769230769,99.1446899501069,99.9996984982196,99.9972941146995,99.8922800718133
"279","Listeria monocytogenes","300",96.7741935483871,99.9997915961133,99.9788806102261,99.9670075882547,99.5528585116576,99.9995831922265,99.9966871545453,99.9358768836165
"280","Moraxella osloensis","75",96.9828221296397,99.9999306684845,99.975807173401,98.6070621996723,97.0262735402252,99.9993787032504,99.9759196232392,92.5334715246938
"281","Moraxella osloensis","150",97.9495742906971,99.9997916274442,99.9921685172672,95.7754443172495,97.9881778407108,99.9989334864056,99.9918336579321,90.5238815010807
"282","Moraxella osloensis","300",99.1528050167461,99.9997902828349,99.9947823836198,97.5548766672129,99.171771917533,99.9986175060932,99.9939488650176,89.2729448201311
"283","Mycobacterium gordonae","75",93.5338921718799,99.9946011523495,99.9658419527829,94.7578367585904,70.8488796549227,99.9649408740625,99.1261618083886,98.3267286048556
"284","Mycobacterium gordonae","150",97.5504536776021,99.9907673335923,99.9786183076063,92.6525884693619,84.0545768791197,99.9417687267781,99.4885487936015,97.7196662677674
"285","Mycobacterium gordonae","300",98.0510733857636,99.9886336556755,99.9808453868334,90.8931705359099,90.0879646969161,99.9247152236875,99.6444634709231,97.2029510791538
"286","Mycobacterium kansasii","75",93.2841523911154,99.9953369010884,99.94513335293,99.1557785363345,70.8488796549227,99.9649408740625,99.1261618083886,98.3267286048556
"287","Mycobacterium kansasii","150",98.7734458232284,99.9935945353344,99.9844440450271,98.9449242586077,84.0545768791197,99.9417687267781,99.4885487936015,97.7196662677674
"288","Mycobacterium kansasii","300",99.6196244313628,99.9936795166395,99.9907750247238,98.9729711796423,90.0879646969161,99.9247152236875,99.6444634709231,97.2029510791538
"289","Mycobacterium marinum","75",20.6160018881284,100,99.6633781778786,100,97.6516403115412,99.9905523412856,99.9806343622475,97.778565520501
"290","Mycobacterium marinum","150",32.8333333333333,100,99.0322416034052,100,99.3263888888889,99.9971574267809,99.987492783336,99.8046193566395
"291","Mycobacterium marinum","300",48.9377289377289,100,99.7837995446452,100,99.7313797313797,99.9937698779831,99.9926589037158,98.5521235521235
"292","Mycobacterium parascrofulaceum","75",0,100,99.0719736845798,100,70.8488796549227,99.9649408740625,99.1261618083886,98.3267286048556
"293","Mycobacterium parascrofulaceum","150",0,100,99.0717198344836,100,84.0545768791197,99.9417687267781,99.4885487936015,97.7196662677674
"294","Mycobacterium parascrofulaceum","300",0,100,99.0708974131764,100,90.0879646969161,99.9247152236875,99.6444634709231,97.2029510791538
"295","Mycobacterium scrofulaceum","75",0,100,99.631222621884,100,70.8488796549227,99.9649408740625,99.1261618083886,98.3267286048556
"296","Mycobacterium scrofulaceum","150",0,100,99.631005379,100,84.0545768791197,99.9417687267781,99.4885487936015,97.7196662677674
"297","Mycobacterium scrofulaceum","300",0,100,99.6303203338324,100,90.0879646969161,99.9247152236875,99.6444634709231,97.2029510791538
"298","Mycobacterium szulgai","75",0,100,99.6820706687528,100,70.8488796549227,99.9649408740625,99.1261618083886,98.3267286048556
"299","Mycobacterium szulgai","150",0,100,99.6819021601181,100,84.0545768791197,99.9417687267781,99.4885487936015,97.7196662677674
"300","Mycobacterium szulgai","300",0,100,99.6828867670366,100,90.0879646969161,99.9247152236875,99.6444634709231,97.2029510791538
"301","Mycobacteroides abscessus","75",94.3552628433485,99.9952146848606,99.9249229134955,97.9283719672721,94.4578034519759,99.9968053810857,99.921140241401,99.6535313454197
"302","Mycobacteroides abscessus","150",96.697987370706,99.9940432371388,99.9562172293303,97.5154429823217,96.4274027187359,99.994652994257,99.9458407452431,99.4783775744055
"303","Mycobacteroides abscessus","300",97.4111971892099,99.9920965108802,99.9597465374924,96.9257909839666,96.9834596313564,99.9933304388998,99.9512865076955,99.4742500094012
"304","Mycobacteroides chelonae","75",90.7604325825652,99.9956033966698,99.9656740597058,92.720742176379,94.4578034519759,99.9968053810857,99.921140241401,99.6535313454197
"305","Mycobacteroides chelonae","150",96.5857905992641,99.9965924399527,99.9874103691467,93.5011395048384,96.4274027187359,99.994652994257,99.9458407452431,99.4783775744055
"306","Mycobacteroides chelonae","300",98.4946739894158,99.9962546416908,99.991597747261,94.0627685466847,96.9834596313564,99.9933304388998,99.9512865076955,99.4742500094012
"307","Mycobacteroides immunogenum","75",83.1825097376949,99.99927920533,99.960713547417,98.8779404530497,94.4578034519759,99.9968053810857,99.921140241401,99.6535313454197
"308","Mycobacteroides immunogenum","150",89.7960823178086,99.9993121569831,99.9750057267297,99.0982458521033,96.4274027187359,99.994652994257,99.9458407452431,99.4783775744055
"309","Mycobacteroides immunogenum","300",90.9208901207808,99.9992204729877,99.9780098490123,98.9874899505696,96.9834596313564,99.9933304388998,99.9512865076955,99.4742500094012
"310","Neisseria flavescens","75",67.6399455103641,99.5456324525104,98.7396891083885,66.0298621626507,90.6200237413113,99.9961796502954,97.9415444643631,99.917187439416
"311","Neisseria flavescens","150",87.3138854769531,99.3596791028855,99.0763639834308,57.9092911869296,96.1369052874915,99.9933723031692,99.185252855464,99.8613336964154
"312","Neisseria flavescens","300",94.3080050664247,99.4252381448949,99.2867771461485,66.437334801677,97.3848739433589,99.9918642847567,99.3849800965016,99.8200419746961
"313","Neisseria gonorrhoeae","75",61.9872767207075,99.968950599277,96.3549535881913,86.7830981316955,93.3184141853455,99.9957341689511,98.6960799325026,99.9019438199633
"314","Neisseria gonorrhoeae","150",83.4040848965903,99.9639553066144,98.3723625959396,87.0477967008207,97.3383012967787,99.9927136289723,99.5650574133054,99.8376046126022
"315","Neisseria gonorrhoeae","300",93.2391591276391,99.9526643832663,99.3154250163895,86.6093589883367,98.3964428738618,99.9902968394829,99.7026018401209,99.7862637387543
"316","Neisseria lactamica","75",61.2253237008404,99.9908164600437,98.9145827921835,98.168228749439,95.2460270186592,99.9935953973971,99.5106301140348,99.844110115998
"317","Neisseria lactamica","150",80.1136618784471,99.9869058567212,99.8945147203882,93.3985495358155,98.0379872069561,99.9888783665784,99.8586475330095,99.7409794338439
"318","Neisseria lactamica","300",90.921802232792,99.9870784602782,99.7317461953946,98.2997481702338,99.1179501397116,99.9863204265945,99.9117795465253,99.6601189442935
"319","Neisseria meningitidis","75",59.3367488282175,99.7358792950562,99.3249155416337,59.1930664986944,91.8464845700179,99.9966929908255,97.5858680058393,99.9281596460477
"320","Neisseria meningitidis","150",82.0245653047174,99.6221330136398,99.545589386847,61.8687290149809,96.7238901307502,99.9944775501367,99.0812580843527,99.8813815948077
"321","Neisseria meningitidis","300",92.6490321778728,99.5712389466069,99.5003582258323,58.8905995267555,97.8135644048199,99.9925702031197,99.3208928082115,99.8436771952118
"322","Neisseria mucosa","75",76.7570733897406,98.0013782121404,97.1980988064217,75.289792651011,93.5616796683737,99.9969545243324,98.7235373108036,99.6459005545864
"323","Neisseria mucosa","150",92.5182471989442,97.1059493054372,96.9034538383555,69.184820512546,97.4956691340333,99.9952976827558,99.5032317661195,99.5906191244922
"324","Neisseria mucosa","300",97.1303894019279,96.6450868341429,96.622298696652,72.9328987604252,98.3567042088876,99.9939383946694,99.6320951337764,99.4240219842263
"325","Nocardia abscessus","75",0,100,99.5531335290856,100,61.2403508762775,99.9897243693795,97.9927050539839,99.6440316307685
"326","Nocardia abscessus","150",0,100,99.5528387504317,100,72.2704437832718,99.9841326160684,98.5485942676354,99.5409878590801
"327","Nocardia abscessus","300",0,100,99.5517226216059,100,78.7087023757903,99.9783141911035,98.875068471351,99.4367700299025
"328","Nocardia arthritidis","75",97.7458376471257,99.98890411655,99.9800424651297,89.1677191189043,61.2403508762775,99.9897243693795,97.9927050539839,99.6440316307685
"329","Nocardia arthritidis","150",99.673871795025,99.981133254771,99.9798311885636,84.2773813730311,72.2704437832718,99.9841326160684,98.5485942676354,99.5409878590801
"330","Nocardia arthritidis","300",99.8539603511994,99.9795174384275,99.979108582957,82.9923931836415,78.7087023757903,99.9783141911035,98.875068471351,99.4367700299025
"331","Nocardia beijingensis","75",0,100,99.4681491656127,100,61.2403508762775,99.9897243693795,97.9927050539839,99.6440316307685
"332","Nocardia beijingensis","150",0,100,99.4678094714128,100,72.2704437832718,99.9841326160684,98.5485942676354,99.5409878590801
"333","Nocardia beijingensis","300",0,100,99.4675580874901,100,78.7087023757903,99.9783141911035,98.875068471351,99.4367700299025
"334","Nocardia cyriacigeorgica","75",82.2818371930011,99.982782367435,99.5665846562821,86.2860767110911,67.3433033755448,99.9922796282878,98.1952746427637,99.7328486481443
"335","Nocardia cyriacigeorgica","150",90.9501527848984,99.9704186482216,99.8601122162822,82.3308840469628,77.3355217653976,99.9880735323415,98.8455076544739,99.6549750567902
"336","Nocardia cyriacigeorgica","300",92.7253114182306,99.9644029303095,99.7921398654839,80.6217282681343,82.5556742803873,99.9837356433276,99.0331053503783,99.5775775224269
"337","Nocardia farcinica","75",94.391620754281,99.9867700829552,99.9695261466845,94.4588985478148,61.2403508762775,99.9897243693795,97.9927050539839,99.6440316307685
"338","Nocardia farcinica","150",98.9924029818901,99.9780096964068,99.9748455008436,91.6292800466327,72.2704437832718,99.9841326160684,98.5485942676354,99.5409878590801
"339","Nocardia farcinica","300",99.6685660753614,99.9708596192794,99.9698961064219,89.4775727984705,78.7087023757903,99.9783141911035,98.875068471351,99.4367700299025
"340","Nocardia nova","75",97.9158494087344,99.9119642809357,99.8958363988078,82.528946183806,61.2403508762775,99.9897243693795,97.9927050539839,99.6440316307685
"341","Nocardia nova","150",99.7028910060561,99.8153066763087,99.8151036357744,72.2372871547564,72.2704437832718,99.9841326160684,98.5485942676354,99.5409878590801
"342","Nocardia nova","300",99.9378190140594,99.7204875835703,99.7230920379956,65.106440029128,78.7087023757903,99.9783141911035,98.875068471351,99.4367700299025
"343","Nocardia otitidiscaviarum","75",95.6655727567677,99.9888779216986,99.974824316775,77.3189697060405,61.2403508762775,99.9897243693795,97.9927050539839,99.6440316307685
"344","Nocardia otitidiscaviarum","150",99.3963657746503,99.981536629494,99.9793790909051,71.7562151583959,72.2704437832718,99.9841326160684,98.5485942676354,99.5409878590801
"345","Nocardia otitidiscaviarum","300",99.9009835857061,99.9794758331325,99.9790577003044,70.9840306208114,78.7087023757903,99.9783141911035,98.875068471351,99.4367700299025
"346","Nocardia transvalensis","75",0,100,99.4075558386141,100,61.2403508762775,99.9897243693795,97.9927050539839,99.6440316307685
"347","Nocardia transvalensis","150",0,100,99.4075405538598,100,72.2704437832718,99.9841326160684,98.5485942676354,99.5409878590801
"348","Nocardia transvalensis","300",0,100,99.4079141671853,100,78.7087023757903,99.9783141911035,98.875068471351,99.4367700299025
"349","Nocardia veterana","75",0,100,98.8944360523608,100,61.2403508762775,99.9897243693795,97.9927050539839,99.6440316307685
"350","Nocardia veterana","150",0,100,98.8942490055345,100,72.2704437832718,99.9841326160684,98.5485942676354,99.5409878590801
"351","Nocardia veterana","300",0,100,98.8924552461003,100,78.7087023757903,99.9783141911035,98.875068471351,99.4367700299025
"352","Pandoraea pulmonicola","75",95.5340996917154,99.9999619772563,99.9596848377961,99.9911709286921,98.0513671521183,99.9992276247989,99.9814651664895,99.7658063314981
"353","Pandoraea pulmonicola","150",99.124962123859,99.9999365411051,99.9919427719825,99.9885996814931,99.7821263625401,99.999177032414,99.9970238442345,99.7294604748434
"354","Pandoraea pulmonicola","300",99.6762407342204,99.999856432079,99.9970823545168,99.9315805607576,99.9103778209044,99.9989272471551,99.9980782221234,99.6270126321116
"355","Pantoea agglomerans","75",84.9863525184544,99.9997852489786,99.8513961561949,99.9720071105781,95.8308627336984,99.9988073299954,99.9574383368282,99.8012645207837
"356","Pantoea agglomerans","150",94.3773612534313,99.999816624982,99.9447770322772,99.9732167213154,98.1821129382131,99.9989518650683,99.9817522204107,99.8368548601388
"357","Pantoea agglomerans","300",96.9324003890919,99.9997171788503,99.9705527608785,99.9455962741626,98.661097121082,99.9984513740452,99.9857871223394,99.7467167051672
"358","Parvimonas micra","75",86.1063121913414,99.9995356149691,99.8707940747927,99.8714558917684,86.1063121913414,99.9995356149691,99.8707940747927,99.8714558917684
"359","Parvimonas micra","150",94.1517374915416,99.9992262995269,99.8569221879283,99.829701804367,94.1517374915416,99.9992262995269,99.8569221879283,99.829701804367
"360","Parvimonas micra","300",96.8371829339801,99.9988513147304,99.96852741028,99.7439866711602,96.8371829339801,99.9988513147304,99.96852741028,99.7439866711602
"361","Pasteurella multocida","75",48.440914849347,99.9996459333006,99.6747978857649,99.767254330152,97.416568250405,99.9992915991744,99.9819861240966,99.7950971954701
"362","Pasteurella multocida","150",69.4626016891378,99.9987441116962,99.941793884868,99.2342630779249,98.8874418634332,99.9979905578348,99.9963934148886,99.1559429656656
"363","Pasteurella multocida","300",85.9134922825275,99.9995291735495,99.9133385266046,99.885316892363,99.5660478328475,99.9993720408237,99.9963761578849,99.8877004466012
