accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP046313.1,102621,Gemella,1378,102246,897379,0,375,Gemella sanguinis,84135,101773,897379,0,848
NZ_CP024700.1,13163,Fusobacterium,848,13142,986836,1,21,Fusobacterium pseudoperiodonticum,2663009,11721,986837,0,1442
NZ_CP126745.1,3146,Cutibacterium,1912216,3141,996854,0,5,Cutibacterium acnes,1747,3117,996854,0,29
NZ_CP027235.1,116663,Haemophilus,724,116337,883335,2,326,Haemophilus sp. oral taxon 036,712310,110934,883337,0,5729
NZ_CP020566.1,10913,Veillonella,29465,10904,989087,0,9,Veillonella atypica,39777,10857,989087,0,56
NZ_CP014239.1,33361,Selenomonas,970,33360,966639,0,1,Selenomonas sp. oral taxon 136,713030,31785,966639,0,1576
NZ_CP032621.1,17771,Streptococcus,1301,17576,982182,47,195,Streptococcus gwangjuense,1433513,16061,982229,0,1710
NZ_CP012544.1,26995,Campylobacter,194,26995,973003,2,0,Campylobacter showae,204,26915,973005,0,80
NZ_AP019829.2,72583,Leptotrichia,32067,72470,927417,0,113,Leptotrichia wadei,157687,70312,927417,0,2271
NZ_CP027228.1,79931,Mogibacterium,86331,79724,920069,0,207,Mogibacterium diversum,114527,79491,920069,0,440
NZ_CP019668.1,57599,Burkholderia,32008,57530,942399,2,69,Burkholderia cenocepacia,95486,36234,942401,0,21365
NZ_CP083898.1,7995,Zymomonas,541,7989,992005,0,6,Zymomonas mobilis,542,7989,992005,0,6
NZ_CP072373.1,23254,Prevotella,838,22921,976746,0,333,Prevotella denticola,28129,22275,976746,0,979
NZ_CP032364.1,13425,Lachnoanaerobaculum,1164882,13420,986575,0,5,Lachnoanaerobaculum umeaense,617123,13402,986575,0,23
NZ_CP027232.1,7110,Capnocytophaga,1016,7110,992890,0,0,Capnocytophaga sp. oral taxon 864,1316593,5583,992890,0,1527
NZ_CP089305.1,92024,Limosilactobacillus,2742598,90347,907976,0,1677,Limosilactobacillus fermentum,1613,90090,907976,0,1934
NC_001422.1,72672,Sinsheimervirus,1910954,0,927328,0,72672,Sinsheimervirus phiX174,10847,0,927328,0,72672
NZ_CP050497.1,37054,Treponema,157,37054,962945,1,0,Treponema vincentii,69710,26768,962946,0,10286
NZ_CP008849.1,138283,Alteromonas,226,138186,861714,3,97,Alteromonas australica,589873,110576,861717,0,27707
NZ_CP031255.1,10756,Neisseria,482,10727,989244,0,29,Neisseria elongata,495,10633,989244,0,123
NZ_CP054018.1,13554,Rothia,32207,13507,986446,0,47,Rothia dentocariosa,2047,13446,986446,0,108
NC_000866.4,19743,Tequatrovirus,10663,19550,980257,0,193,Tequatrovirus T4,10665,12225,980257,0,7518
NC_002628.3,29384,Methanothermobacter,145260,982,970616,0,28402,Methanothermobacter wolfeii,145261,476,970616,0,28908
