accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP046313.1,27152,Gemella,1378,70693,927826,8,1473,Gemella sanguinis,84135,26492,972840,8,660
NZ_CP017038.2,21625,Tannerella,195950,21592,978374,1,33,Tannerella serpentiformis,712710,21589,978375,0,36
NZ_AP021887.1,16587,Streptococcus,1301,232126,763570,73,4231,Streptococcus sp. 116-D4,2598453,14603,983349,64,1984
NZ_CP046314.1,13396,Gemella,1378,70693,927826,8,1473,Gemella morbillorum,29391,12338,986591,13,1058
NZ_CP101412.1,8806,Parvimonas,543311,8298,991181,13,508,Parvimonas micra,33033,8298,991181,13,508
NZ_CP044230.1,6326,Streptococcus,1301,232126,763570,73,4231,Streptococcus sp. LPB0220,2610896,4373,993651,23,1953
NZ_CP125087.1,4315,Haemophilus,724,57663,941637,46,654,Haemophilus parainfluenzae,729,4201,995580,105,114
NZ_AP018768.1,9726,Haemophilus,724,57663,941637,46,654,Haemophilus influenzae,727,7515,989973,301,2211
NZ_CP032620.1,41431,Streptococcus,1301,232126,763570,73,4231,Streptococcus koreensis,2382163,21229,958562,7,20202
NZ_CP027228.1,6303,Mogibacterium,86331,6255,993696,1,48,Mogibacterium diversum,114527,6197,993696,1,106
NZ_CP034670.1,12576,Eikenella,538,12343,987421,3,233,Eikenella corrodens,539,12272,987422,2,304
NZ_CP019668.1,13848,Burkholderia,32008,13771,986152,0,77,Burkholderia cenocepacia,95486,5965,986152,0,7883
NZ_CP031253.1,90229,Neisseria,482,156411,842264,16,1309,Neisseria lactamica,486,69980,909716,55,20249
NZ_CP046315.1,1834,Schaalia,2529408,9216,990759,3,22,Schaalia odontolytica,1660,1823,998163,3,11
NZ_AP014938.1,3444,Rothia,32207,66846,932909,0,245,Rothia mucilaginosa,43675,3434,996553,3,10
NZ_CP012067.1,31386,Aggregatibacter,416916,30965,968608,6,421,Aggregatibacter aphrophilus,732,30538,968612,2,848
NZ_CP032364.1,83442,Lachnoanaerobaculum,1164882,83118,916557,1,324,Lachnoanaerobaculum umeaense,617123,82463,916557,1,979
NZ_CP050134.2,5323,Corynebacterium,1716,5316,994677,0,7,Corynebacterium matruchotii,43768,5314,994677,0,9
NZ_CP031243.1,11884,Haemophilus,724,57663,941637,46,654,Haemophilus haemolyticus,726,10289,987846,270,1595
NZ_CP028108.1,1723,Fusobacterium,848,27299,972382,20,299,Fusobacterium periodonticum,860,796,998194,83,927
NZ_CP066065.1,7404,Schaalia,2529408,9216,990759,3,22,Schaalia meyeri,52773,7376,992596,0,28
NZ_CP039886.1,8361,Neisseria,482,156411,842264,16,1309,Neisseria flavescens,484,6500,991481,158,1861
NZ_CP024696.1,2918,Prevotella,838,20700,978862,4,434,Prevotella intermedia,28131,2713,997077,5,205
NZ_CP126745.1,40866,Cutibacterium,1912216,40723,959133,1,143,Cutibacterium acnes,1747,40202,959133,1,664
NZ_CP072373.1,18216,Prevotella,838,20700,978862,4,434,Prevotella denticola,28129,16870,981784,0,1346
NZ_CP027235.1,29220,Haemophilus,724,57663,941637,46,654,Haemophilus sp. oral taxon 036,712310,24145,970762,18,5075
NZ_CP019721.1,29780,Veillonella,29465,40539,959413,3,45,Veillonella parvula,29466,29110,970218,2,670
NZ_CP083637.1,31618,Gemella,1378,70693,927826,8,1473,Gemella haemolysans,1379,31126,968360,22,492
NZ_CP073118.1,3654,Neisseria,482,156411,842264,16,1309,Neisseria subflava,28449,1624,996159,187,2030
NZ_CP053939.1,9331,Neisseria,482,156411,842264,16,1309,Neisseria mucosa,488,6040,990555,114,3291
NZ_CP031255.1,20079,Neisseria,482,156411,842264,16,1309,Neisseria elongata,495,19065,979853,68,1014
NZ_CP032621.1,15425,Streptococcus,1301,232126,763570,73,4231,Streptococcus gwangjuense,1433513,11738,984549,26,3687
NZ_CP040798.1,4283,Streptococcus,1301,232126,763570,73,4231,Streptococcus sanguinis,1305,4117,994176,1541,166
NZ_CP090007.1,14650,Streptococcus,1301,232126,763570,73,4231,Streptococcus salivarius,1304,9670,985240,110,4980
NZ_CP038817.1,3172,Haemophilus,724,57663,941637,46,654,Haemophilus parahaemolyticus,735,3098,996818,10,74
NZ_AP019829.2,21583,Leptotrichia,32067,38152,961078,5,765,Leptotrichia wadei,157687,18978,978401,16,2605
NZ_CP022527.1,5838,Neisseria,482,156411,842264,16,1309,Neisseria sp. KEM232,655307,5725,994146,16,113
NZ_CP048246.1,14132,Neisseria,482,156411,842264,16,1309,Neisseria gonorrhoeae,485,11515,985529,339,2617
NZ_CP016753.1,1098,Leptotrichia,32067,38152,961078,5,765,Leptotrichia sp. oral taxon 498,712368,892,998867,35,206
NZ_CP020566.1,10804,Veillonella,29465,40539,959413,3,45,Veillonella atypica,39777,10604,989194,2,200
NZ_CP065726.1,2177,Neisseria,482,156411,842264,16,1309,Neisseria cinerea,483,1854,997765,58,323
NZ_CP049272.1,39772,Campylobacter,194,39699,960226,2,73,Campylobacter concisus,199,39492,960228,0,280
NZ_CP094445.1,3357,Acinetobacter,469,3351,996640,3,6,Acinetobacter junii,40215,2239,996643,0,1118
NZ_CP075172.1,42882,Streptococcus,1301,232126,763570,73,4231,Streptococcus equinus,1335,38654,957104,14,4228
NZ_CP028415.1,5167,Streptococcus,1301,232126,763570,73,4231,Streptococcus mitis,28037,4454,994493,340,713
NZ_CP064367.1,3919,Neisseria,482,156411,842264,16,1309,Neisseria meningitidis,487,3045,995337,744,874
NZ_CP068102.1,30086,Rothia,32207,66846,932909,0,245,Rothia aeria,172042,29791,969905,9,295
NZ_CP008849.1,3574,Alteromonas,226,3568,996421,5,6,Alteromonas australica,589873,2090,996426,0,1484
NZ_CP017295.1,2326,Streptococcus,1301,232126,763570,73,4231,Streptococcus gordonii,1302,2201,996787,887,125
NZ_CP050133.1,21784,Streptococcus,1301,232126,763570,73,4231,Streptococcus cristatus,45634,15474,978177,39,6310
NZ_CP012410.1,16236,Leptotrichia,32067,38152,961078,5,765,Leptotrichia sp. oral taxon 212,712357,15747,983760,4,489
NZ_CP107038.1,35100,Streptococcus,1301,232126,763570,73,4231,Streptococcus pneumoniae,1313,28233,964616,284,6867
NZ_CP020431.2,3820,Streptococcus,1301,232126,763570,73,4231,Streptococcus sp. FDAARGOS_192,1839799,1318,996172,8,2502
NZ_CP097843.1,24813,Streptococcus,1301,232126,763570,73,4231,Streptococcus oralis,1303,22176,974609,578,2637
NZ_CP054018.1,33561,Rothia,32207,66846,932909,0,245,Rothia dentocariosa,2047,32883,966435,4,678
NZ_CP028101.1,8580,Fusobacterium,848,27299,972382,20,299,Fusobacterium nucleatum,851,6206,991340,80,2374
NZ_CP024700.1,17295,Fusobacterium,848,27299,972382,20,299,Fusobacterium pseudoperiodonticum,2663009,12882,982516,189,4413
NZ_CP014264.1,1763,Streptococcus,1301,232126,763570,73,4231,Streptococcus sp. oral taxon 431,712633,1597,998199,38,166
