accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP032364.1,172354,Lachnoanaerobaculum,1164882,171725,827645,1,629,Lachnoanaerobaculum umeaense,617123,171691,827646,0,663
NZ_CP046313.1,20798,Gemella,1378,20666,979202,0,132,Gemella sanguinis,84135,20633,979202,0,165
NZ_CP026548.1,7006,Faecalibacterium,216851,6906,992977,17,100,Faecalibacterium prausnitzii,853,6792,992994,0,214
NZ_CP040004.1,2791,Candidatus Nanosynbacter,2093823,2780,997209,0,11,Candidatus Nanosynbacter featherlites,2572088,2769,997209,0,22
NZ_CP050134.2,10422,Corynebacterium,1716,10377,989578,0,45,Corynebacterium matruchotii,43768,10377,989578,0,45
NZ_CP097843.1,63475,Streptococcus,1301,62910,936499,26,565,Streptococcus oralis,1303,61804,936525,0,1671
NZ_CP072373.1,16844,Prevotella,838,16621,983155,1,223,Prevotella denticola,28129,16260,983156,0,584
NZ_CP127164.1,8997,Bacillus,1386,8925,990994,9,72,Bacillus velezensis,492670,1793,991003,0,7204
NZ_CP008849.1,74900,Alteromonas,226,74609,925099,1,291,Alteromonas australica,589873,69303,925100,0,5597
NZ_CP046027.1,3689,Neisseria,482,3645,996311,0,44,Neisseria brasiliensis,2666100,3630,996311,0,59
NZ_CP017042.1,6632,Selenomonas,970,6614,993368,0,18,Selenomonas sp. oral taxon 920,1884263,6604,993368,0,28
NC_001422.1,14479,Sinsheimervirus,1910954,0,985521,0,14479,Sinsheimervirus phiX174,10847,0,985521,0,14479
NZ_CP027228.1,21481,Mogibacterium,86331,21377,978519,0,104,Mogibacterium diversum,114527,21351,978519,0,130
NZ_CP041379.1,4687,Bacteroides,816,4663,995281,32,24,Bacteroides intestinalis,329854,4627,995313,0,60
NZ_CP068102.1,19199,Rothia,32207,19144,980801,0,55,Rothia aeria,172042,19140,980801,0,59
NZ_CP073277.1,16332,Clostridium,1485,16279,983664,4,53,Clostridium butyricum,1492,13008,983668,0,3324
NZ_CP017038.2,15789,Tannerella,195950,15734,984210,1,55,Tannerella serpentiformis,712710,15734,984210,1,55
NZ_AP019831.1,8052,Leptotrichia,32067,8009,991948,0,43,Leptotrichia trevisanii,109328,7943,991948,0,109
NC_000866.4,40675,Tequatrovirus,10663,40476,959325,0,199,Tequatrovirus T4,10665,31642,959325,0,9033
NZ_CP020566.1,43012,Veillonella,29465,42838,956988,0,174,Veillonella atypica,39777,42784,956988,0,228
NZ_CP121210.1,75989,Riemerella,34084,75502,924011,0,487,Riemerella anatipestifer,34085,75492,924011,0,497
NZ_CP015402.2,268670,Muribaculum,1918540,266062,731330,0,2608,Muribaculum intestinale,1796646,264826,731330,0,3844
NZ_CP024700.1,26663,Fusobacterium,848,26546,973336,1,117,Fusobacterium pseudoperiodonticum,2663009,25337,973337,0,1326
NZ_CP012196.1,9841,Campylobacter,194,9808,990157,2,33,Campylobacter gracilis,824,9808,990159,0,33
NZ_AP019735.1,3632,Alistipes,239759,3545,996364,4,87,Alistipes communis,2585118,3539,996368,0,93
NZ_AP019822.1,20978,Pseudoleptotrichia,2755140,20902,979022,0,76,Pseudoleptotrichia goodfellowii,157692,20902,979022,0,76
NZ_CP019668.1,9792,Burkholderia,32008,9748,990205,3,44,Burkholderia cenocepacia,95486,7294,990208,0,2498
NZ_CP022022.1,5997,Capnocytophaga,1016,5973,994003,0,24,Capnocytophaga endodontalis,2708117,5931,994003,0,66
NZ_CP050497.1,6824,Treponema,157,6800,993170,6,24,Treponema vincentii,69710,5685,993176,0,1139
