accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP071986.1,4461,Helicobacter,209,4456,995539,0,5,Helicobacter pylori,210,4440,995539,0,21
NZ_CP068103.1,3808,Peptoniphilus,162289,3517,996192,0,291,Peptoniphilus harei,54005,3492,996192,0,316
NZ_CP054018.1,148072,Rothia,32207,147221,851928,0,851,Rothia dentocariosa,2047,145123,851928,0,2949
NZ_CP040348.1,56150,Collinsella,102106,55437,943850,0,713,Collinsella aerofaciens,74426,55391,943850,0,759
NZ_CP066811.1,5535,Peptacetobacter,2743582,5440,994465,0,95,Peptacetobacter hiranonis,89152,5440,994465,0,95
NZ_CP033459.1,13813,Pseudoprevotella,2884814,13783,986187,0,30,Pseudoprevotella muciniphila,2133944,13783,986187,0,30
NZ_CP027228.1,4981,Mogibacterium,86331,4944,995019,0,37,Mogibacterium diversum,114527,4886,995019,0,95
NZ_AP025575.1,8613,Eggerthella,84111,8575,991387,0,38,Eggerthella lenta,84112,8401,991387,0,212
NZ_CP073804.1,5827,Macrococcus,69965,3,994173,0,5824,Macrococcus canis,1855823,5570,999743,-5570,257
NZ_CP050134.2,43580,Corynebacterium,1716,43535,956395,25,45,Corynebacterium matruchotii,43768,43516,956418,2,64
NZ_CP017428.1,5944,Staphylococcus,1279,5922,994034,22,22,Staphylococcus simulans,1286,5879,994056,0,65
NZ_CP077403.1,20971,Jonesia,43673,20896,979029,0,75,Jonesia denitrificans,43674,20896,979029,0,75
NZ_CP117966.1,6404,Roseburia,841,6016,993595,1,388,Roseburia hominis,301301,5994,993596,0,410
NZ_CP040915.1,3724,Georgenia,154116,3712,996276,0,12,Georgenia yuyongxinii,2589797,3710,996276,0,14
NZ_CP023482.1,24234,Dermabacter,36739,23244,975766,0,990,Dermabacter jinjuensis,1667168,18221,975766,0,6013
NZ_CP017038.2,9386,Tannerella,195950,9372,990614,0,14,Tannerella serpentiformis,712710,9369,990614,0,17
NZ_CP029197.1,5459,Streptomyces,1883,5412,994518,23,47,Streptomyces venezuelae,54571,4937,994541,0,522
NZ_CP012069.2,14709,Olsenella,133925,14696,985291,0,13,Olsenella sp. oral taxon 807,712411,14694,985291,0,15
NZ_CP118095.1,9874,Aerococcus,1375,9687,990116,10,187,Aerococcus christensenii,87541,9683,990126,0,191
NZ_CP017042.1,2512,Selenomonas,970,2512,997488,0,0,Selenomonas sp. oral taxon 920,1884263,2480,997488,0,32
NZ_CP097775.1,131318,Paenibacillus,44249,130989,868676,6,329,Paenibacillus polymyxa,1406,118822,868681,1,12496
NZ_CP120209.1,1505,Chryseobacterium,59732,1473,998495,0,32,Chryseobacterium indologenes,253,1432,998495,0,73
NZ_CP020566.1,4337,Veillonella,29465,4329,995663,0,8,Veillonella atypica,39777,4261,995663,0,76
NZ_CP015348.1,41120,Sporosarcina,1569,40936,958879,1,184,Sporosarcina ureae,1571,40784,958880,0,336
NZ_CP027286.1,19662,Clostridium,1485,19502,980333,5,160,Clostridium chauvoei,46867,19149,980338,0,513
NZ_CP054494.1,31029,Flavobacterium,237,30758,968968,3,271,Flavobacterium columnare,996,28258,968971,0,2771
NZ_CP013476.1,7750,Turicibacter,191303,7673,992249,1,77,Turicibacter sp. H121,1712675,2046,992250,0,5704
NZ_CP085178.1,7952,Pediococcus,1253,7907,992047,1,45,Pediococcus pentosaceus,1255,7876,992047,1,76
NZ_CP017761.1,42093,Marinilactibacillus,191769,41196,957906,1,897,Marinilactibacillus sp. 15R,1911586,41196,957906,1,897
NZ_CP040004.1,2194,Candidatus Nanosynbacter,2093823,2184,997806,0,10,Candidatus Nanosynbacter featherlites,2572088,2176,997806,0,18
NZ_CP047630.1,44814,Lactococcus,1357,43890,955184,2,924,Lactococcus raffinolactis,1366,42616,955186,0,2198
NZ_CP008852.1,5387,Pelosinus,365348,5382,994613,0,5,Pelosinus sp. UFO1,484770,5371,994613,0,16
NZ_CP032819.1,2486,Butyricimonas,574697,2165,997513,1,321,Butyricimonas faecalis,2093856,2155,997514,0,331
NZ_CP029033.1,9571,Actinobaculum,76833,9554,990429,0,17,Actinobaculum sp. 313,2495645,9554,990429,0,17
NZ_CP045696.1,4343,Sodaliphilus,2815786,4300,995657,0,43,Sodaliphilus pleomorphus,2606626,4300,995657,0,43
NZ_CP025330.1,19695,Brevibacterium,1696,19053,980302,3,642,Brevibacterium aurantiacum,273384,11222,980305,0,8473
NZ_CP046313.1,12004,Gemella,1378,11843,987995,1,161,Gemella sanguinis,84135,11690,987996,0,314
NZ_CP039712.1,37690,Vagococcus,2737,37380,962310,0,310,Vagococcus zengguangii,2571750,37150,962310,0,540
NZ_CP098491.1,31381,Bacillus,1386,31003,968595,24,378,Bacillus subtilis,1423,1222,968618,1,30159
NZ_CP012196.1,9211,Campylobacter,194,9201,990787,2,10,Campylobacter gracilis,824,9180,990789,0,31
NZ_CP026548.1,5820,Faecalibacterium,216851,5675,994178,2,145,Faecalibacterium prausnitzii,853,5346,994178,2,474
NZ_AP019735.1,8134,Alistipes,239759,7919,991865,1,215,Alistipes communis,2585118,7843,991866,0,291
