accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP127188.1,8738,Listeria,1637,8675,991256,6,63,Listeria monocytogenes,1639,8014,991257,5,724
NZ_CP029197.1,12689,Streptomyces,1883,12578,987297,14,111,Streptomyces venezuelae,54571,11429,987311,0,1260
NZ_CP032620.1,2881,Streptococcus,1301,124440,874123,167,1270,Streptococcus koreensis,2382163,1498,997118,1,1383
NZ_CP034438.1,3804,Flaviflexus,1522056,14991,984968,0,41,Flaviflexus salsibiostraticola,1282737,3768,996196,0,36
NZ_CP025746.1,1037,Clostridium,1485,33447,966314,17,222,Clostridium manihotivorum,2320868,1034,998962,1,3
NZ_CP054494.1,2639,Flavobacterium,237,2600,997342,19,39,Flavobacterium columnare,996,2376,997360,1,263
NZ_CP065983.1,1131,Aggregatibacter,416916,2983,996968,2,47,Aggregatibacter segnis,739,951,998869,0,180
NZ_CP124208.1,413,Propionibacterium,1743,4619,995357,1,23,Propionibacterium freudenreichii,1744,400,999586,1,13
NZ_CP101412.1,2384,Parvimonas,543311,2232,997610,6,152,Parvimonas micra,33033,2232,997610,6,152
NZ_CP006683.1,2529,Melissococcus,33969,2501,997471,0,28,Melissococcus plutonius,33970,2501,997471,0,28
NZ_CP017428.1,2515,Staphylococcus,1279,9962,989871,24,143,Staphylococcus simulans,1286,2483,997483,2,32
NZ_CP015901.2,2744,Lactococcus,1357,12620,986988,6,386,Lactococcus cremoris,1359,2509,997208,48,235
NZ_CP038865.1,1987,Vagococcus,2737,9168,990762,0,70,Vagococcus xieshaowenii,2562451,1955,998013,0,32
NZ_CP018335.1,1762,Clostridium,1485,33447,966314,17,222,Clostridium kluyveri,1534,1759,998234,4,3
NZ_CP011861.1,1939,Erysipelothrix,1647,1938,998055,6,1,Erysipelothrix rhusiopathiae,1648,1724,998055,6,215
NZ_CP048000.1,327,Anaerocolumna,1843210,327,999672,1,0,Anaerocolumna sedimenticola,2696063,325,999673,0,2
NZ_CP068448.1,568,Lactiplantibacillus,2767842,552,999426,6,16,Lactiplantibacillus plantarum,1590,410,999427,5,158
NZ_CP027569.1,391,Megasphaera,906,608,999390,0,2,Megasphaera elsdenii,907,386,999609,0,5
NZ_CP042818.1,861,Treponema,157,6992,992999,2,7,Treponema phagedenis,162,852,999139,0,9
NZ_CP028103.1,701,Fusobacterium,848,27246,972420,7,327,Fusobacterium varium,856,681,999263,36,20
NZ_CP016839.1,3959,Brochothrix,2755,3944,996041,0,15,Brochothrix thermosphacta,2756,3944,996041,0,15
NZ_CP020431.2,579,Streptococcus,1301,124440,874123,167,1270,Streptococcus sp. FDAARGOS_192,1839799,204,999418,3,375
NZ_CP126077.1,1412,Virgibacillus,84406,1403,998587,1,9,Virgibacillus halodenitrificans,1482,1357,998588,0,55
NZ_CP124548.1,5888,Actinomyces,1654,33000,966596,3,401,Actinomyces israelii,1659,5839,994106,6,49
NZ_CP016953.1,5228,Streptococcus,1301,124440,874123,167,1270,Streptococcus himalayensis,1888195,5004,994767,5,224
NZ_CP068102.1,1302,Rothia,32207,25943,973950,2,105,Rothia aeria,172042,1287,998689,9,15
NZ_CP007570.1,4497,Streptococcus,1301,124440,874123,167,1270,Streptococcus agalactiae,1311,1221,995459,44,3276
NZ_CP027400.1,946,Streptobacillus,34104,918,999054,0,28,Streptobacillus moniliformis,34105,918,999054,0,28
NZ_CP098483.1,1845,Stenotrophomonas,40323,1818,998154,1,27,Stenotrophomonas maltophilia,40324,793,998155,0,1052
NZ_CP045696.1,2820,Sodaliphilus,2815786,2787,997180,0,33,Sodaliphilus pleomorphus,2606626,2787,997180,0,33
NZ_CP028415.1,1818,Streptococcus,1301,124440,874123,167,1270,Streptococcus mitis,28037,1565,998107,75,253
NZ_CP029491.1,4412,Streptococcus,1301,124440,874123,167,1270,Streptococcus sobrinus,1310,4385,995585,3,27
NZ_CP088203.1,856,Enterococcus,1350,19246,980475,50,229,Enterococcus durans,53345,814,999141,3,42
NZ_CP115634.1,3927,Elizabethkingia,308865,3842,996072,1,85,Elizabethkingia anophelis,1117645,2324,996072,1,1603
NZ_CP039712.1,5446,Vagococcus,2737,9168,990762,0,70,Vagococcus zengguangii,2571750,5375,994552,2,71
NZ_CP124126.1,13016,Capnocytophaga,1016,44639,955214,0,147,Capnocytophaga canimorsus,28188,12703,986984,0,313
NZ_AP019846.1,1894,Leptotrichia,32067,11791,987933,2,274,Leptotrichia hongkongensis,554406,1596,998085,21,298
NZ_CP027782.1,1730,Clostridium,1485,33447,966314,17,222,Clostridium tetani,1513,1709,998266,4,21
NZ_CP021252.1,1427,Corynebacterium,1716,4043,995931,5,21,Corynebacterium striatum,43770,1348,998573,0,79
NZ_CP009709.1,2116,Weizmannia,2817139,0,997884,0,2116,Weizmannia coagulans,1398,1152,999036,-1152,964
NZ_CP040348.1,767,Collinsella,102106,756,999233,0,11,Collinsella aerofaciens,74426,754,999233,0,13
NZ_CP044230.1,583,Streptococcus,1301,124440,874123,167,1270,Streptococcus sp. LPB0220,2610896,422,999417,0,161
NZ_AP026069.1,895,Lactococcus,1357,12620,986988,6,386,Lactococcus garvieae,1363,750,999105,0,145
NZ_CP034169.1,2100,Enterococcus,1350,19246,980475,50,229,Enterococcus avium,33945,1946,997899,1,154
NZ_CP032621.1,388,Streptococcus,1301,124440,874123,167,1270,Streptococcus gwangjuense,1433513,291,999605,7,97
NZ_CP013476.1,2279,Turicibacter,191303,2255,997720,1,24,Turicibacter sp. H121,1712675,607,997721,0,1672
NZ_CP023474.1,545,Brevibacillus,55080,849,999114,1,36,Brevibacillus brevis,1393,390,999455,0,155
NZ_CP032848.1,340,Brevibacillus,55080,849,999114,1,36,Brevibacillus laterosporus,1465,223,999659,1,117
NZ_CP041379.1,2350,Bacteroides,816,32463,965828,32,1677,Bacteroides intestinalis,329854,2212,997647,3,138
NZ_CP098491.1,5910,Bacillus,1386,24326,975380,18,276,Bacillus subtilis,1423,234,994086,4,5676
NZ_CP013745.1,1505,Arthrobacter,1663,1501,998493,2,4,Arthrobacter alpinus,656366,1492,998495,0,13
NZ_CP039462.1,36526,Streptococcus,1301,124440,874123,167,1270,Streptococcus suis,1307,31999,963448,26,4527
NZ_AP025590.1,4785,Actinomyces,1654,33000,966596,3,401,Actinomyces oris,544580,4264,995124,91,521
NZ_CP126745.1,3513,Cutibacterium,1912216,4763,995214,0,23,Cutibacterium acnes,1747,3462,996486,1,51
NZ_CP007626.1,888,Bacillus,1386,24326,975380,18,276,Bacillus pseudomycoides,64104,858,999094,18,30
NZ_CP027286.1,3487,Clostridium,1485,33447,966314,17,222,Clostridium chauvoei,46867,3406,996511,2,81
NZ_CP027229.1,5114,Capnocytophaga,1016,44639,955214,0,147,Capnocytophaga sp. oral taxon 878,1316596,4900,994881,5,214
NZ_CP014835.1,4719,Streptococcus,1301,124440,874123,167,1270,Streptococcus halotolerans,1814128,4647,995278,3,72
NZ_CP016844.1,1366,Carnobacterium,2747,6795,993152,0,53,Carnobacterium maltaromaticum,2751,1357,998633,1,9
NZ_CP109758.1,813,Enterococcus,1350,19246,980475,50,229,Enterococcus faecium,1352,626,999141,46,187
NZ_CP047630.1,1356,Lactococcus,1357,12620,986988,6,386,Lactococcus raffinolactis,1366,1297,998642,2,59
NZ_CP040915.1,708,Georgenia,154116,705,999292,0,3,Georgenia yuyongxinii,2589797,703,999292,0,5
