accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP039712.1,48601,Vagococcus,2737,48231,951395,4,370,Vagococcus zengguangii,2571750,47894,951399,0,707
NZ_CP033459.1,113519,Pseudoprevotella,2884814,113326,886481,0,193,Pseudoprevotella muciniphila,2133944,113326,886481,0,193
NZ_AP019735.1,3725,Alistipes,239759,3645,996272,3,80,Alistipes communis,2585118,3599,996275,0,126
NZ_CP050497.1,21036,Treponema,157,21026,978963,1,10,Treponema vincentii,69710,11533,978964,0,9503
NZ_CP027228.1,54433,Mogibacterium,86331,53982,945567,0,451,Mogibacterium diversum,114527,53497,945567,0,936
NC_001422.1,21633,Sinsheimervirus,1910954,0,978367,0,21633,Sinsheimervirus phiX174,10847,0,978367,0,21633
NZ_CP036259.1,105882,Sporomusa,2375,105790,894118,0,92,Sporomusa termitida,2377,105703,894118,0,179
NZ_CP085178.1,20205,Pediococcus,1253,20051,979794,1,154,Pediococcus pentosaceus,1255,19969,979795,0,236
NZ_CP019668.1,34951,Burkholderia,32008,34733,965047,2,218,Burkholderia cenocepacia,95486,15132,965049,0,19819
NZ_CP017038.2,24354,Tannerella,195950,24308,975646,0,46,Tannerella serpentiformis,712710,24304,975646,0,50
NC_012756.1,101624,unclassified Caudoviricetes genus,,0,898376,0,101624,Streptococcus phage PH10,644007,99866,898376,0,1758
NZ_CP027286.1,10398,Clostridium,1485,10315,989594,8,83,Clostridium chauvoei,46867,10139,989602,0,259
NZ_CP066560.1,8729,Histophilus,214906,8427,991271,0,302,Histophilus somni,731,8427,991271,0,302
NZ_CP072246.1,6717,Phocaeicola,909656,5882,993282,1,835,Phocaeicola dorei,357276,5024,993282,1,1693
NZ_CP047311.1,59721,Pseudomonas,286,59405,940273,6,316,Pseudomonas putida,303,9812,940279,0,49909
NZ_CP012672.1,9491,Sorangium,39643,9363,990509,0,128,Sorangium cellulosum,56,769,990509,0,8722
NZ_CP117966.1,28235,Roseburia,841,26575,971765,0,1660,Roseburia hominis,301301,26496,971765,0,1739
NZ_CP068103.1,7827,Peptoniphilus,162289,7156,992173,0,671,Peptoniphilus harei,54005,7105,992173,0,722
NZ_CP046313.1,71312,Gemella,1378,70411,928682,6,901,Gemella sanguinis,84135,69503,928688,0,1809
NC_000866.4,3297,Tequatrovirus,10663,3082,996703,0,215,Tequatrovirus T4,10665,1256,996703,0,2041
NZ_CP017042.1,39691,Selenomonas,970,39683,960309,0,8,Selenomonas sp. oral taxon 920,1884263,39146,960309,0,545
NZ_CP017761.1,165959,Marinilactibacillus,191769,162489,834041,0,3470,Marinilactibacillus sp. 15R,1911586,162489,834041,0,3470
NZ_CP008852.1,10082,Pelosinus,365348,10068,989918,0,14,Pelosinus sp. UFO1,484770,10032,989918,0,50
NZ_CP098491.1,4912,Bacillus,1386,4861,995059,29,51,Bacillus subtilis,1423,169,995085,3,4743
NZ_CP118095.1,23666,Aerococcus,1375,23157,976314,20,509,Aerococcus christensenii,87541,23131,976332,2,535
