accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP019962.1,11046,Eubacterium,1730,11046,988954,0,0,Eubacterium limosum,1736,10130,988954,0,916
NC_001722.1,47780,Lentivirus,11646,47780,952220,0,0,Human immunodeficiency virus 2,11709,47780,952220,0,0
NZ_CP019668.1,51786,Burkholderia,32008,51716,948213,1,70,Burkholderia cenocepacia,95486,32707,948214,0,19079
NZ_CP120398.1,62684,Salmonella,590,61197,937316,0,1487,Salmonella enterica,28901,40282,937316,0,22402
NZ_CP050497.1,48315,Treponema,157,48315,951685,0,0,Treponema vincentii,69710,34815,951685,0,13500
NZ_CP008852.1,18342,Pelosinus,365348,18339,981658,0,3,Pelosinus sp. UFO1,484770,18324,981658,0,18
NZ_CP027286.1,44204,Clostridium,1485,44185,955784,12,19,Clostridium chauvoei,46867,43813,955796,0,391
NC_076948.1,14718,Rubivirus,11040,14717,985282,0,1,Rubivirus rubellae,2846071,14717,985282,0,1
NZ_CP036259.1,10788,Sporomusa,2375,10786,989212,0,2,Sporomusa termitida,2377,10784,989212,0,4
NZ_AP019735.1,6183,Alistipes,239759,6034,993815,2,149,Alistipes communis,2585118,6016,993817,0,167
NZ_CP039712.1,38439,Vagococcus,2737,38377,961557,4,62,Vagococcus zengguangii,2571750,38265,961561,0,174
NZ_CP012672.1,12610,Sorangium,39643,12583,987390,0,27,Sorangium cellulosum,56,2038,987390,0,10572
NZ_CP098483.1,19440,Stenotrophomonas,40323,19227,980560,0,213,Stenotrophomonas maltophilia,40324,12059,980560,0,7381
NZ_CP017761.1,20781,Marinilactibacillus,191769,20538,979219,0,243,Marinilactibacillus sp. 15R,1911586,20538,979219,0,243
NC_012756.1,118473,unclassified Caudoviricetes genus,,0,881527,0,118473,Streptococcus phage PH10,644007,118231,881527,0,242
NZ_CP116810.1,23418,Rhodopseudomonas,1073,23408,976582,0,10,Rhodopseudomonas palustris,1076,23398,976582,0,20
NZ_CP027228.1,51878,Mogibacterium,86331,51763,948122,0,115,Mogibacterium diversum,114527,51618,948122,0,260
NZ_CP033459.1,25192,Pseudoprevotella,2884814,25174,974808,0,18,Pseudoprevotella muciniphila,2133944,25174,974808,0,18
NZ_CP066811.1,46034,Peptacetobacter,2743582,45809,953966,0,225,Peptacetobacter hiranonis,89152,45809,953966,0,225
NZ_CP098491.1,8456,Bacillus,1386,8387,991541,3,69,Bacillus subtilis,1423,558,991543,1,7898
NZ_CP017038.2,11715,Tannerella,195950,11710,988285,0,5,Tannerella serpentiformis,712710,11710,988285,0,5
NZ_CP068103.1,42806,Peptoniphilus,162289,40350,957193,1,2456,Peptoniphilus harei,54005,40256,957194,0,2550
NZ_CP117966.1,27617,Roseburia,841,26407,972383,0,1210,Roseburia hominis,301301,26344,972383,0,1273
NC_076103.1,23752,Deltavirus,39759,23752,976248,0,0,Hepatitis delta virus,12475,23752,976248,0,0
NZ_CP029033.1,40790,Actinobaculum,76833,40766,959210,0,24,Actinobaculum sp. 313,2495645,40766,959210,0,24
NZ_CP072246.1,17331,Phocaeicola,909656,15410,982669,0,1921,Phocaeicola dorei,357276,14345,982669,0,2986
NZ_CP046313.1,66023,Gemella,1378,65770,933976,1,253,Gemella sanguinis,84135,65460,933977,0,563
NZ_CP118095.1,45817,Aerococcus,1375,45156,954174,9,661,Aerococcus christensenii,87541,45145,954178,5,672
NZ_CP085178.1,8070,Pediococcus,1253,8049,991930,0,21,Pediococcus pentosaceus,1255,8035,991930,0,35
NZ_CP066560.1,35512,Histophilus,214906,34358,964488,0,1154,Histophilus somni,731,34358,964488,0,1154
