accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP041379.1,15100,Bacteroides,816,15018,984660,240,82,Bacteroides intestinalis,329854,14896,984900,0,204
NZ_CP065983.1,3903,Aggregatibacter,416916,3867,996095,2,36,Aggregatibacter segnis,739,3727,996097,0,176
NZ_CP032364.1,178088,Lachnoanaerobaculum,1164882,177449,821912,0,639,Lachnoanaerobaculum umeaense,617123,177416,821912,0,672
NZ_CP033459.1,7380,Pseudoprevotella,2884814,7347,992620,0,33,Pseudoprevotella muciniphila,2133944,7347,992620,0,33
NZ_CP015402.2,1348,Muribaculum,1918540,1333,998651,1,15,Muribaculum intestinale,1796646,1323,998652,0,25
NZ_CP073277.1,25065,Clostridium,1485,24994,974932,3,71,Clostridium butyricum,1492,20169,974935,0,4896
NZ_CP050134.2,15220,Corynebacterium,1716,15171,984780,0,49,Corynebacterium matruchotii,43768,15171,984780,0,49
NZ_CP027235.1,16568,Haemophilus,724,16494,983424,8,74,Haemophilus sp. oral taxon 036,712310,16156,983431,1,412
NZ_CP046027.1,893,Neisseria,482,879,999105,2,14,Neisseria brasiliensis,2666100,874,999106,1,19
NZ_AP019822.1,2397,Pseudoleptotrichia,2755140,2385,997603,0,12,Pseudoleptotrichia goodfellowii,157692,2385,997603,0,12
NZ_CP040121.1,5199,Duncaniella,2518495,5110,994801,0,89,Duncaniella sp. B8,2576606,153,994801,0,5046
NZ_AP025240.1,53944,Phocaeicola,909656,51218,946047,9,2726,Phocaeicola vulgatus,821,49919,946054,2,4025
NZ_AP019735.1,11402,Alistipes,239759,11130,988593,5,272,Alistipes communis,2585118,11118,988598,0,284
NZ_CP022022.1,52177,Capnocytophaga,1016,51988,947820,3,189,Capnocytophaga endodontalis,2708117,51539,947822,1,638
NZ_CP127164.1,16463,Bacillus,1386,16328,983537,0,135,Bacillus velezensis,492670,3151,983537,0,13312
NZ_CP045696.1,14215,Sodaliphilus,2815786,14061,985785,0,154,Sodaliphilus pleomorphus,2606626,14061,985785,0,154
NZ_AP019831.1,94097,Leptotrichia,32067,93659,905903,0,438,Leptotrichia trevisanii,109328,93074,905903,0,1023
NZ_CP046313.1,17150,Gemella,1378,17039,982850,0,111,Gemella sanguinis,84135,17001,982850,0,149
NZ_CP066560.1,8823,Histophilus,214906,8529,991169,8,294,Histophilus somni,731,8529,991169,8,294
NZ_CP072373.1,7011,Prevotella,838,6925,992697,292,86,Prevotella denticola,28129,6772,992941,48,239
NZ_CP020566.1,6935,Veillonella,29465,6895,993065,0,40,Veillonella atypica,39777,6888,993065,0,47
NZ_CP121210.1,21327,Riemerella,34084,21174,978673,0,153,Riemerella anatipestifer,34085,21171,978673,0,156
NZ_CP017038.2,26565,Tannerella,195950,26483,973434,1,82,Tannerella serpentiformis,712710,26483,973434,1,82
NZ_CP008849.1,5601,Alteromonas,226,5578,994398,1,23,Alteromonas australica,589873,5167,994399,0,434
NZ_CP026548.1,1683,Faecalibacterium,216851,1660,998307,10,23,Faecalibacterium prausnitzii,853,1622,998317,0,61
NZ_CP040004.1,61365,Candidatus Nanosynbacter,2093823,61153,938635,0,212,Candidatus Nanosynbacter featherlites,2572088,60976,938635,0,389
NZ_CP017042.1,17844,Selenomonas,970,17780,982156,0,64,Selenomonas sp. oral taxon 920,1884263,17744,982156,0,100
NZ_CP012196.1,24263,Campylobacter,194,24172,975737,0,91,Campylobacter gracilis,824,24170,975737,0,93
NZ_CP024700.1,23354,Fusobacterium,848,23244,976641,5,110,Fusobacterium pseudoperiodonticum,2663009,22155,976646,0,1199
NZ_CP114055.1,4885,Bergeyella,59735,4858,995114,1,27,Bergeyella cardium,1585976,4858,995114,1,27
NZ_CP013195.1,68174,Hoylesella,2974257,65861,931823,3,2313,Hoylesella enoeca,76123,65847,931825,1,2327
NZ_CP063424.1,18453,Actinobacillus,713,17486,981511,36,967,Actinobacillus pleuropneumoniae,715,16747,981545,2,1706
NZ_CP121769.1,16058,Glaesserella,2094023,15581,983925,17,477,Glaesserella parasuis,738,15552,983927,15,506
NZ_CP050497.1,10453,Treponema,157,10422,989539,8,31,Treponema vincentii,69710,8632,989547,0,1821
NZ_CP068102.1,34204,Rothia,32207,34095,965796,0,109,Rothia aeria,172042,34091,965796,0,113
NZ_CP097843.1,45755,Streptococcus,1301,45320,954187,58,435,Streptococcus oralis,1303,44575,954245,0,1180
NZ_CP027228.1,51217,Mogibacterium,86331,50975,948783,0,242,Mogibacterium diversum,114527,50927,948783,0,290
NZ_CP019668.1,7421,Burkholderia,32008,7400,992579,0,21,Burkholderia cenocepacia,95486,5553,992579,0,1868
NZ_CP097335.1,8000,Mannheimia,75984,7525,991951,49,475,Mannheimia haemolytica,75985,7104,991955,45,896
