accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP014264.1,8824,Streptococcus,1301,181470,817782,56,692,Streptococcus sp. oral taxon 431,712633,8439,991170,6,385
NZ_CP072236.1,5180,Bacteroides,816,66105,930764,22,3109,Bacteroides uniformis,820,3735,994815,5,1445
NZ_CP049272.1,6113,Campylobacter,194,30749,969248,0,3,Campylobacter concisus,199,6108,993885,2,5
NZ_CP024700.1,2585,Fusobacterium,848,37170,962805,4,21,Fusobacterium pseudoperiodonticum,2663009,2340,997307,108,245
NZ_CP012589.1,1221,Capnocytophaga,1016,139168,860712,1,119,Capnocytophaga sp. oral taxon 323,1705617,965,998764,15,256
NZ_CP015402.2,6513,Muribaculum,1918540,6459,993486,1,54,Muribaculum intestinale,1796646,6420,993486,1,93
NZ_CP046316.1,2874,Capnocytophaga,1016,139168,860712,1,119,Capnocytophaga sp. FDAARGOS_737,2545799,2790,997105,21,84
NZ_AP019735.1,5386,Alistipes,239759,5256,994609,5,130,Alistipes communis,2585118,5242,994614,0,144
NZ_CP070914.1,6284,Escherichia,561,1419,993703,13,4865,Escherichia coli,562,1288,993708,8,4996
NZ_CP009227.1,2797,Treponema,157,4001,995998,1,0,Treponema sp. OMZ 838,1539298,1442,997203,0,1355
NZ_CP090007.1,13347,Streptococcus,1301,181470,817782,56,692,Streptococcus salivarius,1304,11113,986586,67,2234
NZ_AP021887.1,1533,Streptococcus,1301,181470,817782,56,692,Streptococcus sp. 116-D4,2598453,1488,998460,7,45
NZ_CP065726.1,603,Neisseria,482,100438,899080,0,482,Neisseria cinerea,483,573,999370,27,30
NZ_CP022022.1,30018,Capnocytophaga,1016,139168,860712,1,119,Capnocytophaga endodontalis,2708117,29289,969970,12,729
NZ_CP046314.1,13765,Gemella,1378,24948,974426,5,621,Gemella morbillorum,29391,13066,986231,4,699
NZ_CP027229.1,13282,Capnocytophaga,1016,139168,860712,1,119,Capnocytophaga sp. oral taxon 878,1316596,13053,986693,25,229
NZ_CP046313.1,838,Gemella,1378,24948,974426,5,621,Gemella sanguinis,84135,827,999161,1,11
NZ_AP014938.1,15421,Rothia,32207,23372,976625,0,3,Rothia mucilaginosa,43675,15410,984579,0,11
NZ_CP068102.1,7954,Rothia,32207,23372,976625,0,3,Rothia aeria,172042,7943,992046,0,11
NZ_CP015424.1,4010,Haemophilus,724,44691,955128,46,135,[Haemophilus] ducreyi,730,4006,995989,1,4
NZ_CP013334.1,5083,Fusobacterium,848,37170,962805,4,21,Fusobacterium hwasookii,1583098,4160,994910,7,923
NZ_CP017038.2,6447,Tannerella,195950,6445,993553,0,2,Tannerella serpentiformis,712710,6445,993553,0,2
NZ_CP012544.1,8308,Campylobacter,194,30749,969248,0,3,Campylobacter showae,204,8277,991692,0,31
