accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP120209.1,1968,Chryseobacterium,59732,1946,998032,0,22,Chryseobacterium indologenes,253,1922,998032,0,46
NZ_CP039381.1,7097,Ruminococcus,1263,7086,992903,0,11,Ruminococcus bovis,2564099,7086,992903,0,11
NZ_CP019668.1,4491,Burkholderia,32008,4483,995509,0,8,Burkholderia cenocepacia,95486,2828,995509,0,1663
NZ_CP097775.1,9861,Paenibacillus,44249,9858,990138,1,3,Paenibacillus polymyxa,1406,9478,990139,0,383
NZ_CP017042.1,43090,Selenomonas,970,43088,956910,0,2,Selenomonas sp. oral taxon 920,1884263,42905,956910,0,185
NZ_CP084018.1,1339,Megamonas,158846,1339,998661,0,0,Megamonas funiformis,437897,1337,998661,0,2
NZ_CP068112.1,33104,Mobiluncus,2050,32816,966896,0,288,Mobiluncus curtisii,2051,32775,966896,0,329
NZ_CP040004.1,11906,Candidatus Nanosynbacter,2093823,11878,988094,0,28,Candidatus Nanosynbacter featherlites,2572088,11839,988094,0,67
NC_012753.1,6705,unclassified Caudoviricetes genus,,0,989281,0,10719,Streptococcus phage 5093,646413,4556,997851,-4556,2149
NZ_CP012117.1,2542,Dermabacter,36739,2513,997458,0,29,Dermabacter vaginalis,1630135,2478,997458,0,64
NZ_CP027228.1,36535,Mogibacterium,86331,36435,963465,0,100,Mogibacterium diversum,114527,36328,963465,0,207
NZ_CP029197.1,7915,Streptomyces,1883,7884,992083,2,31,Streptomyces venezuelae,54571,7687,992085,0,228
NZ_CP077403.1,22255,Jonesia,43673,22242,977745,0,13,Jonesia denitrificans,43674,22242,977745,0,13
NC_001422.1,9414,Sinsheimervirus,1910954,0,990586,0,9414,Sinsheimervirus phiX174,10847,0,990586,0,9414
NZ_CP040121.1,4622,Duncaniella,2518495,4508,995376,2,114,Duncaniella sp. B8,2576606,67,995378,0,4555
NC_000866.4,14307,Tequatrovirus,10663,14146,985693,0,161,Tequatrovirus T4,10665,8794,985693,0,5513
NZ_CP072246.1,10340,Phocaeicola,909656,9178,989657,3,1162,Phocaeicola dorei,357276,8566,989659,1,1774
NZ_CP015348.1,6618,Sporosarcina,1569,6615,993382,0,3,Sporosarcina ureae,1571,6601,993382,0,17
NZ_CP071986.1,14514,Helicobacter,209,14512,985485,1,2,Helicobacter pylori,210,14500,985485,1,14
NZ_CP050134.2,2544,Corynebacterium,1716,2544,997454,2,0,Corynebacterium matruchotii,43768,2544,997456,0,0
NZ_CP012069.2,18440,Olsenella,133925,18435,981560,0,5,Olsenella sp. oral taxon 807,712411,18435,981560,0,5
NC_012756.1,4014,unclassified Caudoviricetes genus,,0,989281,0,10719,Streptococcus phage PH10,644007,4004,995986,0,10
NZ_CP014150.1,25377,Paeniclostridium,1849828,0,974623,0,25377,Paeniclostridium sordellii,1505,25181,999804,-25181,196
NZ_CP026734.1,28022,Brevibacterium,1696,27924,971978,0,98,Brevibacterium linens,1703,26857,971978,0,1165
NZ_CP020566.1,1912,Veillonella,29465,1912,998088,0,0,Veillonella atypica,39777,1906,998088,0,6
NZ_CP016839.1,3074,Brochothrix,2755,3071,996926,0,3,Brochothrix thermosphacta,2756,3071,996926,0,3
NZ_CP047311.1,10588,Pseudomonas,286,10565,989409,3,23,Pseudomonas putida,303,2753,989412,0,7835
NZ_CP065995.1,9690,Leuconostoc,1243,9670,990310,0,20,Leuconostoc mesenteroides,1245,9492,990310,0,198
NZ_CP116810.1,24756,Rhodopseudomonas,1073,24736,975244,0,20,Rhodopseudomonas palustris,1076,24731,975244,0,25
NZ_CP033719.1,10743,Propionibacterium,1743,10736,989257,0,7,Propionibacterium acidifaciens,556499,10736,989257,0,7
NZ_CP028105.1,3809,Fusobacterium,848,3803,996190,1,6,Fusobacterium ulcerans,861,3750,996191,0,59
NZ_CP008849.1,17352,Alteromonas,226,17338,982648,0,14,Alteromonas australica,589873,14004,982648,0,3348
NZ_CP068102.1,4451,Rothia,32207,4447,995549,0,4,Rothia aeria,172042,4442,995549,0,9
NZ_CP034465.1,9605,Jeotgalibaca,1470540,9507,990395,0,98,Jeotgalibaca ciconiae,2496265,9461,990395,0,144
NZ_CP036259.1,2012,Sporomusa,2375,2012,997988,0,0,Sporomusa termitida,2377,2012,997988,0,0
NZ_CP040915.1,10168,Georgenia,154116,10164,989832,0,4,Georgenia yuyongxinii,2589797,10161,989832,0,7
NZ_CP050497.1,44601,Treponema,157,44599,955398,1,2,Treponema vincentii,69710,32141,955399,0,12460
NZ_CP040235.1,110628,Bifidobacterium,1678,110445,889372,0,183,Bifidobacterium longum,216816,101275,889372,0,9353
NZ_AP025575.1,11767,Eggerthella,84111,11738,988233,0,29,Eggerthella lenta,84112,11658,988233,0,109
NZ_CP040348.1,17279,Collinsella,102106,17105,982721,0,174,Collinsella aerofaciens,74426,17105,982721,0,174
NZ_CP068103.1,4711,Peptoniphilus,162289,4455,995289,0,256,Peptoniphilus harei,54005,4445,995289,0,266
NZ_CP073804.1,2359,Macrococcus,69965,2,997641,0,2357,Macrococcus canis,1855823,2301,999942,-2301,58
NZ_CP027235.1,23795,Haemophilus,724,23705,976204,1,90,Haemophilus sp. oral taxon 036,712310,22579,976205,0,1216
NZ_CP017038.2,7626,Tannerella,195950,7622,992374,0,4,Tannerella serpentiformis,712710,7621,992374,0,5
NZ_CP046246.1,28273,Tetragenococcus,51668,28211,971727,0,62,Tetragenococcus halophilus,51669,27952,971727,0,321
NZ_CP046313.1,10872,Gemella,1378,10839,989128,0,33,Gemella sanguinis,84135,10780,989128,0,92
NZ_CP072373.1,98296,Prevotella,838,96957,901703,1,1339,Prevotella denticola,28129,94254,901704,0,4042
NZ_CP029066.1,115839,Enterococcus,1350,115672,884149,12,167,Enterococcus mundtii,53346,114422,884161,0,1417
NZ_CP072042.1,6230,Akkermansia,239934,6230,993770,0,0,Akkermansia muciniphila,239935,6089,993770,0,141
NZ_CP012672.1,1599,Sorangium,39643,1598,998401,0,1,Sorangium cellulosum,56,239,998401,0,1360
NZ_AP019846.1,15384,Leptotrichia,32067,15352,984616,0,32,Leptotrichia hongkongensis,554406,14670,984616,0,714
NZ_CP126077.1,26063,Virgibacillus,84406,26024,973937,0,39,Virgibacillus halodenitrificans,1482,25679,973937,0,384
NZ_AP019735.1,36475,Alistipes,239759,35648,963523,2,827,Alistipes communis,2585118,35547,963525,0,928
NZ_CP032819.1,3023,Butyricimonas,574697,2675,996977,0,348,Butyricimonas faecalis,2093856,2672,996977,0,351
