accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP120209.1,1968,Chryseobacterium,59732,1956,998031,1,12,Chryseobacterium indologenes,253,1930,998032,0,38
NZ_CP039381.1,7097,Ruminococcus,1263,7062,992903,0,35,Ruminococcus bovis,2564099,7062,992903,0,35
NZ_CP019668.1,4491,Burkholderia,32008,4473,995508,1,18,Burkholderia cenocepacia,95486,3322,995509,0,1169
NZ_CP097775.1,9861,Paenibacillus,44249,9839,990139,0,22,Paenibacillus polymyxa,1406,9627,990139,0,234
NZ_CP017042.1,43090,Selenomonas,970,42929,956910,0,161,Selenomonas sp. oral taxon 920,1884263,42847,956910,0,243
NZ_CP084018.1,1339,Megamonas,158846,1330,998661,0,9,Megamonas funiformis,437897,1329,998661,0,10
NZ_CP068112.1,33104,Mobiluncus,2050,32726,966896,0,378,Mobiluncus curtisii,2051,32712,966896,0,392
NZ_CP040004.1,11906,Candidatus Nanosynbacter,2093823,11868,988094,0,38,Candidatus Nanosynbacter featherlites,2572088,11839,988094,0,67
NC_012753.1,6705,unclassified Caudoviricetes genus,,0,989281,0,10719,Streptococcus phage 5093,646413,5320,998615,-5320,1385
NZ_CP012117.1,2542,Dermabacter,36739,2509,997458,0,33,Dermabacter vaginalis,1630135,2478,997458,0,64
NZ_CP027228.1,36535,Mogibacterium,86331,36374,963465,0,161,Mogibacterium diversum,114527,36349,963465,0,186
NZ_CP029197.1,7915,Streptomyces,1883,7871,992076,9,44,Streptomyces venezuelae,54571,7779,992085,0,136
NZ_CP077403.1,22255,Jonesia,43673,22167,977745,0,88,Jonesia denitrificans,43674,22167,977745,0,88
NC_001422.1,9414,Sinsheimervirus,1910954,0,990586,0,9414,Sinsheimervirus phiX174,10847,0,990586,0,9414
NZ_CP040121.1,4622,Duncaniella,2518495,4551,995375,3,71,Duncaniella sp. B8,2576606,132,995378,0,4490
NC_000866.4,14307,Tequatrovirus,10663,14238,985693,0,69,Tequatrovirus T4,10665,11188,985693,0,3119
NZ_CP072246.1,10340,Phocaeicola,909656,9244,989644,16,1096,Phocaeicola dorei,357276,8923,989655,5,1417
NZ_CP015348.1,6618,Sporosarcina,1569,6591,993382,0,27,Sporosarcina ureae,1571,6581,993382,0,37
NZ_CP071986.1,14514,Helicobacter,209,14451,985483,3,63,Helicobacter pylori,210,14448,985483,3,66
NZ_CP050134.2,2544,Corynebacterium,1716,2535,997408,48,9,Corynebacterium matruchotii,43768,2535,997456,0,9
NZ_CP012069.2,18440,Olsenella,133925,18369,981560,0,71,Olsenella sp. oral taxon 807,712411,18369,981560,0,71
NC_012756.1,4014,unclassified Caudoviricetes genus,,0,989281,0,10719,Streptococcus phage PH10,644007,4002,995986,0,12
NZ_CP014150.1,25377,Paeniclostridium,1849828,0,974623,0,25377,Paeniclostridium sordellii,1505,25217,999840,-25217,160
NZ_CP026734.1,28022,Brevibacterium,1696,27860,971978,0,162,Brevibacterium linens,1703,27238,971978,0,784
NZ_CP020566.1,1912,Veillonella,29465,1897,998088,0,15,Veillonella atypica,39777,1895,998088,0,17
NZ_CP016839.1,3074,Brochothrix,2755,3066,996925,1,8,Brochothrix thermosphacta,2756,3066,996925,1,8
NZ_CP047311.1,10588,Pseudomonas,286,10521,989385,27,67,Pseudomonas putida,303,4227,989412,0,6361
NZ_CP065995.1,9690,Leuconostoc,1243,9654,990309,1,36,Leuconostoc mesenteroides,1245,9553,990310,0,137
NZ_CP116810.1,24756,Rhodopseudomonas,1073,24674,975244,0,82,Rhodopseudomonas palustris,1076,24669,975244,0,87
NZ_CP033719.1,10743,Propionibacterium,1743,10699,989257,0,44,Propionibacterium acidifaciens,556499,10699,989257,0,44
NZ_CP028105.1,3809,Fusobacterium,848,3792,996190,1,17,Fusobacterium ulcerans,861,3745,996191,0,64
NZ_CP008849.1,17352,Alteromonas,226,17278,982647,1,74,Alteromonas australica,589873,15998,982648,0,1354
NZ_CP068102.1,4451,Rothia,32207,4441,995549,0,10,Rothia aeria,172042,4441,995549,0,10
NZ_CP034465.1,9605,Jeotgalibaca,1470540,9506,990395,0,99,Jeotgalibaca ciconiae,2496265,9486,990395,0,119
NZ_CP036259.1,2012,Sporomusa,2375,2007,997988,0,5,Sporomusa termitida,2377,2007,997988,0,5
NZ_CP040915.1,10168,Georgenia,154116,10134,989832,0,34,Georgenia yuyongxinii,2589797,10133,989832,0,35
NZ_CP050497.1,44601,Treponema,157,44434,955399,0,167,Treponema vincentii,69710,36968,955399,0,7633
NZ_CP040235.1,110628,Bifidobacterium,1678,110099,889372,0,529,Bifidobacterium longum,216816,104678,889372,0,5950
NZ_AP025575.1,11767,Eggerthella,84111,11717,988233,0,50,Eggerthella lenta,84112,11686,988233,0,81
NZ_CP040348.1,17279,Collinsella,102106,17098,982721,0,181,Collinsella aerofaciens,74426,17098,982721,0,181
NZ_CP068103.1,4711,Peptoniphilus,162289,4521,995289,0,190,Peptoniphilus harei,54005,4518,995289,0,193
NZ_CP073804.1,2359,Macrococcus,69965,2,997641,0,2357,Macrococcus canis,1855823,2311,999952,-2311,48
NZ_CP027235.1,23795,Haemophilus,724,23681,976202,3,114,Haemophilus sp. oral taxon 036,712310,23213,976205,0,582
NZ_CP017038.2,7626,Tannerella,195950,7603,992374,0,23,Tannerella serpentiformis,712710,7603,992374,0,23
NZ_CP046246.1,28273,Tetragenococcus,51668,28160,971725,2,113,Tetragenococcus halophilus,51669,28029,971725,2,244
NZ_CP046313.1,10872,Gemella,1378,10818,989128,0,54,Gemella sanguinis,84135,10802,989128,0,70
NZ_CP072373.1,98296,Prevotella,838,96824,901697,7,1472,Prevotella denticola,28129,94883,901704,0,3413
NZ_CP029066.1,115839,Enterococcus,1350,115383,884129,32,456,Enterococcus mundtii,53346,114618,884161,0,1221
NZ_CP072042.1,6230,Akkermansia,239934,6203,993770,0,27,Akkermansia muciniphila,239935,6067,993770,0,163
NZ_CP012672.1,1599,Sorangium,39643,1599,998401,0,0,Sorangium cellulosum,56,480,998401,0,1119
NZ_AP019846.1,15384,Leptotrichia,32067,15327,984616,0,57,Leptotrichia hongkongensis,554406,15065,984616,0,319
