accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP127188.1,8738,Listeria,1637,8698,991257,5,40,Listeria monocytogenes,1639,8588,991258,4,150
NZ_CP029197.1,12689,Streptomyces,1883,12592,987301,10,97,Streptomyces venezuelae,54571,12435,987311,0,254
NZ_CP032620.1,2881,Streptococcus,1301,124780,874135,155,930,Streptococcus koreensis,2382163,2170,997119,0,711
NZ_CP034438.1,3804,Flaviflexus,1522056,14959,984968,0,73,Flaviflexus salsibiostraticola,1282737,3780,996196,0,24
NZ_CP025746.1,1037,Clostridium,1485,33510,966327,4,159,Clostridium manihotivorum,2320868,1036,998960,3,1
NZ_CP054494.1,2639,Flavobacterium,237,2631,997358,3,8,Flavobacterium columnare,996,2583,997361,0,56
NZ_CP065983.1,1131,Aggregatibacter,416916,3006,996967,3,24,Aggregatibacter segnis,739,1084,998869,0,47
NZ_CP124208.1,413,Propionibacterium,1743,4621,995358,0,21,Propionibacterium freudenreichii,1744,406,999587,0,7
NZ_CP101412.1,2384,Parvimonas,543311,2323,997606,10,61,Parvimonas micra,33033,2323,997606,10,61
NZ_CP006683.1,2529,Melissococcus,33969,2525,997471,0,4,Melissococcus plutonius,33970,2525,997471,0,4
NZ_CP017428.1,2515,Staphylococcus,1279,10004,989846,49,101,Staphylococcus simulans,1286,2494,997481,4,21
NZ_CP015901.2,2744,Lactococcus,1357,12829,986980,14,177,Lactococcus cremoris,1359,2661,997224,32,83
NZ_CP038865.1,1987,Vagococcus,2737,9200,990758,4,38,Vagococcus xieshaowenii,2562451,1971,998012,1,16
NZ_CP018335.1,1762,Clostridium,1485,33510,966327,4,159,Clostridium kluyveri,1534,1758,998237,1,4
NZ_CP027569.1,391,Megasphaera,906,607,999388,2,3,Megasphaera elsdenii,907,389,999609,0,2
NZ_CP011861.1,1939,Erysipelothrix,1647,1931,998047,14,8,Erysipelothrix rhusiopathiae,1648,1901,998047,14,38
NZ_CP048000.1,327,Anaerocolumna,1843210,327,999673,0,0,Anaerocolumna sedimenticola,2696063,327,999673,0,0
NZ_CP068448.1,568,Lactiplantibacillus,2767842,564,999423,9,4,Lactiplantibacillus plantarum,1590,541,999423,9,27
NZ_CP042818.1,861,Treponema,157,6964,993001,0,35,Treponema phagedenis,162,856,999139,0,5
NZ_CP028103.1,701,Fusobacterium,848,27488,972422,5,85,Fusobacterium varium,856,695,999290,9,6
NZ_CP016839.1,3959,Brochothrix,2755,3945,996041,0,14,Brochothrix thermosphacta,2756,3945,996041,0,14
NZ_CP020431.2,579,Streptococcus,1301,124780,874135,155,930,Streptococcus sp. FDAARGOS_192,1839799,374,999417,4,205
NZ_CP126077.1,1412,Virgibacillus,84406,1404,998588,0,8,Virgibacillus halodenitrificans,1482,1394,998588,0,18
NZ_CP124548.1,5888,Actinomyces,1654,33114,966599,0,287,Actinomyces israelii,1659,5865,994112,0,23
NZ_CP016953.1,5228,Streptococcus,1301,124780,874135,155,930,Streptococcus himalayensis,1888195,5197,994762,10,31
NZ_CP068102.1,1302,Rothia,32207,25903,973951,1,145,Rothia aeria,172042,1296,998696,2,6
NZ_CP007570.1,4497,Streptococcus,1301,124780,874135,155,930,Streptococcus agalactiae,1311,2594,995288,215,1903
NZ_CP027400.1,946,Streptobacillus,34104,946,999054,0,0,Streptobacillus moniliformis,34105,946,999054,0,0
NZ_CP098483.1,1845,Stenotrophomonas,40323,1824,998154,1,21,Stenotrophomonas maltophilia,40324,1416,998155,0,429
NZ_CP045696.1,2820,Sodaliphilus,2815786,2791,997179,1,29,Sodaliphilus pleomorphus,2606626,2791,997179,1,29
NZ_CP028415.1,1818,Streptococcus,1301,124780,874135,155,930,Streptococcus mitis,28037,1771,998163,19,47
NZ_CP029491.1,4412,Streptococcus,1301,124780,874135,155,930,Streptococcus sobrinus,1310,4398,995581,7,14
NZ_CP088203.1,856,Enterococcus,1350,19303,980420,105,172,Enterococcus durans,53345,819,999140,4,37
NZ_CP115634.1,3927,Elizabethkingia,308865,3847,996072,1,80,Elizabethkingia anophelis,1117645,3501,996072,1,426
NZ_CP039712.1,5446,Vagococcus,2737,9200,990758,4,38,Vagococcus zengguangii,2571750,5414,994554,0,32
NZ_CP124126.1,13016,Capnocytophaga,1016,44611,955214,0,175,Capnocytophaga canimorsus,28188,12956,986982,2,60
NZ_AP019846.1,1894,Leptotrichia,32067,12010,987935,0,55,Leptotrichia hongkongensis,554406,1857,998103,3,37
NZ_CP027782.1,1730,Clostridium,1485,33510,966327,4,159,Clostridium tetani,1513,1721,998269,1,9
