accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP014264.1,8824,Streptococcus,1301,181025,817751,87,1137,Streptococcus sp. oral taxon 431,712633,8559,991166,10,265
NZ_CP072236.1,5180,Bacteroides,816,66469,930721,65,2745,Bacteroides uniformis,820,4119,994806,14,1061
NZ_CP049272.1,6113,Campylobacter,194,30638,969248,0,114,Campylobacter concisus,199,6094,993887,0,19
NZ_CP024700.1,2585,Fusobacterium,848,37081,962803,6,110,Fusobacterium pseudoperiodonticum,2663009,2460,997315,100,125
NZ_CP012589.1,1221,Capnocytophaga,1016,138747,860711,2,540,Capnocytophaga sp. oral taxon 323,1705617,1088,998768,11,133
NZ_CP015402.2,6513,Muribaculum,1918540,6455,993487,0,58,Muribaculum intestinale,1796646,6427,993487,0,86
NZ_CP046316.1,2874,Capnocytophaga,1016,138747,860711,2,540,Capnocytophaga sp. FDAARGOS_737,2545799,2820,997098,28,54
NZ_AP019735.1,5386,Alistipes,239759,5257,994599,15,129,Alistipes communis,2585118,5252,994614,0,134
NZ_CP070914.1,6284,Escherichia,561,3480,993688,28,2804,Escherichia coli,562,3103,993694,22,3181
NZ_CP009227.1,2797,Treponema,157,3980,995999,0,21,Treponema sp. OMZ 838,1539298,1674,997201,2,1123
NZ_CP090007.1,13347,Streptococcus,1301,181025,817751,87,1137,Streptococcus salivarius,1304,11993,986536,117,1354
NZ_CP065726.1,603,Neisseria,482,100233,899079,1,687,Neisseria cinerea,483,588,999381,16,15
NZ_AP021887.1,1533,Streptococcus,1301,181025,817751,87,1137,Streptococcus sp. 116-D4,2598453,1504,998457,10,29
NZ_CP022022.1,30018,Capnocytophaga,1016,138747,860711,2,540,Capnocytophaga endodontalis,2708117,29662,969975,7,356
NZ_CP046314.1,13765,Gemella,1378,24905,974429,2,664,Gemella morbillorum,29391,13131,986234,1,634
NZ_CP027229.1,13282,Capnocytophaga,1016,138747,860711,2,540,Capnocytophaga sp. oral taxon 878,1316596,13099,986703,15,183
NZ_CP046313.1,838,Gemella,1378,24905,974429,2,664,Gemella sanguinis,84135,832,999162,0,6
NZ_AP014938.1,15421,Rothia,32207,23299,976625,0,76,Rothia mucilaginosa,43675,15365,984579,0,56
NZ_CP068102.1,7954,Rothia,32207,23299,976625,0,76,Rothia aeria,172042,7928,992046,0,26
NZ_CP015424.1,4010,Haemophilus,724,44646,955140,34,180,[Haemophilus] ducreyi,730,4001,995990,0,9
NZ_CP013334.1,5083,Fusobacterium,848,37081,962803,6,110,Fusobacterium hwasookii,1583098,4514,994905,12,569
NZ_CP017038.2,6447,Tannerella,195950,6408,993549,4,39,Tannerella serpentiformis,712710,6408,993551,2,39
NZ_CP012544.1,8308,Campylobacter,194,30638,969248,0,114,Campylobacter showae,204,8253,991692,0,55
NZ_CP032364.1,5816,Lachnoanaerobaculum,1164882,5794,994183,1,22,Lachnoanaerobaculum umeaense,617123,5792,994184,0,24
NZ_CP121769.1,3351,Glaesserella,2094023,3270,996636,13,81,Glaesserella parasuis,738,3266,996638,11,85
NZ_CP097335.1,717,Mannheimia,75984,21722,978094,41,143,Mannheimia haemolytica,75985,631,999243,40,86
NZ_AP019846.1,9644,Leptotrichia,32067,46605,953198,0,197,Leptotrichia hongkongensis,554406,9447,990337,19,197
NZ_CP124126.1,10217,Capnocytophaga,1016,138747,860711,2,540,Capnocytophaga canimorsus,28188,10177,989779,4,40
NZ_CP125087.1,1906,Haemophilus,724,44646,955140,34,180,Haemophilus parainfluenzae,729,1888,998069,25,18
NZ_CP016753.1,3320,Leptotrichia,32067,46605,953198,0,197,Leptotrichia sp. oral taxon 498,712368,3211,996641,39,109
NZ_CP031255.1,3134,Neisseria,482,100233,899079,1,687,Neisseria elongata,495,3112,996827,39,22
NZ_CP041379.1,7025,Bacteroides,816,66469,930721,65,2745,Bacteroides intestinalis,329854,6936,992968,7,89
NZ_CP020431.2,1238,Streptococcus,1301,181025,817751,87,1137,Streptococcus sp. FDAARGOS_192,1839799,783,998753,9,455
NZ_CP027228.1,24353,Mogibacterium,86331,24243,975647,0,110,Mogibacterium diversum,114527,24219,975647,0,134
NZ_CP044230.1,6579,Streptococcus,1301,181025,817751,87,1137,Streptococcus sp. LPB0220,2610896,6048,993418,3,531
NZ_CP039886.1,17393,Neisseria,482,100233,899079,1,687,Neisseria flavescens,484,16930,982498,109,463
NZ_CP022379.1,34623,Capnocytophaga,1016,138747,860711,2,540,Capnocytophaga sputigena,1019,34302,965338,39,321
NZ_CP053939.1,7557,Neisseria,482,100233,899079,1,687,Neisseria mucosa,488,7139,992312,131,418
NZ_CP126076.1,2584,Clostridioides,1870884,2517,997411,5,67,Clostridioides difficile,1496,2517,997411,5,67
NZ_CP024696.1,5438,Prevotella,838,7891,991860,43,206,Prevotella intermedia,28131,5257,994552,10,181
NZ_CP046315.1,3792,Schaalia,2529408,5591,994389,0,20,Schaalia odontolytica,1660,3777,996208,0,15
NZ_CP019721.1,9360,Veillonella,29465,12836,987114,0,50,Veillonella parvula,29466,9279,990639,1,81
NZ_CP027231.1,7240,Bacteroides,816,66469,930721,65,2745,Bacteroides zoogleoformans,28119,6873,992755,5,367
NZ_CP114055.1,2352,Bergeyella,59735,2338,997648,0,14,Bergeyella cardium,1585976,2338,997648,0,14
NZ_CP017042.1,18140,Selenomonas,970,24097,975819,0,84,Selenomonas sp. oral taxon 920,1884263,18048,981860,0,92
NZ_CP028415.1,2627,Streptococcus,1301,181025,817751,87,1137,Streptococcus mitis,28037,2562,997340,33,65
NZ_CP066560.1,13679,Histophilus,214906,13238,986312,9,441,Histophilus somni,731,13238,986312,9,441
NZ_CP050870.1,37690,Streptococcus,1301,181025,817751,87,1137,Streptococcus thermophilus,1308,37066,962148,162,624
NZ_CP012067.1,3538,Aggregatibacter,416916,21410,978483,5,102,Aggregatibacter aphrophilus,732,3512,996457,5,26
NZ_CP072224.1,5979,Bacteroides,816,66469,930721,65,2745,Bacteroides thetaiotaomicron,818,5239,993904,117,740
NZ_CP014239.1,6041,Selenomonas,970,24097,975819,0,84,Selenomonas sp. oral taxon 136,713030,5945,993959,0,96
NZ_CP039462.1,1207,Streptococcus,1301,181025,817751,87,1137,Streptococcus suis,1307,1169,998707,86,38
NZ_CP072244.1,7658,Bacteroides,816,66469,930721,65,2745,Bacteroides ovatus,28116,5181,992314,28,2477
NZ_CP017295.1,5652,Streptococcus,1301,181025,817751,87,1137,Streptococcus gordonii,1302,5575,994117,231,77
NZ_CP107038.1,486,Streptococcus,1301,181025,817751,87,1137,Streptococcus pneumoniae,1313,469,999427,87,17
NZ_CP126474.1,8121,Bacillus,1386,8680,991244,5,71,Bacillus thuringiensis,1428,2527,991877,2,5594
NZ_CP065983.1,1457,Aggregatibacter,416916,21410,978483,5,102,Aggregatibacter segnis,739,1395,998541,2,62
NZ_CP029206.1,6044,Actinobacillus,713,8690,991092,11,207,Actinobacillus porcitonsillarum,189834,5914,993953,3,130
NZ_CP038817.1,14417,Haemophilus,724,44646,955140,34,180,Haemophilus parahaemolyticus,735,14330,985583,0,87
NZ_CP073277.1,11478,Clostridium,1485,19151,980770,8,71,Clostridium butyricum,1492,9108,988522,0,2370
NZ_CP043435.1,14139,Campylobacter,194,30638,969248,0,114,Campylobacter fetus,196,14039,985861,0,100
NZ_CP066065.1,1819,Schaalia,2529408,5591,994389,0,20,Schaalia meyeri,52773,1814,998181,0,5
NZ_AP025240.1,3045,Phocaeicola,909656,6959,992389,36,616,Phocaeicola vulgatus,821,2831,996922,33,214
NZ_CP014227.1,7069,Capnocytophaga,1016,138747,860711,2,540,Capnocytophaga haemolytica,45243,7025,992926,5,44
NZ_CP064367.1,911,Neisseria,482,100233,899079,1,687,Neisseria meningitidis,487,889,998789,300,22
