accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP046313.1,27152,Gemella,1378,71303,927821,13,863,Gemella sanguinis,84135,26950,972848,0,202
NZ_CP017038.2,21625,Tannerella,195950,21544,978375,0,81,Tannerella serpentiformis,712710,21544,978375,0,81
NZ_AP021887.1,16587,Streptococcus,1301,233671,763547,96,2686,Streptococcus sp. 116-D4,2598453,16235,983382,31,352
NZ_CP046314.1,13396,Gemella,1378,71303,927821,13,863,Gemella morbillorum,29391,12769,986597,7,627
NZ_CP101412.1,8806,Parvimonas,543311,8583,991183,11,223,Parvimonas micra,33033,8583,991183,11,223
NZ_CP044230.1,6326,Streptococcus,1301,233671,763547,96,2686,Streptococcus sp. LPB0220,2610896,5790,993645,29,536
NZ_CP125087.1,4315,Haemophilus,724,58048,941641,42,269,Haemophilus parainfluenzae,729,4291,995640,45,24
NZ_AP018768.1,9726,Haemophilus,724,58048,941641,42,269,Haemophilus influenzae,727,9479,990164,110,247
NZ_CP032620.1,41431,Streptococcus,1301,233671,763547,96,2686,Streptococcus koreensis,2382163,31102,958567,2,10329
NZ_CP027228.1,6303,Mogibacterium,86331,6274,993694,3,29,Mogibacterium diversum,114527,6270,993694,3,33
NZ_CP034670.1,12576,Eikenella,538,12533,987420,4,43,Eikenella corrodens,539,12527,987421,3,49
NZ_CP019668.1,13848,Burkholderia,32008,13804,986152,0,44,Burkholderia cenocepacia,95486,10343,986152,0,3505
NZ_CP031253.1,90229,Neisseria,482,156979,842278,2,741,Neisseria lactamica,486,87503,909733,38,2726
NZ_CP046315.1,1834,Schaalia,2529408,9207,990755,7,31,Schaalia odontolytica,1660,1828,998159,7,6
NZ_AP014938.1,3444,Rothia,32207,66786,932908,1,305,Rothia mucilaginosa,43675,3430,996553,3,14
NZ_CP012067.1,31386,Aggregatibacter,416916,31203,968609,5,183,Aggregatibacter aphrophilus,732,31136,968612,2,250
NZ_CP032364.1,83442,Lachnoanaerobaculum,1164882,83149,916556,2,293,Lachnoanaerobaculum umeaense,617123,83139,916558,0,303
NZ_CP050134.2,5323,Corynebacterium,1716,5302,994672,5,21,Corynebacterium matruchotii,43768,5302,994677,0,21
NZ_CP031243.1,11884,Haemophilus,724,58048,941641,42,269,Haemophilus haemolyticus,726,11685,988018,98,199
NZ_CP028108.1,1723,Fusobacterium,848,27491,972400,2,107,Fusobacterium periodonticum,860,1316,998232,45,407
NZ_CP066065.1,7404,Schaalia,2529408,9207,990755,7,31,Schaalia meyeri,52773,7379,992596,0,25
NZ_CP039886.1,8361,Neisseria,482,156979,842278,2,741,Neisseria flavescens,484,8127,991530,109,234
NZ_CP024696.1,2918,Prevotella,838,20793,978866,0,341,Prevotella intermedia,28131,2823,997064,18,95
NZ_CP126745.1,40866,Cutibacterium,1912216,40697,959134,0,169,Cutibacterium acnes,1747,40562,959134,0,304
NZ_CP072373.1,18216,Prevotella,838,20793,978866,0,341,Prevotella denticola,28129,17574,981783,1,642
NZ_CP027235.1,29220,Haemophilus,724,58048,941641,42,269,Haemophilus sp. oral taxon 036,712310,28526,970772,8,694
NZ_CP019721.1,29780,Veillonella,29465,40430,959416,0,154,Veillonella parvula,29466,29544,970220,0,236
NZ_CP083637.1,31618,Gemella,1378,71303,927821,13,863,Gemella haemolysans,1379,31472,968381,1,146
NZ_CP073118.1,3654,Neisseria,482,156979,842278,2,741,Neisseria subflava,28449,2671,996252,94,983
NZ_CP053939.1,9331,Neisseria,482,156979,842278,2,741,Neisseria mucosa,488,8846,990579,90,485
NZ_CP031255.1,20079,Neisseria,482,156979,842278,2,741,Neisseria elongata,495,19936,979870,51,143
NZ_CP032621.1,15425,Streptococcus,1301,233671,763547,96,2686,Streptococcus gwangjuense,1433513,14571,984567,8,854
NZ_CP040798.1,4283,Streptococcus,1301,233671,763547,96,2686,Streptococcus sanguinis,1305,4248,994012,1705,35
NZ_CP090007.1,14650,Streptococcus,1301,233671,763547,96,2686,Streptococcus salivarius,1304,13247,985120,230,1403
NZ_CP038817.1,3172,Haemophilus,724,58048,941641,42,269,Haemophilus parahaemolyticus,735,3151,996823,5,21
NZ_AP019829.2,21583,Leptotrichia,32067,38763,961082,1,154,Leptotrichia wadei,157687,21269,978406,11,314
NZ_CP022527.1,5838,Neisseria,482,156979,842278,2,741,Neisseria sp. KEM232,655307,5813,994156,6,25
NZ_CP048246.1,14132,Neisseria,482,156979,842278,2,741,Neisseria gonorrhoeae,485,13861,985651,217,271
NZ_CP016753.1,1098,Leptotrichia,32067,38763,961082,1,154,Leptotrichia sp. oral taxon 498,712368,1056,998877,25,42
NZ_CP020566.1,10804,Veillonella,29465,40430,959416,0,154,Veillonella atypica,39777,10753,989196,0,51
NZ_CP065726.1,2177,Neisseria,482,156979,842278,2,741,Neisseria cinerea,483,2138,997787,36,39
NZ_CP049272.1,39772,Campylobacter,194,39641,960227,1,131,Campylobacter concisus,199,39612,960228,0,160
NZ_CP094445.1,3357,Acinetobacter,469,3337,996643,0,20,Acinetobacter junii,40215,3163,996643,0,194
NZ_CP075172.1,42882,Streptococcus,1301,233671,763547,96,2686,Streptococcus equinus,1335,41933,957105,13,949
NZ_CP028415.1,5167,Streptococcus,1301,233671,763547,96,2686,Streptococcus mitis,28037,5045,994625,208,122
NZ_CP064367.1,3919,Neisseria,482,156979,842278,2,741,Neisseria meningitidis,487,3827,995581,500,92
NZ_CP068102.1,30086,Rothia,32207,66786,932908,1,305,Rothia aeria,172042,29993,969914,0,93
NZ_CP008849.1,3574,Alteromonas,226,3561,996426,0,13,Alteromonas australica,589873,3315,996426,0,259
NZ_CP017295.1,2326,Streptococcus,1301,233671,763547,96,2686,Streptococcus gordonii,1302,2300,996731,943,26
NZ_CP050133.1,21784,Streptococcus,1301,233671,763547,96,2686,Streptococcus cristatus,45634,17325,978160,56,4459
NZ_CP012410.1,16236,Leptotrichia,32067,38763,961082,1,154,Leptotrichia sp. oral taxon 212,712357,16148,983764,0,88
NZ_CP107038.1,35100,Streptococcus,1301,233671,763547,96,2686,Streptococcus pneumoniae,1313,33292,964698,202,1808
NZ_CP020431.2,3820,Streptococcus,1301,233671,763547,96,2686,Streptococcus sp. FDAARGOS_192,1839799,2443,996166,14,1377
NZ_CP097843.1,24813,Streptococcus,1301,233671,763547,96,2686,Streptococcus oralis,1303,24196,974510,677,617
NZ_CP054018.1,33561,Rothia,32207,66786,932908,1,305,Rothia dentocariosa,2047,33269,966436,3,292
NZ_CP028101.1,8580,Fusobacterium,848,27491,972400,2,107,Fusobacterium nucleatum,851,8130,991355,65,450
NZ_CP024700.1,17295,Fusobacterium,848,27491,972400,2,107,Fusobacterium pseudoperiodonticum,2663009,16438,982489,216,857
NZ_CP014264.1,1763,Streptococcus,1301,233671,763547,96,2686,Streptococcus sp. oral taxon 431,712633,1705,998189,48,58
