accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP126983.1,37827,Porphyromonas,836,37461,962167,6,366,Porphyromonas gingivalis,837,37397,962167,6,430
NZ_CP027286.1,26158,Clostridium,1485,26067,973816,26,91,Clostridium chauvoei,46867,25962,973842,0,196
NZ_CP008852.1,22622,Pelosinus,365348,22555,977378,0,67,Pelosinus sp. UFO1,484770,22553,977378,0,69
NZ_CP045696.1,9159,Sodaliphilus,2815786,9066,990841,0,93,Sodaliphilus pleomorphus,2606626,9066,990841,0,93
NZ_CP033719.1,40737,Propionibacterium,1743,40597,959260,3,140,Propionibacterium acidifaciens,556499,40597,959263,0,140
NZ_CP017042.1,3922,Selenomonas,970,3905,996078,0,17,Selenomonas sp. oral taxon 920,1884263,3898,996078,0,24
NZ_CP036259.1,12700,Sporomusa,2375,12631,987300,0,69,Sporomusa termitida,2377,12631,987300,0,69
NZ_CP033459.1,26944,Pseudoprevotella,2884814,26833,973056,0,111,Pseudoprevotella muciniphila,2133944,26833,973056,0,111
NZ_CP073804.1,37820,Macrococcus,69965,26,962180,0,37794,Macrococcus canis,1855823,37156,999336,-37156,664
NZ_CP118095.1,92967,Aerococcus,1375,91448,907029,4,1519,Aerococcus christensenii,87541,91445,907032,1,1522
NZ_CP071986.1,5105,Helicobacter,209,5097,994895,0,8,Helicobacter pylori,210,5097,994895,0,8
NZ_CP012196.1,7831,Campylobacter,194,7806,992169,0,25,Campylobacter gracilis,824,7806,992169,0,25
NZ_CP029033.1,10019,Actinobaculum,76833,9981,989981,0,38,Actinobaculum sp. 313,2495645,9981,989981,0,38
NZ_CP012069.2,39496,Olsenella,133925,39356,960504,0,140,Olsenella sp. oral taxon 807,712411,39355,960504,0,141
NZ_CP019962.1,9340,Eubacterium,1730,9309,990658,2,31,Eubacterium limosum,1736,8770,990660,0,570
NZ_CP039712.1,18677,Vagococcus,2737,18609,981322,1,68,Vagococcus zengguangii,2571750,18569,981323,0,108
NZ_CP020566.1,4540,Veillonella,29465,4515,995460,0,25,Veillonella atypica,39777,4513,995460,0,27
NZ_CP017761.1,43122,Marinilactibacillus,191769,42621,956878,0,501,Marinilactibacillus sp. 15R,1911586,42621,956878,0,501
NZ_CP054018.1,10217,Rothia,32207,10153,989783,0,64,Rothia dentocariosa,2047,10126,989783,0,91
NZ_CP025330.1,12588,Brevibacterium,1696,12209,987411,1,379,Brevibacterium aurantiacum,273384,10273,987412,0,2315
NZ_CP085178.1,4723,Pediococcus,1253,4706,995275,2,17,Pediococcus pentosaceus,1255,4699,995277,0,24
NZ_CP040235.1,14944,Bifidobacterium,1678,14877,985056,0,67,Bifidobacterium longum,216816,14160,985056,0,784
NZ_CP054494.1,30167,Flavobacterium,237,30071,969827,6,96,Flavobacterium columnare,996,29569,969833,0,598
NZ_CP120209.1,36612,Chryseobacterium,59732,36238,963388,0,374,Chryseobacterium indologenes,253,35824,963388,0,788
NZ_AP025575.1,8925,Eggerthella,84111,8880,991073,2,45,Eggerthella lenta,84112,8859,991073,2,66
NZ_CP013476.1,1603,Turicibacter,191303,1594,998388,9,9,Turicibacter sp. H121,1712675,817,998397,0,786
NZ_CP032819.1,5125,Butyricimonas,574697,4549,994870,5,576,Butyricimonas faecalis,2093856,4544,994875,0,581
NZ_CP016839.1,16920,Brochothrix,2755,16856,983080,0,64,Brochothrix thermosphacta,2756,16856,983080,0,64
NZ_CP040004.1,35677,Candidatus Nanosynbacter,2093823,35535,964323,0,142,Candidatus Nanosynbacter featherlites,2572088,35445,964323,0,232
NZ_AP019735.1,15237,Alistipes,239759,14852,984738,25,385,Alistipes communis,2585118,14835,984760,3,402
NZ_CP098491.1,5248,Bacillus,1386,5205,994748,4,43,Bacillus subtilis,1423,901,994751,1,4347
NZ_CP015348.1,3403,Sporosarcina,1569,3391,996595,2,12,Sporosarcina ureae,1571,3381,996597,0,22
NZ_CP072246.1,43311,Phocaeicola,909656,38668,956678,11,4643,Phocaeicola dorei,357276,37174,956685,4,6137
NZ_CP040915.1,17578,Georgenia,154116,17525,982422,0,53,Georgenia yuyongxinii,2589797,17524,982422,0,54
NZ_CP097775.1,31045,Paenibacillus,44249,30939,968953,2,106,Paenibacillus polymyxa,1406,30324,968955,0,721
NZ_CP047630.1,6235,Lactococcus,1357,6169,993763,2,66,Lactococcus raffinolactis,1366,6119,993765,0,116
NZ_CP026548.1,23824,Faecalibacterium,216851,23424,976169,7,400,Faecalibacterium prausnitzii,853,23034,976175,1,790
NZ_CP117966.1,5573,Roseburia,841,5358,994426,1,215,Roseburia hominis,301301,5343,994427,0,230
NZ_CP066811.1,36049,Peptacetobacter,2743582,35830,963951,0,219,Peptacetobacter hiranonis,89152,35830,963951,0,219
NZ_CP050134.2,9888,Corynebacterium,1716,9852,990108,4,36,Corynebacterium matruchotii,43768,9852,990112,0,36
NZ_CP046313.1,8036,Gemella,1378,7985,991964,0,51,Gemella sanguinis,84135,7969,991964,0,67
NZ_CP011861.1,52157,Erysipelothrix,1647,51969,947843,0,188,Erysipelothrix rhusiopathiae,1648,51156,947843,0,1001
NZ_CP040348.1,44994,Collinsella,102106,44541,955006,0,453,Collinsella aerofaciens,74426,44541,955006,0,453
NZ_CP017428.1,15479,Staphylococcus,1279,15429,984397,124,50,Staphylococcus simulans,1286,15378,984519,2,101
NZ_CP068103.1,8255,Peptoniphilus,162289,7882,991745,0,373,Peptoniphilus harei,54005,7881,991745,0,374
NZ_CP029197.1,4851,Streptomyces,1883,4818,995140,9,33,Streptomyces venezuelae,54571,4768,995149,0,83
NZ_CP077403.1,24434,Jonesia,43673,24353,975566,0,81,Jonesia denitrificans,43674,24353,975566,0,81
NZ_CP017038.2,1486,Tannerella,195950,1481,998513,1,5,Tannerella serpentiformis,712710,1481,998513,1,5
NZ_CP027228.1,11392,Mogibacterium,86331,11341,988608,0,51,Mogibacterium diversum,114527,11331,988608,0,61
NZ_CP023482.1,5038,Dermabacter,36739,4894,994962,0,144,Dermabacter jinjuensis,1667168,4507,994962,0,531
