read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
CP097095.1,64,root,23,Bacteria,21,Actinomycetota,18,Actinomycetes,18,Actinomycetales,6,Actinomycetaceae,6,Actinomyces,5,Actinomyces graevenitzii,0
NZ_CP033459.1,9159,root,9130,Bacteria,9130,Bacteroidota,9130,Bacteroidia,9126,Bacteroidales,9126,Prevotellaceae,9125,Pseudoprevotella,9125,Pseudoprevotella muciniphila,9125
CAKAFU010000002.1,34271,root,10617,Bacteria,9739,Bacteroidota,7832,Bacteroidia,6864,Bacteroidales,6753,Prevotellaceae,5023,Alloprevotella,0,Alloprevotella tannerae,0
NZ_CP036550.1,104,root,103,Bacteria,103,Bacteroidota,103,Bacteroidia,103,Bacteroidales,103,Bacteroidaceae,103,Bacteroides,102,Bacteroides fragilis,102
NZ_CP049272.1,47767,root,47600,Bacteria,47600,Campylobacterota,47600,Epsilonproteobacteria,47600,Campylobacterales,47600,Campylobacteraceae,47600,Campylobacter,47600,Campylobacter concisus,47564
NZ_CP012544.1,381,root,380,Bacteria,380,Campylobacterota,380,Epsilonproteobacteria,380,Campylobacterales,380,Campylobacteraceae,380,Campylobacter,380,Campylobacter showae,378
NZ_CP022386.1,75,root,75,Bacteria,75,Bacteroidota,75,Flavobacteriia,75,Flavobacteriales,75,Flavobacteriaceae,75,Capnocytophaga,75,Capnocytophaga gingivalis,75
NZ_CP022379.1,78,root,78,Bacteria,78,Bacteroidota,78,Flavobacteriia,78,Flavobacteriales,78,Flavobacteriaceae,78,Capnocytophaga,78,Capnocytophaga sputigena,78
ACIL03000013.1,51,root,22,Bacteria,13,Bacillota,9,Clostridia,8,Eubacteriales,5,Lachnospiraceae,1,Catonella,0,Catonella morbi,0
NZ_CP028101.1,9945,root,9920,Bacteria,9920,Fusobacteriota,9920,Fusobacteriia,9920,Fusobacteriales,9920,Fusobacteriaceae,9920,Fusobacterium,9920,Fusobacterium nucleatum,9349
NZ_CP024703.1,4341,root,4323,Bacteria,4323,Fusobacteriota,4323,Fusobacteriia,4323,Fusobacteriales,4323,Fusobacteriaceae,4323,Fusobacterium,4323,Fusobacterium pseudoperiodonticum,4265
NZ_CP083637.1,31124,root,31021,Bacteria,31019,Bacillota,31019,Bacilli,31019,Bacillales,31013,unclassified Bacillales family,0,Gemella,31011,Gemella haemolysans,30984
NZ_CP031243.1,32100,root,31995,Bacteria,31995,Pseudomonadota,31995,Gammaproteobacteria,31983,Pasteurellales,31982,Pasteurellaceae,31982,Haemophilus,31955,Haemophilus haemolyticus,31579
NZ_AP018768.1,2024,root,2017,Bacteria,2017,Pseudomonadota,2017,Gammaproteobacteria,2017,Pasteurellales,2017,Pasteurellaceae,2017,Haemophilus,2017,Haemophilus influenzae,1981
NZ_CP038817.1,416182,root,414617,Bacteria,414617,Pseudomonadota,414617,Gammaproteobacteria,414590,Pasteurellales,414543,Pasteurellaceae,414543,Haemophilus,414357,Haemophilus parahaemolyticus,413629
NZ_CP035368.2,66387,root,66143,Bacteria,66143,Pseudomonadota,66143,Gammaproteobacteria,66136,Pasteurellales,66133,Pasteurellaceae,66133,Haemophilus,66031,Haemophilus parainfluenzae,65826
MT157224.1,744,root,135,Viruses,51,Pisuviricota,51,Pisoniviricetes,51,Picornavirales,51,Picornaviridae,51,Enterovirus,51,Human rhinovirus sp.,0
NC_013203.1,73,root,73,Bacteria,73,Actinomycetota,73,Coriobacteriia,73,Coriobacteriales,73,Atopobiaceae,73,Lancefieldella,73,Lancefieldella parvula,73
