read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
CP097095.1,64,root,24,Bacteria,24,Actinomycetota,22,Actinomycetes,22,Actinomycetales,15,Actinomycetaceae,15,Actinomyces,5,Actinomyces graevenitzii,0
NZ_CP033459.1,9159,root,9159,Bacteria,9159,Bacteroidota,9159,Bacteroidia,9154,Bacteroidales,9154,Prevotellaceae,9154,Pseudoprevotella,9151,Pseudoprevotella muciniphila,9151
CAKAFU010000002.1,34271,root,7416,Bacteria,7131,Bacteroidota,6050,Bacteroidia,5448,Bacteroidales,5395,Prevotellaceae,4235,Alloprevotella,0,Alloprevotella tannerae,0
NZ_CP036550.1,104,root,104,Bacteria,104,Bacteroidota,104,Bacteroidia,103,Bacteroidales,103,Bacteroidaceae,103,Bacteroides,103,Bacteroides fragilis,102
NZ_CP049272.1,47767,root,47766,Bacteria,47766,Campylobacterota,47764,Epsilonproteobacteria,47764,Campylobacterales,47764,Campylobacteraceae,47764,Campylobacter,47764,Campylobacter concisus,47683
NZ_CP012544.1,381,root,381,Bacteria,381,Campylobacterota,381,Epsilonproteobacteria,381,Campylobacterales,381,Campylobacteraceae,381,Campylobacter,381,Campylobacter showae,379
NZ_CP022386.1,75,root,75,Bacteria,75,Bacteroidota,75,Flavobacteriia,75,Flavobacteriales,75,Flavobacteriaceae,75,Capnocytophaga,75,Capnocytophaga gingivalis,75
NZ_CP022379.1,78,root,78,Bacteria,78,Bacteroidota,78,Flavobacteriia,78,Flavobacteriales,78,Flavobacteriaceae,78,Capnocytophaga,78,Capnocytophaga sputigena,78
ACIL03000013.1,51,root,10,Bacteria,6,Bacillota,6,Clostridia,6,Eubacteriales,1,Lachnospiraceae,5,Catonella,0,Catonella morbi,0
NZ_CP028101.1,9945,root,9945,Bacteria,9936,Fusobacteriota,9936,Fusobacteriia,9936,Fusobacteriales,9936,Fusobacteriaceae,9936,Fusobacterium,9936,Fusobacterium nucleatum,8818
