read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
NZ_CP033459.1,20970,root,20967,Bacteria,20963,Bacteroidota,20963,Bacteroidia,20952,Bacteroidales,20952,Prevotellaceae,20949,Pseudoprevotella,20935,Pseudoprevotella muciniphila,20935
CP097095.1,146,root,22,Bacteria,22,Actinomycetota,20,Actinomycetes,19,Actinomycetales,13,Actinomycetaceae,13,Actinomyces,7,Actinomyces graevenitzii,0
NZ_LT635457.1,42,root,42,Bacteria,42,Actinomycetota,42,Actinomycetes,42,Actinomycetales,42,Actinomycetaceae,42,Actinomyces,42,Actinomyces pacaensis,42
CAKAFU010000002.1,35,root,4,Bacteria,4,Bacteroidota,4,Bacteroidia,4,Bacteroidales,4,Prevotellaceae,3,Alloprevotella,0,Alloprevotella tannerae,0
NZ_CP036550.1,15350,root,15349,Bacteria,15349,Bacteroidota,15339,Bacteroidia,15216,Bacteroidales,15216,Bacteroidaceae,14948,Bacteroides,14886,Bacteroides fragilis,14490
NZ_CP049272.1,41008,root,40974,Bacteria,40957,Campylobacterota,40954,Epsilonproteobacteria,40954,Campylobacterales,40954,Campylobacteraceae,40950,Campylobacter,40950,Campylobacter concisus,40742
NZ_CP012544.1,452,root,452,Bacteria,452,Campylobacterota,452,Epsilonproteobacteria,452,Campylobacterales,452,Campylobacteraceae,452,Campylobacter,452,Campylobacter showae,445
NZ_CP022386.1,167,root,167,Bacteria,167,Bacteroidota,167,Flavobacteriia,167,Flavobacteriales,167,Flavobacteriaceae,167,Capnocytophaga,167,Capnocytophaga gingivalis,166
NZ_CP022384.1,43,root,43,Bacteria,43,Bacteroidota,43,Flavobacteriia,43,Flavobacteriales,43,Flavobacteriaceae,43,Capnocytophaga,43,Capnocytophaga leadbetteri,39
NZ_CP022379.1,39,root,39,Bacteria,39,Bacteroidota,39,Flavobacteriia,39,Flavobacteriales,39,Flavobacteriaceae,39,Capnocytophaga,39,Capnocytophaga sputigena,38
ACIL03000013.1,38,root,3,Bacteria,2,Bacillota,1,Clostridia,1,Eubacteriales,1,Lachnospiraceae,0,Catonella,0,Catonella morbi,0
NZ_CP028101.1,423,root,422,Bacteria,422,Fusobacteriota,422,Fusobacteriia,422,Fusobacteriales,422,Fusobacteriaceae,422,Fusobacterium,422,Fusobacterium nucleatum,308
NZ_CP024703.1,61697,root,61413,Bacteria,61239,Fusobacteriota,61203,Fusobacteriia,61203,Fusobacteriales,61203,Fusobacteriaceae,61095,Fusobacterium,61086,Fusobacterium pseudoperiodonticum,54668
NZ_CP083637.1,8316,root,8286,Bacteria,8275,Bacillota,8264,Bacilli,8259,Bacillales,8248,unclassified Bacillales family,0,Gemella,8245,Gemella haemolysans,8187
NZ_CP031243.1,49614,root,49593,Bacteria,49586,Pseudomonadota,49536,Gammaproteobacteria,49481,Pasteurellales,49393,Pasteurellaceae,49393,Haemophilus,48987,Haemophilus haemolyticus,42961
NZ_AP018768.1,2864,root,2864,Bacteria,2863,Pseudomonadota,2861,Gammaproteobacteria,2860,Pasteurellales,2857,Pasteurellaceae,2857,Haemophilus,2830,Haemophilus influenzae,2217
NZ_CP038817.1,5471,root,5469,Bacteria,5469,Pseudomonadota,5466,Gammaproteobacteria,5464,Pasteurellales,5451,Pasteurellaceae,5451,Haemophilus,5409,Haemophilus parahaemolyticus,5355
NZ_CP035368.2,125713,root,125628,Bacteria,125623,Pseudomonadota,125587,Gammaproteobacteria,125534,Pasteurellales,125321,Pasteurellaceae,125321,Haemophilus,124176,Haemophilus parainfluenzae,121829
NC_013203.1,187,root,187,Bacteria,187,Actinomycetota,187,Coriobacteriia,187,Coriobacteriales,187,Atopobiaceae,187,Lancefieldella,187,Lancefieldella parvula,187
NZ_LR134378.1,9442,root,9441,Bacteria,9441,Pseudomonadota,9439,Betaproteobacteria,9437,Burkholderiales,9434,Burkholderiaceae,9421,Lautropia,9419,Lautropia mirabilis,9419
NZ_AP019831.1,90,root,90,Bacteria,89,Fusobacteriota,89,Fusobacteriia,89,Fusobacteriales,89,Leptotrichiaceae,89,Leptotrichia,89,Leptotrichia trevisanii,86
NZ_AP019829.2,24202,root,23914,Bacteria,23753,Fusobacteriota,23721,Fusobacteriia,23721,Fusobacteriales,23721,Leptotrichiaceae,23681,Leptotrichia,23671,Leptotrichia wadei,21340
NZ_CP101528.1,298,root,298,Bacteria,298,Actinomycetota,298,Actinomycetes,298,Micrococcales,297,Micrococcaceae,296,Micrococcus,295,Micrococcus luteus,184
NZ_CP053939.1,169757,root,169695,Bacteria,169686,Pseudomonadota,169644,Betaproteobacteria,169565,Neisseriales,169503,Neisseriaceae,169423,Neisseria,168190,Neisseria mucosa,110029
NZ_CP073114.1,289,root,289,Bacteria,289,Pseudomonadota,289,Betaproteobacteria,289,Neisseriales,289,Neisseriaceae,288,Neisseria,285,Neisseria subflava,201
NZ_CP092048.1,632,root,632,Bacteria,632,Bacteroidota,632,Bacteroidia,632,Bacteroidales,632,Porphyromonadaceae,617,Porphyromonas,617,Porphyromonas gingivalis,617
NC_019960.1,166,root,166,Bacteria,166,Bacteroidota,166,Bacteroidia,166,Bacteroidales,166,Prevotellaceae,165,Prevotella,165,Prevotella dentalis,165
NZ_CP024696.1,1900,root,1900,Bacteria,1900,Bacteroidota,1900,Bacteroidia,1868,Bacteroidales,1868,Prevotellaceae,1844,Prevotella,1843,Prevotella intermedia,1784
NZ_CP072363.1,33928,root,33928,Bacteria,33927,Bacteroidota,33927,Bacteroidia,33927,Bacteroidales,33927,Prevotellaceae,33893,Prevotella,33861,Prevotella jejuni,31883
AP018050.1,5769,root,5765,Bacteria,5764,Bacteroidota,5764,Bacteroidia,5754,Bacteroidales,5754,Prevotellaceae,5640,Prevotella,5638,Prevotella melaninogenica,5553
NZ_CP072390.1,6379,root,6378,Bacteria,6378,Bacteroidota,6373,Bacteroidia,6372,Bacteroidales,6372,Prevotellaceae,6367,Prevotella,6363,Prevotella scopos,5892
NC_038311.1,5064,root,5059,Viruses,5059,Pisuviricota,5059,Pisoniviricetes,5059,Picornavirales,5059,Picornaviridae,5059,Enterovirus,5059,Rhinovirus A,5059
NC_009996.1,5,root,5,Viruses,5,Pisuviricota,5,Pisoniviricetes,5,Picornavirales,5,Picornaviridae,5,Enterovirus,5,Rhinovirus C,5
NZ_CP079201.1,171,root,171,Bacteria,171,Actinomycetota,171,Actinomycetes,171,Micrococcales,171,Micrococcaceae,171,Rothia,171,Rothia dentocariosa,165
NZ_CP079822.1,19808,root,19807,Bacteria,19807,Actinomycetota,19806,Actinomycetes,19806,Micrococcales,19801,Micrococcaceae,19791,Rothia,19785,Rothia mucilaginosa,19763
NZ_CP102197.1,299531,root,299404,Bacteria,299403,Actinomycetota,299359,Actinomycetes,299357,Actinomycetales,298549,Actinomycetaceae,298549,Schaalia,297762,Schaalia odontolytica,296943
NZ_CP012071.1,102,root,102,Bacteria,102,Bacillota,102,Negativicutes,102,Selenomonadales,102,Selenomonadaceae,102,Selenomonas,102,Selenomonas sp. oral taxon 478,86
NZ_LS483444.1,49,root,49,Bacteria,49,Bacillota,49,Bacilli,49,Lactobacillales,49,Streptococcaceae,49,Streptococcus,49,Streptococcus australis,40
NZ_CP012646.1,35085,root,35080,Bacteria,35079,Bacillota,35061,Bacilli,35058,Lactobacillales,35046,Streptococcaceae,34990,Streptococcus,34983,Streptococcus mitis,27798
