read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
CP097095.1,64,root,8,Bacteria,8,Actinomycetota,8,Actinomycetes,8,Actinomycetales,5,Actinomycetaceae,5,Actinomyces,3,Actinomyces graevenitzii,0
NZ_CP033459.1,9159,root,9157,Bacteria,9156,Bacteroidota,9156,Bacteroidia,9151,Bacteroidales,9151,Prevotellaceae,9149,Pseudoprevotella,9144,Pseudoprevotella muciniphila,9144
CAKAFU010000002.1,34271,root,4682,Bacteria,4618,Bacteroidota,4162,Bacteroidia,3893,Bacteroidales,3869,Prevotellaceae,3165,Alloprevotella,0,Alloprevotella tannerae,0
NZ_CP036550.1,104,root,104,Bacteria,104,Bacteroidota,104,Bacteroidia,103,Bacteroidales,103,Bacteroidaceae,100,Bacteroides,100,Bacteroides fragilis,97
NZ_CP049272.1,47767,root,47718,Bacteria,47705,Campylobacterota,47703,Epsilonproteobacteria,47703,Campylobacterales,47703,Campylobacteraceae,47699,Campylobacter,47699,Campylobacter concisus,47459
NZ_CP012544.1,381,root,381,Bacteria,381,Campylobacterota,381,Epsilonproteobacteria,381,Campylobacterales,381,Campylobacteraceae,381,Campylobacter,381,Campylobacter showae,377
NZ_CP022386.1,75,root,75,Bacteria,75,Bacteroidota,75,Flavobacteriia,75,Flavobacteriales,75,Flavobacteriaceae,75,Capnocytophaga,75,Capnocytophaga gingivalis,74
NZ_CP022379.1,78,root,78,Bacteria,78,Bacteroidota,78,Flavobacteriia,78,Flavobacteriales,78,Flavobacteriaceae,77,Capnocytophaga,77,Capnocytophaga sputigena,72
ACIL03000013.1,51,root,2,Bacteria,2,Bacillota,1,Clostridia,1,Eubacteriales,0,Lachnospiraceae,1,Catonella,0,Catonella morbi,0
NZ_CP028101.1,9945,root,9897,Bacteria,9862,Fusobacteriota,9860,Fusobacteriia,9860,Fusobacteriales,9860,Fusobacteriaceae,9860,Fusobacterium,9859,Fusobacterium nucleatum,7266
NZ_CP024703.1,4341,root,4320,Bacteria,4310,Fusobacteriota,4308,Fusobacteriia,4308,Fusobacteriales,4308,Fusobacteriaceae,4302,Fusobacterium,4302,Fusobacterium pseudoperiodonticum,3875
NZ_CP083637.1,31124,root,31015,Bacteria,30974,Bacillota,30935,Bacilli,30922,Bacillales,30874,unclassified Bacillales family,0,Gemella,30861,Gemella haemolysans,30643
NZ_CP031243.1,32100,root,32085,Bacteria,32078,Pseudomonadota,32049,Gammaproteobacteria,32009,Pasteurellales,31940,Pasteurellaceae,31940,Haemophilus,31675,Haemophilus haemolyticus,27848
