read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
CP097095.1,5215,root,1576,Bacteria,1541,Actinomycetota,1313,Actinomycetes,1309,Actinomycetales,697,Actinomycetaceae,697,Actinomyces,404,Actinomyces graevenitzii,0
NZ_LT635457.1,35,root,35,Bacteria,35,Actinomycetota,35,Actinomycetes,35,Actinomycetales,35,Actinomycetaceae,35,Actinomyces,35,Actinomyces pacaensis,35
NZ_CP033459.1,53,root,53,Bacteria,53,Bacteroidota,53,Bacteroidia,53,Bacteroidales,53,Prevotellaceae,53,Pseudoprevotella,53,Pseudoprevotella muciniphila,53
CAKAFU010000002.1,26,root,3,Bacteria,3,Bacteroidota,1,Bacteroidia,1,Bacteroidales,1,Prevotellaceae,0,Alloprevotella,0,Alloprevotella tannerae,0
NZ_CP032823.1,628,root,628,Bacteria,628,Campylobacterota,626,Epsilonproteobacteria,626,Campylobacterales,626,Arcobacteraceae,626,Aliarcobacter,625,Aliarcobacter cryaerophilus,620
NZ_CP049272.1,9321,root,9320,Bacteria,9320,Campylobacterota,9320,Epsilonproteobacteria,9320,Campylobacterales,9320,Campylobacteraceae,9320,Campylobacter,9320,Campylobacter concisus,9300
NZ_CP012544.1,26689,root,26689,Bacteria,26689,Campylobacterota,26688,Epsilonproteobacteria,26688,Campylobacterales,26688,Campylobacteraceae,26688,Campylobacter,26688,Campylobacter showae,26588
NZ_CP022386.1,2600,root,2599,Bacteria,2599,Bacteroidota,2599,Flavobacteriia,2599,Flavobacteriales,2599,Flavobacteriaceae,2599,Capnocytophaga,2599,Capnocytophaga gingivalis,2590
NZ_CP022384.1,12336,root,12334,Bacteria,12334,Bacteroidota,12334,Flavobacteriia,12329,Flavobacteriales,12329,Flavobacteriaceae,12323,Capnocytophaga,12323,Capnocytophaga leadbetteri,11949
NZ_CP022379.1,119,root,119,Bacteria,119,Bacteroidota,119,Flavobacteriia,119,Flavobacteriales,119,Flavobacteriaceae,118,Capnocytophaga,118,Capnocytophaga sputigena,118
NZ_CP028101.1,91,root,91,Bacteria,91,Fusobacteriota,91,Fusobacteriia,91,Fusobacteriales,91,Fusobacteriaceae,91,Fusobacterium,91,Fusobacterium nucleatum,83
NZ_CP024703.1,138947,root,138911,Bacteria,138863,Fusobacteriota,138856,Fusobacteriia,138856,Fusobacteriales,138856,Fusobacteriaceae,138825,Fusobacterium,138824,Fusobacterium pseudoperiodonticum,134582
NZ_CP083637.1,25,root,25,Bacteria,25,Bacillota,25,Bacilli,25,Bacillales,25,unclassified Bacillales family,0,Gemella,25,Gemella haemolysans,25
