read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
CP097095.1,38994,root,11425,Bacteria,11204,Actinomycetota,9677,Actinomycetes,9637,Actinomycetales,5051,Actinomycetaceae,5051,Actinomyces,3014,Actinomyces graevenitzii,0
NZ_LT635457.1,361,root,361,Bacteria,361,Actinomycetota,361,Actinomycetes,361,Actinomycetales,361,Actinomycetaceae,361,Actinomyces,361,Actinomyces pacaensis,361
NZ_CP033459.1,28,root,28,Bacteria,28,Bacteroidota,28,Bacteroidia,28,Bacteroidales,28,Prevotellaceae,28,Pseudoprevotella,28,Pseudoprevotella muciniphila,28
CAKAFU010000002.1,42,root,12,Bacteria,12,Bacteroidota,9,Bacteroidia,7,Bacteroidales,7,Prevotellaceae,7,Alloprevotella,0,Alloprevotella tannerae,0
NZ_CP102541.1,1204,root,1204,Bacteria,1204,Actinomycetota,1204,Actinomycetes,1204,Bifidobacteriales,1204,Bifidobacteriaceae,1204,Bifidobacterium,1204,Bifidobacterium longum,944
NZ_CP049272.1,15611,root,15611,Bacteria,15610,Campylobacterota,15609,Epsilonproteobacteria,15609,Campylobacterales,15609,Campylobacteraceae,15609,Campylobacter,15609,Campylobacter concisus,15576
MN164484.2,3,root,3,Viruses,3,Uroviricota,3,Caudoviricetes,3,unclassified Caudoviricetes order,0,Drexlerviridae,3,Guelphvirus,3,Escherichia virus ECH1,0
NZ_CP028101.1,41,root,41,Bacteria,41,Fusobacteriota,41,Fusobacteriia,41,Fusobacteriales,41,Fusobacteriaceae,41,Fusobacterium,41,Fusobacterium nucleatum,37
NZ_CP024703.1,39,root,39,Bacteria,39,Fusobacteriota,39,Fusobacteriia,39,Fusobacteriales,39,Fusobacteriaceae,39,Fusobacterium,39,Fusobacterium pseudoperiodonticum,39
NZ_CP083637.1,5625,root,5622,Bacteria,5622,Bacillota,5618,Bacilli,5618,Bacillales,5616,unclassified Bacillales family,0,Gemella,5615,Gemella haemolysans,5605
NZ_AP018768.1,36,root,36,Bacteria,36,Pseudomonadota,36,Gammaproteobacteria,36,Pasteurellales,36,Pasteurellaceae,36,Haemophilus,36,Haemophilus influenzae,36
NZ_CP038817.1,32,root,32,Bacteria,32,Pseudomonadota,32,Gammaproteobacteria,32,Pasteurellales,32,Pasteurellaceae,32,Haemophilus,32,Haemophilus parahaemolyticus,32
NZ_CP035368.2,5202,root,5199,Bacteria,5199,Pseudomonadota,5199,Gammaproteobacteria,5198,Pasteurellales,5197,Pasteurellaceae,5197,Haemophilus,5182,Haemophilus parainfluenzae,5129
NC_013203.1,13952,root,13952,Bacteria,13952,Actinomycetota,13949,Coriobacteriia,13949,Coriobacteriales,13949,Atopobiaceae,13949,Lancefieldella,13949,Lancefieldella parvula,13949
NZ_LR134378.1,10468,root,10468,Bacteria,10468,Pseudomonadota,10468,Betaproteobacteria,10467,Burkholderiales,10467,Burkholderiaceae,10461,Lautropia,10461,Lautropia mirabilis,10461
NZ_AP019831.1,20,root,20,Bacteria,20,Fusobacteriota,20,Fusobacteriia,20,Fusobacteriales,20,Leptotrichiaceae,20,Leptotrichia,20,Leptotrichia trevisanii,20
NZ_AP019829.2,13314,root,13309,Bacteria,13293,Fusobacteriota,13292,Fusobacteriia,13292,Fusobacteriales,13292,Leptotrichiaceae,13288,Leptotrichia,13288,Leptotrichia wadei,12802
NZ_CP101528.1,150,root,150,Bacteria,150,Actinomycetota,150,Actinomycetes,150,Micrococcales,150,Micrococcaceae,150,Micrococcus,150,Micrococcus luteus,120
NZ_CP014234.1,44,root,44,Bacteria,44,Pseudomonadota,44,Gammaproteobacteria,44,Moraxellales,44,Moraxellaceae,44,Moraxella,44,Moraxella osloensis,44
NZ_CP053939.1,11824,root,11822,Bacteria,11822,Pseudomonadota,11822,Betaproteobacteria,11822,Neisseriales,11822,Neisseriaceae,11821,Neisseria,11773,Neisseria mucosa,10343
NZ_CP024696.1,92,root,92,Bacteria,92,Bacteroidota,92,Bacteroidia,91,Bacteroidales,91,Prevotellaceae,90,Prevotella,90,Prevotella intermedia,88
NZ_CP072363.1,22351,root,22348,Bacteria,22348,Bacteroidota,22348,Bacteroidia,22348,Bacteroidales,22348,Prevotellaceae,22347,Prevotella,22344,Prevotella jejuni,21881
NZ_CP072390.1,32,root,32,Bacteria,32,Bacteroidota,32,Bacteroidia,32,Bacteroidales,32,Prevotellaceae,32,Prevotella,32,Prevotella scopos,31
NZ_CP079201.1,74,root,74,Bacteria,74,Actinomycetota,74,Actinomycetes,74,Micrococcales,74,Micrococcaceae,74,Rothia,74,Rothia dentocariosa,74
NZ_CP079822.1,386865,root,386840,Bacteria,386840,Actinomycetota,386839,Actinomycetes,386839,Micrococcales,386836,Micrococcaceae,386811,Rothia,386772,Rothia mucilaginosa,386654
NZ_CP102197.1,25527,root,25526,Bacteria,25526,Actinomycetota,25526,Actinomycetes,25526,Actinomycetales,25492,Actinomycetaceae,25492,Schaalia,25473,Schaalia odontolytica,25432
NZ_CP060204.1,51,root,51,Bacteria,51,Bacillota,51,Negativicutes,51,Selenomonadales,51,Selenomonadaceae,51,Selenomonas,51,Selenomonas timonae,51
NZ_CP012071.1,50600,root,50591,Bacteria,50591,Bacillota,50591,Negativicutes,50591,Selenomonadales,50590,Selenomonadaceae,50590,Selenomonas,50590,Selenomonas sp. oral taxon 478,47932
NZ_LS483444.1,52,root,52,Bacteria,52,Bacillota,52,Bacilli,52,Lactobacillales,52,Streptococcaceae,52,Streptococcus,52,Streptococcus australis,46
NZ_CP012646.1,114806,root,114785,Bacteria,114785,Bacillota,114779,Bacilli,114779,Lactobacillales,114770,Streptococcaceae,114700,Streptococcus,114693,Streptococcus mitis,105292
NZ_CAKAHJ010000001.1,2430,root,1847,Bacteria,1831,Actinomycetota,1795,Actinomycetes,1794,Actinomycetales,1652,Actinomycetaceae,1652,Actinomyces,17,uncultured Actinomyces sp.,0
NC_015875.1,307,root,307,Bacteria,307,Bacillota,305,Bacilli,305,Lactobacillales,305,Streptococcaceae,303,Streptococcus,303,Streptococcus pseudopneumoniae,268
NZ_CP079193.1,105,root,105,Bacteria,105,Bacillota,105,Bacilli,105,Lactobacillales,105,Streptococcaceae,105,Streptococcus,105,Streptococcus suis,103
NZ_CALGPY010000005.1,17,root,16,Bacteria,16,Campylobacterota,16,Epsilonproteobacteria,16,Campylobacterales,16,Campylobacteraceae,16,Campylobacter,16,uncultured Campylobacter sp.,0
NZ_CAKOJV010000001.1,48,root,48,Bacteria,48,Fusobacteriota,48,Fusobacteriia,48,Fusobacteriales,48,Fusobacteriaceae,48,Fusobacterium,48,uncultured Fusobacterium sp.,0
NZ_CAJTJS010000001.1,57,root,12,Bacteria,8,Bacteroidota,7,Bacteroidia,7,Bacteroidales,6,Prevotellaceae,2,Prevotella,2,uncultured Prevotella sp.,0
NZ_CAKAIK010000001.1,17,root,17,Bacteria,17,Actinomycetota,17,Actinomycetes,17,Micrococcales,17,Micrococcaceae,17,Rothia,17,uncultured Rothia sp.,0
NZ_CAMNMG010000001.1,271,root,252,Bacteria,251,Bacillota,251,Bacilli,249,Lactobacillales,247,Streptococcaceae,247,Streptococcus,246,uncultured Streptococcus sp.,0
NZ_CALHUL010000006.1,897,root,788,Bacteria,785,Spirochaetota,779,Spirochaetia,779,Spirochaetales,779,Treponemataceae,779,Treponema,779,uncultured Treponema sp.,0
NZ_CP020566.1,2810,root,2810,Bacteria,2810,Bacillota,2809,Negativicutes,2808,Veillonellales,2808,Veillonellaceae,2808,Veillonella,2808,Veillonella atypica,2798
NZ_LR134375.1,204466,root,204454,Bacteria,204454,Bacillota,204454,Negativicutes,204453,Veillonellales,204452,Veillonellaceae,204452,Veillonella,204452,Veillonella dispar,191812
NZ_AP022321.1,68345,root,68343,Bacteria,68335,Bacillota,67858,Negativicutes,67653,Veillonellales,67653,Veillonellaceae,67653,Veillonella,67653,Veillonella nakazawae,60750
