read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
NZ_LT635457.1,10697,root,10696,Bacteria,10696,Actinomycetota,10696,Actinomycetes,10696,Actinomycetales,10696,Actinomycetaceae,10696,Actinomyces,10686,Actinomyces pacaensis,10684
NZ_CP033459.1,2170,root,2170,Bacteria,2170,Bacteroidota,2170,Bacteroidia,2170,Bacteroidales,2170,Prevotellaceae,2170,Pseudoprevotella,2170,Pseudoprevotella muciniphila,2170
NZ_CP036550.1,3765,root,3765,Bacteria,3765,Bacteroidota,3765,Bacteroidia,3741,Bacteroidales,3741,Bacteroidaceae,3669,Bacteroides,3649,Bacteroides fragilis,3607
CAKAFU010000002.1,30,root,8,Bacteria,8,Bacteroidota,7,Bacteroidia,7,Bacteroidales,6,Prevotellaceae,5,Alloprevotella,0,Alloprevotella tannerae,0
NZ_CP102541.1,4336,root,4336,Bacteria,4336,Actinomycetota,4336,Actinomycetes,4336,Bifidobacteriales,4335,Bifidobacteriaceae,4335,Bifidobacterium,4335,Bifidobacterium longum,3405
NZ_CP049272.1,14394,root,14394,Bacteria,14394,Campylobacterota,14393,Epsilonproteobacteria,14393,Campylobacterales,14393,Campylobacteraceae,14393,Campylobacter,14393,Campylobacter concisus,14367
NZ_CP028101.1,17999,root,17998,Bacteria,17992,Fusobacteriota,17992,Fusobacteriia,17992,Fusobacteriales,17992,Fusobacteriaceae,17992,Fusobacterium,17992,Fusobacterium nucleatum,15941
NZ_CP012544.1,33,root,33,Bacteria,33,Campylobacterota,33,Epsilonproteobacteria,33,Campylobacterales,33,Campylobacteraceae,33,Campylobacter,33,Campylobacter showae,33
NZ_CP022386.1,27,root,27,Bacteria,27,Bacteroidota,27,Flavobacteriia,27,Flavobacteriales,27,Flavobacteriaceae,27,Capnocytophaga,27,Capnocytophaga gingivalis,25
ACIL03000013.1,30,root,7,Bacteria,5,Bacillota,5,Clostridia,4,Eubacteriales,3,Lachnospiraceae,1,Catonella,0,Catonella morbi,0
NZ_CP018196.1,95,root,95,Bacteria,95,Fusobacteriota,95,Fusobacteriia,95,Fusobacteriales,95,Fusobacteriaceae,95,Fusobacterium,95,Fusobacterium necrophorum,95
NZ_CP024703.1,56,root,56,Bacteria,56,Fusobacteriota,56,Fusobacteriia,56,Fusobacteriales,56,Fusobacteriaceae,56,Fusobacterium,56,Fusobacterium pseudoperiodonticum,54
NZ_CP083637.1,4946,root,4940,Bacteria,4940,Bacillota,4938,Bacilli,4936,Bacillales,4935,unclassified Bacillales family,0,Gemella,4935,Gemella haemolysans,4919
NZ_CP031243.1,34838,root,34834,Bacteria,34834,Pseudomonadota,34829,Gammaproteobacteria,34816,Pasteurellales,34808,Pasteurellaceae,34808,Haemophilus,34701,Haemophilus haemolyticus,33708
NC_013203.1,34968,root,34968,Bacteria,34968,Actinomycetota,34960,Coriobacteriia,34960,Coriobacteriales,34960,Atopobiaceae,34960,Lancefieldella,34960,Lancefieldella parvula,34960
