read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
NZ_CP033459.1,1657,root,1649,Bacteria,1649,Bacteroidota,1649,Bacteroidia,1649,Bacteroidales,1649,Prevotellaceae,1649,Pseudoprevotella,1648,Pseudoprevotella muciniphila,1648
CAKAFU010000002.1,128,root,36,Bacteria,32,Bacteroidota,25,Bacteroidia,21,Bacteroidales,21,Prevotellaceae,17,Alloprevotella,0,Alloprevotella tannerae,0
NZ_CP036550.1,45,root,45,Bacteria,45,Bacteroidota,45,Bacteroidia,45,Bacteroidales,45,Bacteroidaceae,43,Bacteroides,43,Bacteroides fragilis,43
NZ_CP049272.1,98,root,96,Bacteria,96,Campylobacterota,96,Epsilonproteobacteria,96,Campylobacterales,96,Campylobacteraceae,96,Campylobacter,96,Campylobacter concisus,96
NZ_CP012544.1,16169,root,16099,Bacteria,16099,Campylobacterota,16099,Epsilonproteobacteria,16099,Campylobacterales,16099,Campylobacteraceae,16099,Campylobacter,16099,Campylobacter showae,16063
NZ_CP022386.1,68,root,68,Bacteria,68,Bacteroidota,68,Flavobacteriia,68,Flavobacteriales,68,Flavobacteriaceae,68,Capnocytophaga,68,Capnocytophaga gingivalis,68
ACIL03000013.1,64,root,22,Bacteria,14,Bacillota,11,Clostridia,9,Eubacteriales,2,Lachnospiraceae,7,Catonella,0,Catonella morbi,0
MN164484.2,8,root,8,Viruses,8,Uroviricota,8,Caudoviricetes,8,unclassified Caudoviricetes order,0,Drexlerviridae,8,Guelphvirus,8,Escherichia virus ECH1,0
NZ_CP028101.1,31864,root,31739,Bacteria,31737,Fusobacteriota,31737,Fusobacteriia,31737,Fusobacteriales,31737,Fusobacteriaceae,31737,Fusobacterium,31737,Fusobacterium nucleatum,29989
NZ_CP024703.1,327,root,325,Bacteria,325,Fusobacteriota,325,Fusobacteriia,325,Fusobacteriales,325,Fusobacteriaceae,325,Fusobacterium,325,Fusobacterium pseudoperiodonticum,322
NZ_CP083637.1,83023,root,82724,Bacteria,82724,Bacillota,82724,Bacilli,82723,Bacillales,82712,unclassified Bacillales family,0,Gemella,82706,Gemella haemolysans,82626
NZ_CP031243.1,30380,root,30293,Bacteria,30293,Pseudomonadota,30293,Gammaproteobacteria,30286,Pasteurellales,30286,Pasteurellaceae,30286,Haemophilus,30258,Haemophilus haemolyticus,29952
NZ_AP018768.1,1221,root,1218,Bacteria,1218,Pseudomonadota,1218,Gammaproteobacteria,1217,Pasteurellales,1217,Pasteurellaceae,1217,Haemophilus,1215,Haemophilus influenzae,1200
NZ_CP038817.1,311770,root,310597,Bacteria,310597,Pseudomonadota,310597,Gammaproteobacteria,310577,Pasteurellales,310543,Pasteurellaceae,310543,Haemophilus,310402,Haemophilus parahaemolyticus,309871
NZ_CP035368.2,229,root,228,Bacteria,228,Pseudomonadota,228,Gammaproteobacteria,228,Pasteurellales,228,Pasteurellaceae,228,Haemophilus,228,Haemophilus parainfluenzae,226
NZ_CP065999.1,188,root,187,Bacteria,187,Pseudomonadota,187,Betaproteobacteria,187,Neisseriales,187,Neisseriaceae,187,Kingella,186,Kingella denitrificans,186
NZ_LR134378.1,4190,root,4180,Bacteria,4180,Pseudomonadota,4180,Betaproteobacteria,4180,Burkholderiales,4180,Burkholderiaceae,4180,Lautropia,4180,Lautropia mirabilis,4180
NZ_AP019831.1,1402,root,1397,Bacteria,1397,Fusobacteriota,1397,Fusobacteriia,1397,Fusobacteriales,1397,Leptotrichiaceae,1397,Leptotrichia,1397,Leptotrichia trevisanii,1391
NZ_AP019829.2,49,root,49,Bacteria,49,Fusobacteriota,49,Fusobacteriia,49,Fusobacteriales,49,Leptotrichiaceae,49,Leptotrichia,49,Leptotrichia wadei,49
NZ_CP101528.1,154,root,154,Bacteria,154,Actinomycetota,154,Actinomycetes,154,Micrococcales,154,Micrococcaceae,154,Micrococcus,154,Micrococcus luteus,141
NZ_CP079822.1,5926,root,5912,Bacteria,5912,Actinomycetota,5912,Actinomycetes,5912,Micrococcales,5912,Micrococcaceae,5912,Rothia,5912,Rothia mucilaginosa,5912
OP288969.1,11,root,11,Viruses,10,Pisuviricota,10,Pisoniviricetes,10,Nidovirales,10,Coronaviridae,10,Betacoronavirus,9,Pangolin coronavirus,0
NZ_CP092048.1,41,root,41,Bacteria,41,Bacteroidota,41,Bacteroidia,41,Bacteroidales,41,Porphyromonadaceae,41,Porphyromonas,41,Porphyromonas gingivalis,41
NZ_CP024696.1,184,root,184,Bacteria,184,Bacteroidota,184,Bacteroidia,182,Bacteroidales,182,Prevotellaceae,182,Prevotella,182,Prevotella intermedia,181
NZ_LOHY01000088.1,35047,root,28898,Bacteria,14631,Fusobacteriota,5946,Fusobacteriia,5946,Fusobacteriales,5946,Leptotrichiaceae,5091,Pseudostreptobacillus,0,Pseudostreptobacillus hongkongensis,0
NZ_CP012646.1,337956,root,336729,Bacteria,336729,Bacillota,336728,Bacilli,336728,Lactobacillales,336724,Streptococcaceae,336655,Streptococcus,336651,Streptococcus mitis,319649
NC_015875.1,571,root,567,Bacteria,566,Bacillota,564,Bacilli,564,Lactobacillales,564,Streptococcaceae,562,Streptococcus,562,Streptococcus pseudopneumoniae,517
NZ_CP079193.1,192,root,192,Bacteria,192,Bacillota,192,Bacilli,192,Lactobacillales,191,Streptococcaceae,191,Streptococcus,191,Streptococcus suis,190
NZ_CP009227.1,83,root,83,Bacteria,83,Spirochaetota,83,Spirochaetia,83,Spirochaetales,83,Treponemataceae,83,Treponema,83,Treponema sp. OMZ 838,55
NZ_CAKAHJ010000001.1,122905,root,105760,Bacteria,105022,Actinomycetota,102690,Actinomycetes,102619,Actinomycetales,96674,Actinomycetaceae,96674,Actinomyces,549,uncultured Actinomyces sp.,0
NZ_CAKOJV010000001.1,113,root,111,Bacteria,111,Fusobacteriota,111,Fusobacteriia,111,Fusobacteriales,111,Fusobacteriaceae,111,Fusobacterium,111,uncultured Fusobacterium sp.,0
NZ_CABPWA010000001.1,56,root,20,Bacteria,11,Bacillota,7,Clostridia,4,Eubacteriales,1,Peptostreptococcaceae,3,Peptostreptococcus,2,uncultured Peptostreptococcus sp.,0
NZ_UQJH01000001.1,94,root,17,Bacteria,16,Bacteroidota,13,Bacteroidia,9,Bacteroidales,9,Porphyromonadaceae,4,Porphyromonas,4,uncultured Porphyromonas sp.,0
NZ_CAJTJS010000001.1,4693,root,1134,Bacteria,931,Bacteroidota,756,Bacteroidia,665,Bacteroidales,654,Prevotellaceae,315,Prevotella,201,uncultured Prevotella sp.,0
NZ_CAMNMG010000001.1,395,root,376,Bacteria,375,Bacillota,371,Bacilli,371,Lactobacillales,369,Streptococcaceae,368,Streptococcus,368,uncultured Streptococcus sp.,0
NZ_CALHUL010000006.1,7350,root,6547,Bacteria,6434,Spirochaetota,6337,Spirochaetia,6337,Spirochaetales,6337,Treponemataceae,6336,Treponema,6336,uncultured Treponema sp.,0
NZ_CP020566.1,706,root,701,Bacteria,701,Bacillota,701,Negativicutes,701,Veillonellales,701,Veillonellaceae,701,Veillonella,701,Veillonella atypica,701
NZ_AP022321.1,49,root,49,Bacteria,49,Bacillota,49,Negativicutes,48,Veillonellales,48,Veillonellaceae,48,Veillonella,48,Veillonella nakazawae,46
NZ_CP019721.1,594,root,591,Bacteria,591,Bacillota,591,Negativicutes,591,Veillonellales,591,Veillonellaceae,591,Veillonella,591,Veillonella parvula,588
