read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
CP097095.1,119847,root,18088,Bacteria,17868,Actinomycetota,15562,Actinomycetes,15485,Actinomycetales,7874,Actinomycetaceae,7874,Actinomyces,4069,Actinomyces graevenitzii,0
NZ_CP033459.1,522,root,521,Bacteria,521,Bacteroidota,521,Bacteroidia,521,Bacteroidales,521,Prevotellaceae,521,Pseudoprevotella,521,Pseudoprevotella muciniphila,521
CAKAFU010000002.1,36,root,2,Bacteria,2,Bacteroidota,1,Bacteroidia,1,Bacteroidales,1,Prevotellaceae,1,Alloprevotella,0,Alloprevotella tannerae,0
NZ_CP036550.1,78,root,78,Bacteria,78,Bacteroidota,78,Bacteroidia,78,Bacteroidales,78,Bacteroidaceae,75,Bacteroides,75,Bacteroides fragilis,75
NZ_CP102541.1,313249,root,313245,Bacteria,313245,Actinomycetota,313239,Actinomycetes,313238,Bifidobacteriales,313131,Bifidobacteriaceae,313131,Bifidobacterium,313071,Bifidobacterium longum,182962
NZ_CP049272.1,12372,root,12358,Bacteria,12351,Campylobacterota,12350,Epsilonproteobacteria,12350,Campylobacterales,12350,Campylobacteraceae,12349,Campylobacter,12349,Campylobacter concisus,12295
NZ_CP022386.1,81,root,81,Bacteria,81,Bacteroidota,81,Flavobacteriia,81,Flavobacteriales,81,Flavobacteriaceae,81,Capnocytophaga,81,Capnocytophaga gingivalis,79
ACIL03000013.1,64,root,5,Bacteria,3,Bacillota,3,Clostridia,3,Eubacteriales,0,Lachnospiraceae,2,Catonella,0,Catonella morbi,0
NZ_CP028101.1,35663,root,35518,Bacteria,35403,Fusobacteriota,35387,Fusobacteriia,35387,Fusobacteriales,35387,Fusobacteriaceae,35386,Fusobacterium,35379,Fusobacterium nucleatum,25829
NZ_CP024703.1,219,root,219,Bacteria,218,Fusobacteriota,217,Fusobacteriia,217,Fusobacteriales,217,Fusobacteriaceae,217,Fusobacterium,217,Fusobacterium pseudoperiodonticum,190
NZ_CP083637.1,32,root,32,Bacteria,32,Bacillota,32,Bacilli,32,Bacillales,32,unclassified Bacillales family,0,Gemella,32,Gemella haemolysans,32
NZ_AP018768.1,99,root,99,Bacteria,99,Pseudomonadota,99,Gammaproteobacteria,99,Pasteurellales,99,Pasteurellaceae,99,Haemophilus,98,Haemophilus influenzae,74
