read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
NZ_LT635457.1,59,root,59,Bacteria,59,Actinomycetota,59,Actinomycetes,59,Actinomycetales,59,Actinomycetaceae,59,Actinomyces,58,Actinomyces pacaensis,58
NZ_CP033459.1,1018,root,1018,Bacteria,1018,Bacteroidota,1018,Bacteroidia,1017,Bacteroidales,1017,Prevotellaceae,1017,Pseudoprevotella,1017,Pseudoprevotella muciniphila,1017
CAKAFU010000002.1,33,root,6,Bacteria,6,Bacteroidota,5,Bacteroidia,5,Bacteroidales,5,Prevotellaceae,5,Alloprevotella,0,Alloprevotella tannerae,0
NZ_CP036550.1,830,root,830,Bacteria,830,Bacteroidota,830,Bacteroidia,826,Bacteroidales,826,Bacteroidaceae,815,Bacteroides,813,Bacteroides fragilis,796
NZ_CP049272.1,11625,root,11618,Bacteria,11612,Campylobacterota,11612,Epsilonproteobacteria,11612,Campylobacterales,11612,Campylobacteraceae,11612,Campylobacter,11612,Campylobacter concisus,11563
NZ_CP012544.1,148,root,148,Bacteria,148,Campylobacterota,148,Epsilonproteobacteria,148,Campylobacterales,148,Campylobacteraceae,148,Campylobacter,148,Campylobacter showae,144
NZ_CP022386.1,172,root,171,Bacteria,171,Bacteroidota,171,Flavobacteriia,171,Flavobacteriales,171,Flavobacteriaceae,171,Capnocytophaga,171,Capnocytophaga gingivalis,169
NZ_CP022384.1,73,root,73,Bacteria,73,Bacteroidota,73,Flavobacteriia,73,Flavobacteriales,73,Flavobacteriaceae,73,Capnocytophaga,73,Capnocytophaga leadbetteri,61
NZ_CP022379.1,18320,root,18269,Bacteria,18265,Bacteroidota,18265,Flavobacteriia,18262,Flavobacteriales,18262,Flavobacteriaceae,18218,Capnocytophaga,18215,Capnocytophaga sputigena,17512
ACIL03000013.1,16,root,1,Bacteria,1,Bacillota,0,Clostridia,0,Eubacteriales,0,Lachnospiraceae,0,Catonella,0,Catonella morbi,0
NZ_CP028101.1,170,root,170,Bacteria,169,Fusobacteriota,169,Fusobacteriia,169,Fusobacteriales,169,Fusobacteriaceae,169,Fusobacterium,169,Fusobacterium nucleatum,132
NZ_CP024703.1,44785,root,44552,Bacteria,44410,Fusobacteriota,44384,Fusobacteriia,44384,Fusobacteriales,44384,Fusobacteriaceae,44299,Fusobacterium,44296,Fusobacterium pseudoperiodonticum,39680
NZ_CP083637.1,129,root,129,Bacteria,129,Bacillota,129,Bacilli,129,Bacillales,129,unclassified Bacillales family,0,Gemella,129,Gemella haemolysans,128
NZ_CP040915.1,95534,root,95486,Bacteria,95484,Actinomycetota,95473,Actinomycetes,95473,Micrococcales,95330,Bogoriellaceae,95233,Georgenia,95233,Georgenia yuyongxinii,95178
NZ_CP031243.1,1037,root,1037,Bacteria,1036,Pseudomonadota,1034,Gammaproteobacteria,1033,Pasteurellales,1032,Pasteurellaceae,1032,Haemophilus,1027,Haemophilus haemolyticus,898
