read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
NZ_LT635457.1,59,root,59,Bacteria,59,Actinomycetota,59,Actinomycetes,59,Actinomycetales,59,Actinomycetaceae,59,Actinomyces,59,Actinomyces pacaensis,59
NZ_CP033459.1,1018,root,1015,Bacteria,1015,Bacteroidota,1015,Bacteroidia,1015,Bacteroidales,1015,Prevotellaceae,1015,Pseudoprevotella,1014,Pseudoprevotella muciniphila,1014
CAKAFU010000002.1,33,root,12,Bacteria,9,Bacteroidota,8,Bacteroidia,7,Bacteroidales,7,Prevotellaceae,7,Alloprevotella,0,Alloprevotella tannerae,0
NZ_CP036550.1,830,root,827,Bacteria,827,Bacteroidota,827,Bacteroidia,825,Bacteroidales,825,Bacteroidaceae,815,Bacteroides,813,Bacteroides fragilis,809
NZ_CP049272.1,11625,root,11589,Bacteria,11589,Campylobacterota,11589,Epsilonproteobacteria,11589,Campylobacterales,11589,Campylobacteraceae,11589,Campylobacter,11589,Campylobacter concisus,11585
NZ_CP012544.1,148,root,148,Bacteria,148,Campylobacterota,148,Epsilonproteobacteria,148,Campylobacterales,148,Campylobacteraceae,148,Campylobacter,148,Campylobacter showae,148
NZ_CP022386.1,172,root,171,Bacteria,171,Bacteroidota,171,Flavobacteriia,171,Flavobacteriales,171,Flavobacteriaceae,171,Capnocytophaga,171,Capnocytophaga gingivalis,171
NZ_CP022384.1,73,root,71,Bacteria,71,Bacteroidota,71,Flavobacteriia,71,Flavobacteriales,71,Flavobacteriaceae,71,Capnocytophaga,71,Capnocytophaga leadbetteri,70
NZ_CP022379.1,18320,root,18244,Bacteria,18244,Bacteroidota,18244,Flavobacteriia,18244,Flavobacteriales,18244,Flavobacteriaceae,18230,Capnocytophaga,18230,Capnocytophaga sputigena,18136
ACIL03000013.1,16,root,4,Bacteria,3,Bacillota,2,Clostridia,2,Eubacteriales,0,Lachnospiraceae,2,Catonella,0,Catonella morbi,0
NZ_CP028101.1,170,root,169,Bacteria,169,Fusobacteriota,169,Fusobacteriia,169,Fusobacteriales,169,Fusobacteriaceae,169,Fusobacterium,169,Fusobacterium nucleatum,162
NZ_CP024703.1,44785,root,44615,Bacteria,44614,Fusobacteriota,44614,Fusobacteriia,44614,Fusobacteriales,44614,Fusobacteriaceae,44613,Fusobacterium,44613,Fusobacterium pseudoperiodonticum,44037
NZ_CP083637.1,129,root,129,Bacteria,129,Bacillota,129,Bacilli,129,Bacillales,129,unclassified Bacillales family,0,Gemella,129,Gemella haemolysans,129
NZ_CP040915.1,95534,root,95192,Bacteria,95192,Actinomycetota,95192,Actinomycetes,95192,Micrococcales,95191,Bogoriellaceae,95191,Georgenia,95191,Georgenia yuyongxinii,95174
NZ_CP031243.1,1037,root,1033,Bacteria,1033,Pseudomonadota,1033,Gammaproteobacteria,1033,Pasteurellales,1033,Pasteurellaceae,1033,Haemophilus,1032,Haemophilus haemolyticus,1022
NZ_AP018768.1,256,root,256,Bacteria,256,Pseudomonadota,256,Gammaproteobacteria,256,Pasteurellales,256,Pasteurellaceae,256,Haemophilus,255,Haemophilus influenzae,250
NZ_CP038817.1,571,root,567,Bacteria,567,Pseudomonadota,567,Gammaproteobacteria,567,Pasteurellales,567,Pasteurellaceae,567,Haemophilus,566,Haemophilus parahaemolyticus,563
NZ_CP035368.2,30656,root,30539,Bacteria,30539,Pseudomonadota,30539,Gammaproteobacteria,30535,Pasteurellales,30535,Pasteurellaceae,30535,Haemophilus,30478,Haemophilus parainfluenzae,30380
NC_013203.1,43,root,43,Bacteria,43,Actinomycetota,43,Coriobacteriia,43,Coriobacteriales,43,Atopobiaceae,43,Lancefieldella,43,Lancefieldella parvula,43
NZ_LR134378.1,18210,root,18145,Bacteria,18145,Pseudomonadota,18145,Betaproteobacteria,18145,Burkholderiales,18145,Burkholderiaceae,18145,Lautropia,18145,Lautropia mirabilis,18145
NZ_AP019831.1,40,root,40,Bacteria,40,Fusobacteriota,40,Fusobacteriia,40,Fusobacteriales,40,Leptotrichiaceae,40,Leptotrichia,40,Leptotrichia trevisanii,39
NZ_AP019829.2,30,root,30,Bacteria,30,Fusobacteriota,30,Fusobacteriia,30,Fusobacteriales,30,Leptotrichiaceae,30,Leptotrichia,30,Leptotrichia wadei,29
NZ_CP101528.1,94,root,94,Bacteria,94,Actinomycetota,94,Actinomycetes,94,Micrococcales,94,Micrococcaceae,94,Micrococcus,94,Micrococcus luteus,85
NZ_CP126965.1,695,root,691,Bacteria,691,Actinomycetota,691,Actinomycetes,691,Micrococcales,691,Micrococcaceae,691,Micrococcus,691,Micrococcus lylae,690
NZ_CP030820.1,953,root,951,Bacteria,951,Pseudomonadota,951,Betaproteobacteria,950,Neisseriales,950,Neisseriaceae,950,Neisseria,950,Neisseria meningitidis,937
NZ_CP053939.1,222128,root,221354,Bacteria,221354,Pseudomonadota,221354,Betaproteobacteria,221354,Neisseriales,221354,Neisseriaceae,221354,Neisseria,220857,Neisseria mucosa,210861
NZ_CP073114.1,1161,root,1157,Bacteria,1157,Pseudomonadota,1157,Betaproteobacteria,1157,Neisseriales,1157,Neisseriaceae,1157,Neisseria,1150,Neisseria subflava,1113
NZ_CP024696.1,180,root,180,Bacteria,180,Bacteroidota,180,Bacteroidia,177,Bacteroidales,177,Prevotellaceae,176,Prevotella,176,Prevotella intermedia,174
NZ_CP072363.1,229,root,228,Bacteria,228,Bacteroidota,228,Bacteroidia,228,Bacteroidales,228,Prevotellaceae,228,Prevotella,228,Prevotella jejuni,223
AP018050.1,10178,root,10136,Bacteria,10135,Bacteroidota,10135,Bacteroidia,10117,Bacteroidales,10117,Prevotellaceae,9942,Prevotella,9942,Prevotella melaninogenica,9919
NZ_CP092048.1,65,root,65,Bacteria,65,Bacteroidota,65,Bacteroidia,65,Bacteroidales,65,Porphyromonadaceae,64,Porphyromonas,64,Porphyromonas gingivalis,64
NC_019960.1,43,root,43,Bacteria,43,Bacteroidota,43,Bacteroidia,43,Bacteroidales,43,Prevotellaceae,43,Prevotella,43,Prevotella dentalis,43
NZ_CP079201.1,59,root,59,Bacteria,59,Actinomycetota,59,Actinomycetes,59,Micrococcales,59,Micrococcaceae,59,Rothia,59,Rothia dentocariosa,59
NZ_CP079822.1,416455,root,414949,Bacteria,414949,Actinomycetota,414949,Actinomycetes,414949,Micrococcales,414949,Micrococcaceae,414949,Rothia,414944,Rothia mucilaginosa,414916
NZ_CP102197.1,7490,root,7466,Bacteria,7466,Actinomycetota,7466,Actinomycetes,7466,Actinomycetales,7462,Actinomycetaceae,7462,Schaalia,7461,Schaalia odontolytica,7457
NZ_CP079724.1,68220,root,67980,Bacteria,67980,Bacillota,67980,Bacilli,67980,Lactobacillales,67980,Streptococcaceae,67972,Streptococcus,67972,Streptococcus oralis,64460
NZ_CP012071.1,51,root,51,Bacteria,51,Bacillota,51,Negativicutes,51,Selenomonadales,51,Selenomonadaceae,51,Selenomonas,51,Selenomonas sp. oral taxon 478,51
NZ_LS483444.1,65,root,65,Bacteria,65,Bacillota,65,Bacilli,65,Lactobacillales,65,Streptococcaceae,65,Streptococcus,65,Streptococcus australis,60
NZ_CAKAHJ010000001.1,838,root,716,Bacteria,710,Actinomycetota,693,Actinomycetes,692,Actinomycetales,662,Actinomycetaceae,662,Actinomyces,8,uncultured Actinomyces sp.,0
NZ_CALGPY010000005.1,54,root,53,Bacteria,53,Campylobacterota,53,Epsilonproteobacteria,53,Campylobacterales,53,Campylobacteraceae,53,Campylobacter,53,uncultured Campylobacter sp.,0
NZ_CAKOJV010000001.1,116,root,113,Bacteria,110,Fusobacteriota,110,Fusobacteriia,110,Fusobacteriales,110,Fusobacteriaceae,110,Fusobacterium,110,uncultured Fusobacterium sp.,0
NZ_CABPWA010000001.1,119,root,50,Bacteria,33,Bacillota,27,Clostridia,17,Eubacteriales,7,Peptostreptococcaceae,7,Peptostreptococcus,3,uncultured Peptostreptococcus sp.,0
NZ_UQJH01000001.1,183,root,48,Bacteria,42,Bacteroidota,25,Bacteroidia,22,Bacteroidales,22,Porphyromonadaceae,8,Porphyromonas,8,uncultured Porphyromonas sp.,0
NZ_CP009227.1,43,root,43,Bacteria,43,Spirochaetota,43,Spirochaetia,43,Spirochaetales,43,Treponemataceae,43,Treponema,43,Treponema sp. OMZ 838,30
NZ_CAJTJS010000001.1,6566,root,1634,Bacteria,1338,Bacteroidota,1076,Bacteroidia,957,Bacteroidales,944,Prevotellaceae,465,Prevotella,304,uncultured Prevotella sp.,0
NZ_CAMNMG010000001.1,67,root,63,Bacteria,63,Bacillota,63,Bacilli,63,Lactobacillales,63,Streptococcaceae,63,Streptococcus,63,uncultured Streptococcus sp.,0
NZ_CALHUL010000006.1,743,root,654,Bacteria,645,Spirochaetota,636,Spirochaetia,636,Spirochaetales,636,Treponemataceae,636,Treponema,636,uncultured Treponema sp.,0
NZ_CP020566.1,100,root,99,Bacteria,99,Bacillota,99,Negativicutes,99,Veillonellales,99,Veillonellaceae,99,Veillonella,99,Veillonella atypica,99
NZ_LR134375.1,1236,root,1233,Bacteria,1233,Bacillota,1233,Negativicutes,1233,Veillonellales,1233,Veillonellaceae,1233,Veillonella,1233,Veillonella dispar,1190
NZ_AP022321.1,16379,root,16310,Bacteria,16310,Bacillota,16261,Negativicutes,16179,Veillonellales,16179,Veillonellaceae,16179,Veillonella,16179,Veillonella nakazawae,15222
NZ_CP019721.1,21735,root,21659,Bacteria,21659,Bacillota,21659,Negativicutes,21659,Veillonellales,21659,Veillonellaceae,21659,Veillonella,21659,Veillonella parvula,21562
