read_accession_id,taxid,count
CP097095.1,1654,252
CP097095.1,3059028,115
CP097095.1,1660,223
CP097095.1,1760,292
CP097095.1,471857,3
CP097095.1,2758573,3
CP097095.1,2049,51
CP097095.1,2763540,66
CP097095.1,3095341,1
CP097095.1,2583374,5
CP097095.1,712122,20
CP097095.1,1912795,18
CP097095.1,1795,1
CP097095.1,2487892,2
CP097095.1,665913,2
CP097095.1,2682456,3
CP097095.1,103621,42
CP097095.1,1873,2
CP097095.1,446471,1
CP097095.1,1655,23
CP097095.1,2789425,12
CP097095.1,1678,6
CP097095.1,3062461,1
CP097095.1,2047,5
CP097095.1,2932244,2
CP097095.1,1268,34
CP097095.1,82380,4
CP097095.1,1160973,5
CP097095.1,85009,1
CP097095.1,43675,65
CP097095.1,2975955,1
CP097095.1,48075,1
CP097095.1,1716,42
CP097095.1,2831662,2
CP097095.1,2755559,25
CP097095.1,2,103
CP097095.1,1431546,7
CP097095.1,2057246,4
CP097095.1,2744574,28
CP097095.1,2772401,4
CP097095.1,131567,14
CP097095.1,1756150,3
CP097095.1,1684,6
CP097095.1,251747,1
CP097095.1,2719119,3
CP097095.1,3140789,3
CP097095.1,3635,3
CP097095.1,1762,6
CP097095.1,2017484,1
CP097095.1,1783272,20
CP097095.1,111015,26
CP097095.1,2962632,4
CP097095.1,172042,4
CP097095.1,2672569,3
CP097095.1,2079793,2
CP097095.1,178339,10
CP097095.1,2321394,18
CP097095.1,2609248,37
CP097095.1,2722820,42
CP097095.1,2789424,2
CP097095.1,1336740,5
CP097095.1,131111,3
CP097095.1,2079536,33
CP097095.1,1912897,3
CP097095.1,1883,17
CP097095.1,2003551,3
CP097095.1,2495645,6
CP097095.1,1682,3
CP097095.1,1659,19
CP097095.1,52774,28
CP097095.1,706439,7
CP097095.1,2903594,1
CP097095.1,570277,2
CP097095.1,66228,11
CP097095.1,3603,3
CP097095.1,1851395,11
CP097095.1,199136,3
CP097095.1,871541,7
CP097095.1,2774460,1
CP097095.1,2733571,8
CP097095.1,2486855,2
CP097095.1,1742989,3
CP097095.1,35760,1
CP097095.1,2903657,3
CP097095.1,2794089,5
CP097095.1,615,1
CP097095.1,543,5
CP097095.1,2975950,1
CP097095.1,85006,31
CP097095.1,162496,3
CP097095.1,2057743,26
CP097095.1,38289,2
CP097095.1,1453495,3
CP097095.1,712116,10
CP097095.1,41275,2
