read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
CP097095.1,166,root,58,Bacteria,56,Actinomycetota,50,Actinomycetes,50,Actinomycetales,27,Actinomycetaceae,27,Actinomyces,16,Actinomyces graevenitzii,0
NZ_LT635457.1,26273,root,26170,Bacteria,26170,Actinomycetota,26170,Actinomycetes,26170,Actinomycetales,26170,Actinomycetaceae,26170,Actinomyces,26167,Actinomyces pacaensis,26165
NZ_CP033459.1,6702,root,6667,Bacteria,6667,Bacteroidota,6667,Bacteroidia,6665,Bacteroidales,6665,Prevotellaceae,6665,Pseudoprevotella,6665,Pseudoprevotella muciniphila,6665
CAKAFU010000002.1,7291,root,2301,Bacteria,2135,Bacteroidota,1728,Bacteroidia,1492,Bacteroidales,1477,Prevotellaceae,1091,Alloprevotella,0,Alloprevotella tannerae,0
NZ_CP032823.1,83723,root,83438,Bacteria,83438,Campylobacterota,83438,Epsilonproteobacteria,83438,Campylobacterales,83438,Arcobacteraceae,83438,Aliarcobacter,83373,Aliarcobacter cryaerophilus,83183
NZ_CP036550.1,304,root,302,Bacteria,302,Bacteroidota,302,Bacteroidia,301,Bacteroidales,301,Bacteroidaceae,294,Bacteroides,293,Bacteroides fragilis,291
NZ_CP102541.1,10598,root,10557,Bacteria,10557,Actinomycetota,10557,Actinomycetes,10557,Bifidobacteriales,10557,Bifidobacteriaceae,10557,Bifidobacterium,10557,Bifidobacterium longum,9510
NZ_CP049272.1,7164,root,7143,Bacteria,7143,Campylobacterota,7143,Epsilonproteobacteria,7143,Campylobacterales,7143,Campylobacteraceae,7143,Campylobacter,7143,Campylobacter concisus,7135
NZ_CP082871.1,62,root,62,Bacteria,62,Campylobacterota,62,Epsilonproteobacteria,62,Campylobacterales,62,Campylobacteraceae,62,Campylobacter,62,Campylobacter hominis,62
NZ_CP028101.1,41708,root,41578,Bacteria,41575,Fusobacteriota,41575,Fusobacteriia,41575,Fusobacteriales,41575,Fusobacteriaceae,41575,Fusobacterium,41575,Fusobacterium nucleatum,39168
NZ_AP018768.1,167626,root,167045,Bacteria,167045,Pseudomonadota,167045,Gammaproteobacteria,167035,Pasteurellales,167035,Pasteurellaceae,167035,Haemophilus,166895,Haemophilus influenzae,163470
NZ_CP038817.1,7452,root,7429,Bacteria,7429,Pseudomonadota,7429,Gammaproteobacteria,7429,Pasteurellales,7429,Pasteurellaceae,7429,Haemophilus,7423,Haemophilus parahaemolyticus,7410
NC_013203.1,587,root,585,Bacteria,585,Actinomycetota,585,Coriobacteriia,585,Coriobacteriales,585,Atopobiaceae,585,Lancefieldella,585,Lancefieldella parvula,585
NZ_LR134378.1,6048,root,6025,Bacteria,6025,Pseudomonadota,6025,Betaproteobacteria,6025,Burkholderiales,6025,Burkholderiaceae,6024,Lautropia,6024,Lautropia mirabilis,6024
NZ_AP019829.2,395,root,394,Bacteria,394,Fusobacteriota,394,Fusobacteriia,394,Fusobacteriales,394,Leptotrichiaceae,394,Leptotrichia,394,Leptotrichia wadei,386
NZ_CP101528.1,221,root,219,Bacteria,219,Actinomycetota,219,Actinomycetes,219,Micrococcales,219,Micrococcaceae,219,Micrococcus,219,Micrococcus luteus,190
NZ_CP014234.1,39,root,39,Bacteria,39,Pseudomonadota,39,Gammaproteobacteria,39,Moraxellales,39,Moraxellaceae,39,Moraxella,39,Moraxella osloensis,39
NC_019960.1,1783,root,1775,Bacteria,1775,Bacteroidota,1775,Bacteroidia,1775,Bacteroidales,1775,Prevotellaceae,1765,Prevotella,1765,Prevotella dentalis,1763
NZ_CP024696.1,337,root,335,Bacteria,335,Bacteroidota,335,Bacteroidia,330,Bacteroidales,330,Prevotellaceae,329,Prevotella,329,Prevotella intermedia,328
NZ_CP072363.1,9386,root,9356,Bacteria,9356,Bacteroidota,9356,Bacteroidia,9356,Bacteroidales,9356,Prevotellaceae,9356,Prevotella,9356,Prevotella jejuni,9216
NZ_CP072390.1,73,root,73,Bacteria,73,Bacteroidota,73,Bacteroidia,73,Bacteroidales,73,Prevotellaceae,73,Prevotella,73,Prevotella scopos,72
NZ_CP079201.1,169,root,168,Bacteria,168,Actinomycetota,168,Actinomycetes,168,Micrococcales,168,Micrococcaceae,168,Rothia,168,Rothia dentocariosa,168
NZ_CP079822.1,106655,root,106289,Bacteria,106289,Actinomycetota,106289,Actinomycetes,106289,Micrococcales,106289,Micrococcaceae,106289,Rothia,106289,Rothia mucilaginosa,106280
NZ_CP102197.1,175067,root,174501,Bacteria,174501,Actinomycetota,174501,Actinomycetes,174501,Actinomycetales,174404,Actinomycetaceae,174404,Schaalia,174378,Schaalia odontolytica,174309
NZ_CP060204.1,47,root,46,Bacteria,46,Bacillota,46,Negativicutes,46,Selenomonadales,46,Selenomonadaceae,46,Selenomonas,46,Selenomonas timonae,46
NZ_CP012071.1,130,root,130,Bacteria,130,Bacillota,130,Negativicutes,130,Selenomonadales,130,Selenomonadaceae,130,Selenomonas,130,Selenomonas sp. oral taxon 478,128
NZ_CP012646.1,21110,root,21046,Bacteria,21046,Bacillota,21046,Bacilli,21046,Lactobacillales,21046,Streptococcaceae,21041,Streptococcus,21041,Streptococcus mitis,20027
